Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
US charges Chinese hackers who targeted dissidents,The Justice Department said Chinese agencies paid as much as 75000 58200 for each hacked email inbox,BBC Business,2025-03-06T07:26:09.541830,u charge chinese hacker targeted dissident . justice department said chinese agency paid much 75000 58200 hacked email inbox,0.1779,Neutral
Can Trumps tariffs break Chinas grip on manufacturing,The Made in China juggernaut was built over decades Can Trumps moves set it back,BBC Business,2025-03-06T07:26:09.541830,trump tariff break china grip manufacturing . made china juggernaut built decade trump move set back,0.0,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-06T07:26:09.541830,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
UK competition watchdog drops MicrosoftOpenAI probe,Digital rights campaigners say it shows the regulator has given into Big Tech and been defanged,BBC Business,2025-03-06T07:26:09.541830,uk competition watchdog drop microsoftopenai probe . digital right campaigner say show regulator given big tech defanged,-0.2732,Negative
China targets 5 growth as it reels from Trump tariffs,A key meeting has begun to revive Chinas lagging economy which is now facing a trade war with the US,BBC Business,2025-03-06T07:26:09.541830,china target 5 growth reel trump tariff . key meeting begun revive china lagging economy facing trade war u,-0.25,Negative
Carmakers win reprieve from Canada and Mexico tariffs,Trump says he will exempt cars from the new import taxes while continuing his criticism of Canada,BBC Business,2025-03-06T07:26:09.541830,carmaker win reprieve canada mexico tariff . trump say exempt car new import tax continuing criticism canada,0.3182,Positive
Boom to gloom India middleclass jitters amid trilliondollar market rout,One in five Indian households invest in the stock market but the recent crash has left investors anxious,BBC Business,2025-03-06T07:26:09.541830,boom gloom india middleclass jitter amid trilliondollar market rout . one five indian household invest stock market recent crash left investor anxious,-0.8074,Negative
US tariffs could hit UK consumers Bank experts warn,Trump tariffs could affect UK economic growth hitting UK consumers in the pocket Bank experts warn,BBC Business,2025-03-06T07:26:09.541830,u tariff could hit uk consumer bank expert warn . trump tariff could affect uk economic growth hitting uk consumer pocket bank expert warn,0.2023,Neutral
Can Teslas EVs win over Indias priceconscious buyers,The EV giant has begun hiring in India and is reportedly hunting for showrooms in Delhi and Mumbai,BBC Business,2025-03-06T07:26:09.541830,tesla ev win india priceconscious buyer . ev giant begun hiring india reportedly hunting showroom delhi mumbai,0.5859,Positive
Trump tariffs could be good for some countries including the UK,Donald Trumps tariffs on Canada Mexico and China have turned back the clock 70 years erasing decades of globalisation,BBC Business,2025-03-06T07:26:09.541830,trump tariff could good country including uk . donald trump tariff canada mexico china turned back clock 70 year erasing decade globalisation,0.4404,Positive
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-06T07:26:09.541830,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-03-06T07:26:09.541830,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
UK chancellor set to cut welfare spending by billions,Cuts to areas including welfare will be put to the official forecaster ahead of the Spring Statement,BBC Business,2025-03-06T07:26:09.541830,uk chancellor set cut welfare spending billion . cut area including welfare put official forecaster ahead spring statement,-0.4939,Negative
Hong Kong billionaire to sell Panama Canal ports to US firm,BlackRock will buy two ports after Trumps interest in taking back control of the key shipping route,BBC Business,2025-03-06T07:26:09.541830,hong kong billionaire sell panama canal port u firm . blackrock buy two port trump interest taking back control key shipping route,0.4588,Positive
Trudeau hits out at dumb tariffs as Trump warns of further hikes against Canada,Canada has imposed its own retaliatory tariffs which will remain in place until the US reverses course,BBC Business,2025-03-06T07:26:09.541830,trudeau hit dumb tariff trump warns hike canada . canada imposed retaliatory tariff remain place u revers course,-0.6124,Negative
Canadians turn to local goods as Trump tariffs go into effect,Some say the US tariffs have unified their country with others pledging to fully avoid American products,BBC Business,2025-03-06T07:26:09.541830,canadian turn local good trump tariff go effect . say u tariff unified country others pledging fully avoid american product,0.4601,Positive
US stock markets fall amid trade war fears,Canadas Prime Minister Justin said Donald Trumps decision to impose import taxes was very dumb,BBC Business,2025-03-06T07:26:09.541830,u stock market fall amid trade war fear . canada prime minister justin said donald trump decision impose import tax dumb,-0.9118,Negative
Apple takes legal action in UK data privacy row,The tech giant is appealing a government order for access to customers private data the BBC understands,BBC Business,2025-03-06T07:26:09.541830,apple take legal action uk data privacy row . tech giant appealing government order access customer private data bbc understands,0.128,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-06T07:26:09.541830,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-03-06T07:26:09.541830,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-03-06T07:26:09.541830,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-03-06T07:26:09.541830,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-03-06T07:26:09.541830,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-03-06T07:26:09.541830,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-03-06T07:26:09.541830,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-03-06T07:26:09.541830,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-03-06T07:26:09.541830,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
