Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Tupperware files for bankruptcy as demand slides,The US company says it will ask for court permission to start a sale process of the business,BBC Business,2024-09-18T07:22:35.920977,tupperware file bankruptcy demand slide . u company say ask court permission start sale process business,-0.128,Neutral
What will a US interest rate cut mean for me,It will influence mortgages credit card and saving rates for millions of people in the US and even around the world,BBC Business,2024-09-18T07:22:35.920977,u interest rate cut mean . influence mortgage credit card saving rate million people u even around world,0.5423,Positive
Guardian in talks to sell worlds oldest Sunday paper,The Guardian owner is in exclusive talks to sell the Observer newspaper to Tortoise Media,BBC Business,2024-09-18T07:22:35.920977,guardian talk sell world oldest sunday paper . guardian owner exclusive talk sell observer newspaper tortoise medium,0.128,Neutral
Amazon tells staff to get back to office five days a week,The ecommerce giant is ending hybrid working and will stop people hotdesking in the US,BBC Business,2024-09-18T07:22:35.920977,amazon tell staff get back office five day week . ecommerce giant ending hybrid working stop people hotdesking u,-0.128,Neutral
What will happen when VAT is added to private UK school fees,The Labour governments changes will come into effect in January 2025,BBC Business,2024-09-18T07:22:35.920977,happen vat added private uk school fee . labour government change come effect january 2025,0.0,Neutral
Marlboro owner sells asthma inhaler firm over backlash,Philip Morris International bought Vectura Group just three years ago in a deal worth more than 1bn,BBC Business,2024-09-18T07:22:35.920977,marlboro owner sell asthma inhaler firm backlash . philip morris international bought vectura group three year ago deal worth 1bn,0.2263,Neutral
The Plucky Squire From Pokmon to a pageturning indie hit,How a former Pokmon art director launched a studio and made one of the years most anticipated games,BBC Business,2024-09-18T07:22:35.920977,plucky squire pokmon pageturning indie hit . former pokmon art director launched studio made one year anticipated game,0.128,Neutral
Facebook owner bans Russian state media networks,Russian state media outlets have come under increased scrutiny in Western countries,BBC Business,2024-09-18T07:22:35.920977,facebook owner ban russian state medium network . russian state medium outlet come increased scrutiny western country,-0.3612,Negative
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-18T07:22:35.920977,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-18T07:22:35.920977,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-18T07:22:35.920977,microsoft tackling ai bias . microsoft turning ai make workplace inclusive,-0.1027,Neutral
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-18T07:22:35.920977,aly raisman competing highest level . decorated u gymnast opened bbcs katty kay blocking noise trusting training winning mindset,0.5423,Positive
