Title,Description,Source,Fetched Date
Reeves suggests UK trade with EU more important than US,The chancellor indicates that moving closer to the EU on trade is a bigger priority than the US,BBC Business,2025-04-26T07:23:08.815075
How much has Elon Musks Doge cut from US government spending,BBC Verify has looked at the agencys biggest claimed savings examining the figures and speaking to experts,BBC Business,2025-04-26T07:23:08.815075
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-26T07:23:08.815075
My bananas were seized and destroyed MalawiTanzania trade row escalates,Following the crackdown some traders have resorted to selling their goods in secret the BBC hears,BBC Business,2025-04-26T07:23:08.815075
MS stops online orders and issues refunds after cyber attack,The firm has stopped taking orders on its website and apps including for food and clothes,BBC Business,2025-04-26T07:23:08.815075
Why Trump keeps attacking the US central bank,The US central bank is one of Trumps favourite punching bags But how serious is the threat,BBC Business,2025-04-26T07:23:08.815075
Mangione pleads not guilty to federal murder charge over CEOs killing,The 26yearold is charged with murder and stalking in addition to other state charges,BBC Business,2025-04-26T07:23:08.815075
China has halted rare earth exports Can Australia step up,Australia has proposed to create a strategic reserve of critical minerals,BBC Business,2025-04-26T07:23:08.815075
Could South America benefit from Trumps trade tariffs,Countries in the continent may see exports rise as both the US and China need new suppliers,BBC Business,2025-04-26T07:23:08.815075
Lilly Sabri talks after twoyear silence on social media,The fitness influencer went silent after a story about her fiancee allegedly cheating went viral,BBC Business,2025-04-26T07:23:08.815075
Highly unlikely for tariffs to be ratcheted up expert says,David Waddell says markets have sniffed out that there are reasons to be less pessimistic in this environment,BBC Business,2025-04-26T07:23:08.815075
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-26T07:23:08.815075
BBC licence fee unenforceable says UK culture secretary,Lisa Nandy tells the Telegraph no options are off the table when it comes to its review into the broadcasters charter,BBC Business,2025-04-26T07:23:08.815075
Company bosses warn over tariffs impact,Several firms have cut their profit forecasts or withdrawn them citing economic uncertainty,BBC Business,2025-04-26T07:23:08.815075
California passes Japan as fourth largest economy,The US state expresses worries that President Donald Trumps tariffs could stunt future growth,BBC Business,2025-04-26T07:23:08.815075
UK Chancellor There is a deal to be done with the US,Rachel Reeves speaks to the BBC ahead of talks with her US counterpart in Washington,BBC Business,2025-04-26T07:23:08.815075
Who will win the race to develop a humanoid robot,Humanoid robots are attracting a lot of investment but will China dominate the industry,BBC Business,2025-04-26T07:23:08.815075
China tells Trump If you want trade talks cancel tariffs,China denies any trade talks with the US as it calls for sweeping tariffs to be cancelled,BBC Business,2025-04-26T07:23:08.815075
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-26T07:23:08.815075
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-26T07:23:08.815075
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-26T07:23:08.815075
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-04-26T07:23:08.815075
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-04-26T07:23:08.815075
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-04-26T07:23:08.815075
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-04-26T07:23:08.815075
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-04-26T07:23:08.815075
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-04-26T07:23:08.815075
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-04-26T07:23:08.815075
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-04-26T07:23:08.815075
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-04-26T07:23:08.815075
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-04-26T07:23:08.815075
Will Elon Musk really leave Doge and what happens when he does,The Tesla boss says he will step back from government work but exactly when and how is unclear,BBC Business,2025-04-26T07:23:08.815075
Trump crypto soars as president offers dinner to top holders,The meme coins website says its 220 top investors will be invited to a gala event with the president,BBC Business,2025-04-26T07:23:08.815075
UK edges towards youth visa deal with EU,An agreement has emerged as a key European demand in ongoing negotiations for a postBrexit reset,BBC Business,2025-04-26T07:23:08.815075
ANC Uturn over tax that threatened South Africas government,The finance minister drops a planned VAT increase after one party in the coalition government goes to court,BBC Business,2025-04-26T07:23:08.815075
UK bans video game controller exports to Russia,The Foreign Office says Russia was buying harmless goods and turning them into tools of war,BBC Business,2025-04-26T07:23:08.815075
A dozen US states sue to halt Trumps tariffs,The lawsuit argues President Trump did not have the authority to enact the levies and start a global trade war,BBC Business,2025-04-26T07:23:08.815075
Five cards China holds in a trade war with the US,From rare earths to billions in US debt heres what China has in its arsenal and how strong they are,BBC Business,2025-04-26T07:23:08.815075
Cyber attack causes further chaos for MS shoppers,Customers have reported problems with click and collect orders as well as card and contactless payments,BBC Business,2025-04-26T07:23:08.815075
Opportunity for big USChina trade deal says Bessent,The comments from the US Treasury Secretary come as the trade war between the worlds two biggest economies has escalated,BBC Business,2025-04-26T07:23:08.815075
Justin Bieber Heading Abroad to Finish LongAwaited Album Exclusive,The pop superstar is hard at work on the followup to 2021s Justice,Hollywood Reporter,2025-04-26T07:23:09.770561
George Santos Sentenced to Over 7 Years in Prison for Fraud and Identity Theft,I offer my deepest apologies said disgraced former US Rep Santos adding I cannot rewrite the past but I can control the road ahead,Hollywood Reporter,2025-04-26T07:23:09.770561
Controversial Group Kneecap Parts Ways With Booking Agency Putting Work Visas in Question Exclusive,The band which made headlines for its proPalestine antiIsrael pronouncements during the Coachella Music Festival is no longer represented by IAG,Hollywood Reporter,2025-04-26T07:23:09.770561
Bill Maher Reacts to Larry Davids Insulting My Dinner With Adolf Essay Its an Argument You Lost Just to Start It,Look maybe its not completely logically fair but Hitler has really kind of got to stay in his own place Maher said during a sitdown with Piers Morgan,Hollywood Reporter,2025-04-26T07:23:09.770561
Rainn Wilson Says LeftLeaning News Has a Passion Against Trump Administration,A large majority of people who have a problem with the current immigration crisis are not racist but are often kind of tarred as racist by the liberal left the actor said on an episode of his podcast,Hollywood Reporter,2025-04-26T07:23:09.770561
Harvey Weinstein to Remain at Bellevue Hospital for Now,A civil court judge postponed making a more permanent decision on the stay Thursday,Hollywood Reporter,2025-04-26T07:23:09.770561
Cornell University Cancels Kehlani Concert Over Singers ProPalestine Remarks,Selecting Kehlani to headline Cornells annual Slope Day has injected division and discord into the event university president Michael I Kotlikoff wrote in a letter,Hollywood Reporter,2025-04-26T07:23:09.770561
