Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Madoff fraud victims get 43bn as fund completes payouts,Victims of one of the biggest frauds in US history set to recover more than 90 of proven losses,BBC Business,2024-12-31T07:22:44.485768,madoff fraud victim get 43bn fund completes payouts . victim one biggest fraud u history set recover 90 proven loss,-0.9201,Negative
What we know about US H1B visas Trump supporters are clashing over,A row has erupted over a longstanding US visa programme We looked into the figures behind the scheme,BBC Business,2024-12-31T07:22:44.485768,know u h1b visa trump supporter clashing . row erupted longstanding u visa programme looked figure behind scheme,0.2732,Positive
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-31T07:22:44.485768,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
I have 22 million followers but kept my day job,Miles Laflin encourages others to create online content and says there is an audience for every job,BBC Business,2024-12-31T07:22:44.485768,22 million follower kept day job . mile laflin encourages others create online content say audience every job,0.6124,Positive
Barbados fishing industry still reeling from hurricane aftermath,Hurricane Beryl lashed the island in July devastating much of its fishing fleet,BBC Business,2024-12-31T07:22:44.485768,barbados fishing industry still reeling hurricane aftermath . hurricane beryl lashed island july devastating much fishing fleet,-0.6486,Negative
US Treasury says it was hacked by China in major incident,A Chinese statesponsored hacker broke into the US Treasury Departments systems and accessed some unclassified documents,BBC Business,2024-12-31T07:22:44.485768,u treasury say hacked china major incident . chinese statesponsored hacker broke u treasury department system accessed unclassified document,-0.4404,Negative
There arent enough jobs to go round for everyone,James Harrisons online videos talking about graduate job rejection have been seen by millions,BBC Business,2024-12-31T07:22:44.485768,arent enough job go round everyone . james harrison online video talking graduate job rejection seen million,-0.5423,Negative
South Korea orders air safety probe after deadly plane crash,The order came after the nations deadliest aviation disaster in decades in which 179 people were killed,BBC Business,2024-12-31T07:22:44.485768,south korea order air safety probe deadly plane crash . order came nation deadliest aviation disaster decade 179 people killed,-0.8591,Negative
UK and EU look to 2025 for reset but with little room for tradeoffs,Sir Keir Starmer is invited to an EU summit in February the first of its type since the Brexit negotiations,BBC Business,2024-12-31T07:22:44.485768,uk eu look 2025 reset little room tradeoff . sir keir starmer invited eu summit february first type since brexit negotiation,0.0,Neutral
Its still in shambles Can Boeing come back from crisis,Safety issues with the Boeing 737 Max and mass employee strikes made for a challenging 2024,BBC Business,2024-12-31T07:22:44.485768,still shamble boeing come back crisis . safety issue boeing 737 max mass employee strike made challenging 2024,-0.296,Negative
