Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
US dockworkers suspend ports strike until January,The walkout threatened to plunge the holiday shopping season into turmoil and become an issue in next months presidential election,BBC Business,2024-10-04T07:22:48.986865,u dockworker suspend port strike january . walkout threatened plunge holiday shopping season turmoil become issue next month presidential election,-0.7845,Negative
As communist China turns 75 can Xi fix its economy,Plans announced by officials sparked a stock market rally but economists are unsure it is enough,BBC Business,2024-10-04T07:22:48.986865,communist china turn 75 xi fix economy . plan announced official sparked stock market rally economist unsure enough,-0.25,Negative
Musk faces regulators questions over X takeover but will he show up,Musk abruptly cancelled a deposition with government lawyers and now they fear hell ghost them again,BBC Business,2024-10-04T07:22:48.986865,musk face regulator question x takeover show . musk abruptly cancelled deposition government lawyer fear hell ghost,-0.9022,Negative
Toyota delays US electric car plans as sales slow,The Japanese car maker has become the latest industry giant to scale back its EV plans,BBC Business,2024-10-04T07:22:48.986865,toyota delay u electric car plan sale slow . japanese car maker become latest industry giant scale back ev plan,-0.3182,Negative
Google introduces new way to search by filming video,It is the latest move from the tech giant to change how people search online using artificial intelligence,BBC Business,2024-10-04T07:22:48.986865,google introduces new way search filming video . latest move tech giant change people search online using artificial intelligence,0.4767,Positive
Airlines look to cut time spent on the tarmac,Airlines are hoping to cut waiting times by using AI to allocate gates at airports,BBC Business,2024-10-04T07:22:48.986865,airline look cut time spent tarmac . airline hoping cut waiting time using ai allocate gate airport,-0.1027,Neutral
We load guns with one hand and make a game with the other,The Ukrainian studio behind the Stalker 2 video game shares why it keeps going despite the constant threat of being killed during Russias invasion,BBC Business,2024-10-04T07:22:48.986865,load gun one hand make game . ukrainian studio behind stalker 2 video game share keep going despite constant threat killed russia invasion,0.8543,Positive
Oil price rise comes at a critical point,Any extended rise raises the possibility of higher petrol prices and gas and electricity bills,BBC Business,2024-10-04T07:22:48.986865,oil price rise come critical point . extended rise raise possibility higher petrol price gas electricity bill,-0.3182,Negative
Musk under final pressure over X 3 Oct 2024,An expert explains the CEOs fractious relationship with financial regulators,BBC Business,2024-10-04T07:22:48.986865,musk final pressure x 3 oct 2024. expert explains ceo fractious relationship financial regulator,-0.296,Negative
Migrants with criminal records what new US data shows,BBC Verify looks into Donald Trumps claim that Kamala Harris allowed 13000 noncitizens convicted of homicide to enter the US,BBC Business,2024-10-04T07:22:48.986865,migrant criminal record new u data show . bbc verify look donald trump claim kamala harris allowed 13000 noncitizen convicted homicide enter u,-0.5267,Negative
