Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
North Korea to open beach resort as Kim bets on tourism,Wonsan Kalma opens to domestic tourists on 1 July six years after it was due to be completed,BBC Business,2025-06-26T07:28:37.137214,north korea open beach resort kim bet tourism . wonsan kalma open domestic tourist 1 july six year due completed,0.0,Neutral
Why your old mobile phone may be polluting Thailand,The Asian nation is importing thousands of tonnes of electronic waste per year despite a ban,BBC Business,2025-06-26T07:28:37.137214,old mobile phone may polluting thailand . asian nation importing thousand tonne electronic waste per year despite ban,0.032,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-26T07:28:37.137214,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Trump says Natos new 5 defence spending pledge a big win,Nato leaders meeting in The Hague say they have an ironclad commitment to collective defence,BBC Business,2025-06-26T07:28:37.137214,trump say nato new 5 defence spending pledge big win . nato leader meeting hague say ironclad commitment collective defence,0.802,Positive
Ticket resellers employ overseas workers to bulkbuy,An undercover probe finds workers help touts make money from gigs including Oasis and Taylor Swift,BBC Business,2025-06-26T07:28:37.137214,ticket resellers employ overseas worker bulkbuy . undercover probe find worker help tout make money gig including oasis taylor swift,0.4588,Positive
Thailands weed wild west faces new rules as smuggling to UK rises,A number of British travellers have been arrested and prices have collapsed due to overproduction,BBC Business,2025-06-26T07:28:37.137214,thailand weed wild west face new rule smuggling uk rise . number british traveller arrested price collapsed due overproduction,-0.7906,Negative
Our food doesnt even last the month Americans brace for Trumps welfare cuts,About 16 of West Virginians rely on a federal food subsidy programme that is facing big cuts,BBC Business,2025-06-26T07:28:37.137214,food doesnt even last month american brace trump welfare cut . 16 west virginian rely federal food subsidy programme facing big cut,-0.4939,Negative
The virtually abandoned Florida airport being turned into Alligator Alcatraz,Surrounded by alligator infested swamps BBC Mundo visited the site forming part of the Trump administrations mass deportation agenda,BBC Business,2025-06-26T07:28:37.137214,virtually abandoned florida airport turned alligator alcatraz . surrounded alligator infested swamp bbc mundo visited site forming part trump administration mass deportation agenda,-0.4588,Negative
Russias economy is down but not out,The countrys economy has been surprisingly resilient but there are underlying problems,BBC Business,2025-06-26T07:28:37.137214,russia economy . country economy surprisingly resilient underlying problem,-0.128,Neutral
How China made electric vehicles mainstream,The worlds secondlargest economy is both the biggest producer and buyer of EVs,BBC Business,2025-06-26T07:28:37.137214,china made electric vehicle mainstream . world secondlargest economy biggest producer buyer ev,0.0,Neutral
Markets muted amid Middle East conflict 18 Jun 2025,Global investment expert says markets are in a wait and see mode amid escalating tensions in the Middle East,BBC Business,2025-06-26T07:28:37.137214,market muted amid middle east conflict 18 jun 2025. global investment expert say market wait see mode amid escalating tension middle east,-0.5574,Negative
Supercell boss We need to take bigger risks,The boss of mobile gaming giant Supercell says the industry needs to take bigger risks to compete,BBC Business,2025-06-26T07:28:37.137214,supercell bos need take bigger risk . bos mobile gaming giant supercell say industry need take bigger risk compete,-0.4939,Negative
Pledge to protect UK firms from cheap imports,The governments plan comes as UK businesses worry about the impact of US President Donald Trumps trade tariffs,BBC Business,2025-06-26T07:28:37.137214,pledge protect uk firm cheap import . government plan come uk business worry impact u president donald trump trade tariff,-0.0772,Neutral
Deal or no deal Zimbabwe still divided over land 25 years after white farmers evicted,Some white farmers accept compensation 25 years after land reform began others fight on,BBC Business,2025-06-26T07:28:37.137214,deal deal zimbabwe still divided land 25 year white farmer evicted . white farmer accept compensation 25 year land reform began others fight,0.0,Neutral
Turmoil and trade wars dominate Chinas summer Davos,The conflict between Iran and Israel adds further uncertainty to an already strained global outlook,BBC Business,2025-06-26T07:28:37.137214,turmoil trade war dominate china summer davos . conflict iran israel add uncertainty already strained global outlook,-0.9231,Negative
Bumble to axe almost a third of staff as dating app struggles,The firms founder became the worlds youngest selfmade female billionaire when it launched on the US stock market,BBC Business,2025-06-26T07:28:37.137214,bumble axe almost third staff dating app struggle . firm founder became world youngest selfmade female billionaire launched u stock market,-0.296,Negative
US judge backs AI firm over use of copyrighted books,A US court has ruled Anthropic was not breaching copyright rules when it trained its AI model on books,BBC Business,2025-06-26T07:28:37.137214,u judge back ai firm use copyrighted book . u court ruled anthropic breaching copyright rule trained ai model book,0.0,Neutral
Eurostar services returning to normal after major disruption,The rail operator says that repairs are now complete but delays are expected until the end of Wednesday,BBC Business,2025-06-26T07:28:37.137214,eurostar service returning normal major disruption . rail operator say repair complete delay expected end wednesday,-0.5859,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-26T07:28:37.137214,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-26T07:28:37.137214,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-26T07:28:37.137214,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-26T07:28:37.137214,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-26T07:28:37.137214,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-26T07:28:37.137214,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-26T07:28:37.137214,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
