Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
EU and Mexico criticise Trumps proposed 30 tariff,The US president warned both trading partners would face additional tariffs if they retaliated,BBC Business,2025-07-13T07:29:14.125391,eu mexico criticise trump proposed 30 tariff . u president warned trading partner would face additional tariff retaliated,-0.6124,Negative
Trumps tariffs are looming large over the UKs last surviving steel towns,The future of industrial towns like Scunthorpe and Port Talbot may rest on the wider fate of the UKs steel industry,BBC Business,2025-07-13T07:29:14.125391,trump tariff looming large uk last surviving steel town . future industrial town like scunthorpe port talbot may rest wider fate uk steel industry,0.4939,Positive
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-07-13T07:29:14.125391,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Trade trumps geopolitics as Australia PM visits China,Anthony Albaneses visit comes as countries around the world navigate US President Trumps America First policies,BBC Business,2025-07-13T07:29:14.125391,trade trump geopolitics australia pm visit china . anthony albaneses visit come country around world navigate u president trump america first policy,0.0,Neutral
Canadas Carney talked tough on Trump now some say hes backing down,Canada has made concessions to win goodwill with the White House Trump in return has threatened steeper tariffs,BBC Business,2025-07-13T07:29:14.125391,canada carney talked tough trump say he backing . canada made concession win goodwill white house trump return threatened steeper tariff,0.1027,Neutral
BBC gains rare access to the Congolese mine powering mobile phones,The US wants rights to DR Congos minerals but one vital mine is still in rebel hands,BBC Business,2025-07-13T07:29:14.125391,bbc gain rare access congolese mine powering mobile phone . u want right dr congo mineral one vital mine still rebel hand,0.8176,Positive
Labgrown cheese is coming to the UK But would you eat it,As vegan cheese sales decline and concerns about ultraprocessed foods grow a new cheese on the block faces challenges,BBC Business,2025-07-13T07:29:14.125391,labgrown cheese coming uk would eat . vegan cheese sale decline concern ultraprocessed food grow new cheese block face challenge,-0.3818,Negative
Analysis The UK is heading for significant tax rises,Repeatedly borrowing more is not a longterm solution to rising daytoday spending pressures,BBC Business,2025-07-13T07:29:14.125391,analysis uk heading significant tax rise . repeatedly borrowing longterm solution rising daytoday spending pressure,0.2263,Neutral
I cant drink the water Life next to a US data centre,Residents in rural Georgia say the data centre next door has disrupted their water supply,BBC Business,2025-07-13T07:29:14.125391,cant drink water life next u data centre . resident rural georgia say data centre next door disrupted water supply,0.0,Neutral
How Trumps tariff chaos could reshape Asias businesses,The US presidents tough stance on global trade is shaking up the regions crucial supply chains,BBC Business,2025-07-13T07:29:14.125391,trump tariff chaos could reshape asia business . u president tough stance global trade shaking region crucial supply chain,-0.7096,Negative
Markets betting tariffs resolve by fall 11 Jul 2025,Expert says markets are betting that Trump will not want to cause a recession before the US midterms,BBC Business,2025-07-13T07:29:14.125391,market betting tariff resolve fall 11 jul 2025. expert say market betting trump want cause recession u midterm,0.0258,Neutral
Autofocus spectacles promise sharp vision near or far,Startup firms and researchers are working on lenses that can change their focus,BBC Business,2025-07-13T07:29:14.125391,autofocus spectacle promise sharp vision near far . startup firm researcher working lens change focus,0.5106,Positive
US federal judge says voiceover artists AI lawsuit can move forward,The two voice over artists allege their voices were stolen by an AI voice startup,BBC Business,2025-07-13T07:29:14.125391,u federal judge say voiceover artist ai lawsuit move forward . two voice artist allege voice stolen ai voice startup,-0.6249,Negative
More than 1000 people laid off at US State Department,The involuntary staff reductions are part of the Trump administrations efforts to reduce the federal workforce,BBC Business,2025-07-13T07:29:14.125391,1000 people laid u state department . involuntary staff reduction part trump administration effort reduce federal workforce,0.0,Neutral
Al Fayedowned London penthouse has leaky roofs and noisy lifts,An exclusive Park Lane address owned by the Fayed family is at the centre of an eightyear dispute,BBC Business,2025-07-13T07:29:14.125391,al fayedowned london penthouse leaky roof noisy lift . exclusive park lane address owned fayed family centre eightyear dispute,-0.4404,Negative
A bridge too far Prague railway project draws criticism,The 123yearold Vysehrad railway bridge is set to be replaced but conservationists say it should stay,BBC Business,2025-07-13T07:29:14.125391,bridge far prague railway project draw criticism . 123yearold vysehrad railway bridge set replaced conservationist say stay,-0.4404,Negative
Sour taste Jellycat pulls supply leaving UK independent shop owners confused,Jellycat has stopped supplying its plush toys to around 100 independent stores in the UK,BBC Business,2025-07-13T07:29:14.125391,sour taste jellycat pull supply leaving uk independent shop owner confused . jellycat stopped supplying plush toy around 100 independent store uk,-0.4939,Negative
UK chancellor disappointed after economy unexpectedly shrinks,The economy contracted in May for the second month in a row adding to pressure on the chancellor,BBC Business,2025-07-13T07:29:14.125391,uk chancellor disappointed economy unexpectedly shrink . economy contracted may second month row adding pressure chancellor,-0.6486,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-07-13T07:29:14.125391,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-07-13T07:29:14.125391,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-07-13T07:29:14.125391,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-07-13T07:29:14.125391,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-07-13T07:29:14.125391,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-07-13T07:29:14.125391,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-07-13T07:29:14.125391,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-07-13T07:29:14.125391,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-07-13T07:29:14.125391,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-07-13T07:29:14.125391,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-07-13T07:29:14.125391,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-07-13T07:29:14.125391,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-07-13T07:29:14.125391,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
