Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
China has halted rare earth exports can Australia step up,Australia has proposed to create a strategic reserve of critical minerals,BBC Business,2025-04-25T07:25:41.653861,china halted rare earth export australia step . australia proposed create strategic reserve critical mineral,-0.0516,Neutral
US company bosses warn over tariffs impact,Several firms have cut their profit forecasts or withdrawn them citing economic uncertainty,BBC Business,2025-04-25T07:25:41.653861,u company boss warn tariff impact . several firm cut profit forecast withdrawn citing economic uncertainty,-0.25,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-25T07:25:41.653861,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
China tells Trump If you want trade talks cancel tariffs,China denies any trade talks with the US as it calls for sweeping tariffs to be cancelled,BBC Business,2025-04-25T07:25:41.653861,china tell trump want trade talk cancel tariff . china denies trade talk u call sweeping tariff cancelled,-0.6705,Negative
Will Elon Musk really leave Doge and what happens when he does,The Tesla boss says he will step back from government work but exactly when and how is unclear,BBC Business,2025-04-25T07:25:41.653861,elon musk really leave doge happens . tesla bos say step back government work exactly unclear,-0.3597,Negative
California passes Japan as fourth largest economy,The US state expresses worries that President Donald Trumps tariffs could stunt future growth,BBC Business,2025-04-25T07:25:41.653861,california pass japan fourth largest economy . u state express worry president donald trump tariff could stunt future growth,-0.0772,Neutral
Who will win the race to develop a humanoid robot,Humanoid robots are attracting a lot of investment but will China dominate the industry,BBC Business,2025-04-25T07:25:41.653861,win race develop humanoid robot . humanoid robot attracting lot investment china dominate industry,0.7506,Positive
Reeves says she understands Trumps trade concerns,The chancellor is set to meet her US counterpart to make the case for a bilateral trade deal,BBC Business,2025-04-25T07:25:41.653861,reef say understands trump trade concern . chancellor set meet u counterpart make case bilateral trade deal,0.0,Neutral
Five cards China holds in a trade war with the US,From rare earths to billions in US debt heres what China has in its arsenal and how strong they are,BBC Business,2025-04-25T07:25:41.653861,five card china hold trade war u . rare earth billion u debt here china arsenal strong,-0.4767,Negative
The recordbreaking tunnel being built from Denmark to Germany,The rail and road link will slash journey times between much of Scandinavia and continental Europe,BBC Business,2025-04-25T07:25:41.653861,recordbreaking tunnel built denmark germany . rail road link slash journey time much scandinavia continental europe,-0.2732,Negative
Economic uncertainty will lower investment 11 Apr 2025,Tech sector venture capitalist says the global economic uncertainty will mean less investment for private equity,BBC Business,2025-04-25T07:25:41.653861,economic uncertainty lower investment 11 apr 2025. tech sector venture capitalist say global economic uncertainty mean less investment private equity,-0.7184,Negative
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-25T07:25:41.653861,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
Trump crypto soars as president offers dinner to top holders,The meme coins website says its 220 top investors will be invited to a gala event with the president,BBC Business,2025-04-25T07:25:41.653861,trump crypto soar president offer dinner top holder . meme coin website say 220 top investor invited gala event president,0.3818,Positive
UK edges towards youth visa deal with EU,An agreement has emerged as a key European demand in ongoing negotiations for a postBrexit reset,BBC Business,2025-04-25T07:25:41.653861,uk edge towards youth visa deal eu . agreement emerged key european demand ongoing negotiation postbrexit reset,0.4019,Positive
ANC Uturn over tax that threatened South Africas government,The finance minister drops a planned VAT increase after one party in the coalition government goes to court,BBC Business,2025-04-25T07:25:41.653861,anc uturn tax threatened south africa government . finance minister drop planned vat increase one party coalition government go court,-0.0258,Neutral
UK bans video game controller exports to Russia,The Foreign Office says Russia was buying harmless goods and turning them into tools of war,BBC Business,2025-04-25T07:25:41.653861,uk ban video game controller export russia . foreign office say russia buying harmless good turning tool war,-0.5574,Negative
A dozen US states sue to halt Trumps tariffs,The lawsuit argues President Trump did not have the authority to enact the levies and start a global trade war,BBC Business,2025-04-25T07:25:41.653861,dozen u state sue halt trump tariff . lawsuit argues president trump authority enact levy start global trade war,-0.7964,Negative
Cyber attack causes further chaos for MS shoppers,Customers have reported problems with click and collect orders as well as card and contactless payments,BBC Business,2025-04-25T07:25:41.653861,cyber attack cause chaos m shopper . customer reported problem click collect order well card contactless payment,-0.8126,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-25T07:25:41.653861,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-25T07:25:41.653861,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-25T07:25:41.653861,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-04-25T07:25:41.653861,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-04-25T07:25:41.653861,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-04-25T07:25:41.653861,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-04-25T07:25:41.653861,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-04-25T07:25:41.653861,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-04-25T07:25:41.653861,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-04-25T07:25:41.653861,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-04-25T07:25:41.653861,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-04-25T07:25:41.653861,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-04-25T07:25:41.653861,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
Opportunity for big USChina trade deal says Bessent,The comments from the US Treasury Secretary come as the trade war between the worlds two biggest economies has escalated,BBC Business,2025-04-25T07:25:41.653861,opportunity big uschina trade deal say bessent . comment u treasury secretary come trade war world two biggest economy escalated,-0.0772,Neutral
