Title,Description,Source,Fetched Date
Its going to get worse American car buyers brace for sweeping auto tariffs,The prices in the wholesale market have skyrocketed already and its going to get worse one car seller told the BBC,BBC Business,2025-03-29T07:22:41.282230
Musk says Tesla not immune from tariffs as car firms hit,Investors sold off shares of carmakers in Japan Germany and the UK but US brands are also set to be hit,BBC Business,2025-03-29T07:22:41.282230
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-29T07:22:41.282230
Defiance or diplomacy how Canadians want to deal with Trump,The BBC asked voters in Toronto how they would approach Donald Trump if they were PM would it be through defiance or diplomacy,BBC Business,2025-03-29T07:22:41.282230
UK car firms urge help as Trump tariffs loom,Manufacturers are expected to ask for state support ahead of next weeks 25 tax on exports,BBC Business,2025-03-29T07:22:41.282230
Musks xAI buys his social media platform X,The move could be aimed at protecting investors who helped him buy purchase X from losing money,BBC Business,2025-03-29T07:22:41.282230
Trump respected Canadas sovereignty in call says Carney,The US president described the talks as extremely productive and said the two leaders would meet after Canada holds elections,BBC Business,2025-03-29T07:22:41.282230
Can Vietnam golf its way out of new Trump tariffs,Vietnams Prime Minister has said he would golf all day long with the US president if it benefits his country,BBC Business,2025-03-29T07:22:41.282230
Week in Markets 28 Mar 2025,A weekly summary of the big stories from financial markets around the world,BBC Business,2025-03-29T07:22:41.282230
Bringing Japanese efficiency to Londons tube system,The Tokyo Metro will begin operating the Elizabeth Line in London later this year,BBC Business,2025-03-29T07:22:41.282230
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-29T07:22:41.282230
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-03-29T07:22:41.282230
David Dimbleby I thought the free market was with us forever then Trump came along,Why the reign of the free market is facing its biggest ever challenge,BBC Business,2025-03-29T07:22:41.282230
Irish finance minister delivers warning over US tariffs,Irelands minister for finance warns that proposed US tariffs on pharmaceutical exports could deliver a major blow to the economy,BBC Business,2025-03-29T07:22:41.282230
Adani restores power supply to Bangladesh after four months,The Indian conglomerate had halved the supply to the countrys eastern neighbour over unpaid dues,BBC Business,2025-03-29T07:22:41.282230
Assassins Creed maker gets 125bn Chinese investment,Shenzhenbased Tencent which owns the popular messaging app WeChat will hold about a quarter of a new subsidiary,BBC Business,2025-03-29T07:22:41.282230
Whats next for social media,Startup social media firms are looking to capitalise on dissatisfaction with the social media giants,BBC Business,2025-03-29T07:22:41.282230
Affluent Indias love for fur babies fuels pet care industry boom,Affluent urban Indians indulging their dogs and cats have led to the growth of Indias pet care sector,BBC Business,2025-03-29T07:22:41.282230
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-29T07:22:41.282230
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-03-29T07:22:41.282230
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-03-29T07:22:41.282230
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-03-29T07:22:41.282230
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-03-29T07:22:41.282230
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-03-29T07:22:41.282230
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-03-29T07:22:41.282230
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-03-29T07:22:41.282230
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-03-29T07:22:41.282230
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-03-29T07:22:41.282230
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-03-29T07:22:41.282230
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-03-29T07:22:41.282230
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-03-29T07:22:41.282230
Canada PM Mark Carney says old relationship with US is over,The Canadian leader said his countrys relationship with the US had changed due to Trumps tariffs jeopardising future cooperation,BBC Business,2025-03-29T07:22:41.282230
UK not entering trade war with US says Starmer,The UK is in intense negotiations with the US over tariff plans the prime minister says,BBC Business,2025-03-29T07:22:41.282230
Car company faces significant shift with US tariff,Morgan Motor Company exports 200 sports cars to the US a year which is a third of overall revenue says managing director,BBC Business,2025-03-29T07:22:41.282230
Germany leads defiance of Trump car tariffs saying it will not give in,Major economies vow to retaliate with China accusing Washington of violating international trade rules,BBC Business,2025-03-29T07:22:41.282230
Thousands of jobs at risk as British Steel threatens closure,The company announces a consultation that could see the closure of two blast furnaces at Scunthorpe,BBC Business,2025-03-29T07:22:41.282230
HM to use digital clones of models in ads and social media,Some fear the move could mean less work for models photographers and makeup artists,BBC Business,2025-03-29T07:22:41.282230
China tariffs may be cut to seal TikTok sale Trump says,Trump also said he is willing to extend a 5 April deadline for a nonChinese buyer of the platform to be found,BBC Business,2025-03-29T07:22:41.282230
I have terminal cancer and lost my life savings to whisky barrel scammers,Jay Evans was among hundreds duped into ploughing millions of pounds into casks that were overpriced or did not exist,BBC Business,2025-03-29T07:22:41.282230
Six things that could get more expensive for Americans under Trump tariffs,Economists say the presidents import taxes could result in higher prices for a range of products in the US,BBC Business,2025-03-29T07:22:41.282230
Agatha All Along Hacks Among Top Winners at GLAAD Media Awards,911 Lone Star My Old Ass Doechii and The Real Housewives of New York City were also recognized at the LA ceremony on Thursday,Hollywood Reporter,2025-03-29T07:22:41.604577
Will Smith Addresses Chris Rock Oscars Slap On Based On a True Story His First Album in 20 Years,The new record marks Smiths first album since 2005s Lost and Found,Hollywood Reporter,2025-03-29T07:22:41.604577
Beyonc Snubbed by 2025 Academy of Country Music Awards After Album of the Year Grammy Win,Beyonc won album of the year and best country album for Cowboy Carter at the Grammy Awards earlier this year,Hollywood Reporter,2025-03-29T07:22:41.604577
Terry Manning Key Architect of Stax Records Memphis Sound Dies at 77,Affiliated with Led Zeppelin ZZ Top and Big Star the recording engineer and producer was also a noted photographer,Hollywood Reporter,2025-03-29T07:22:41.604577
Dennis McDougal Author of Books About Lew Wasserman Jack Nicholson and Bob Dylan Dies at 77,His subjects also included Otis Chandler Robert Blake and Bonny Lee Bakley The former LA Times reporter and his wife were fatally injured in a car accident,Hollywood Reporter,2025-03-29T07:22:41.604577
Charred Oscar Destroyed in LA Wildfires Turns Up at Chateau Marmont Months After Fake Viral Photo,Fourtime Oscar winner Colleen Atwood brought her torched statuette to the Vogue World Hollywood announcement Wednesday Without the help of my friends I do not know what I wouldve done,Hollywood Reporter,2025-03-29T07:22:41.604577
Young Thug to Play First Live Show Since Jail Release at Summer Smash in June,Thug will headline the festival along with Future and the duo of Don Toliver and Yeat,Hollywood Reporter,2025-03-29T07:22:41.604577
The Hollywood Reporter Boosts Awards Team With New Hire Promotion,THR doubles down on its prestigious bestinclass awards coverage as well as technology and politics strategically meeting the future with authority and expertise,Hollywood Reporter,2025-03-29T07:22:41.604577
Kesha Drops CountryPop Single YippeeKiYay With TPain Unveils New Album Period,The album her first as an independent artist is set to release on July 4,Hollywood Reporter,2025-03-29T07:22:41.604577
2025 Academy of Country Music Awards Nominations Unveiled FirstTime Nominee Ella Langley Leads With Eight,Other top contenders include seventime nominees Morgan Wallen Lainey Wilson and Cody Johnson and Chris Stapleton with six nods,Hollywood Reporter,2025-03-29T07:22:41.604577
French Prosecutors Call for 18Month Suspended Sentence for Grard Depardieu in Assault Case,Two women have accused the French actor of sexually inappropriate behavior on the set of The Green Shutters in 2021,Hollywood Reporter,2025-03-29T07:22:41.604577
Why Hearts Nancy Wilson Says Its More Embarrassing to Be an American Now Than During Vietnam War,The guitarist and singer gets candid about the current political climate under the Trump administration,Hollywood Reporter,2025-03-29T07:22:41.604577
Controversy as fans fume at killer AFL call,A controversial call in Melbournes loss to the Gold Coast had fans up in arms and adamant a team was dudded by a buzzer beater,News AU,2025-03-29T07:22:44.221183
South Australia end Shield drought,The Queensland Bulls picked up three early wickets on Saturday in their attempt to prevent South Australia making the 270 runs needed to win the Sheffield Shield final before Jason Sangha and Alex Carey took command with the bat,News AU,2025-03-29T07:22:44.221183
Red Bull boss drops brutal truth bomb,Red Bull supremo Helmut Marko has opened on the bombshell axing of Liam Lawson dropping a brutal truth on the youngster,News AU,2025-03-29T07:22:44.221183
Kyrgios shocks with huge life update,Australian tennis star Nick Kyrgios and his longterm partner have called it quits with details coming to light over the break up,News AU,2025-03-29T07:22:44.221183
NRL Live Canberra crash over after Cowboys go close,After the Cowboys went close to crossing over early the Raiders defence has proved up to the task denying them to score the first points themselves FOLLOW LIVE,News AU,2025-03-29T07:22:44.221183
Oh no Refs miss shocker in Broncos drama,The Dolphins were robbed in brutal fashion on Friday night after a refereeing howler let the Broncos get away with murder,News AU,2025-03-29T07:22:44.221183
Fans call for coach to be sacked immediately,Michael Voss tenure as the coach of Carlton is under intense scrutiny with fans calling for the club to make an immediate change,News AU,2025-03-29T07:22:44.221183
South Australia ends 29year drought to win Sheffield Shield,Jason Sangha has steered South Australia home to claim a first Sheffield Shield in 29 years with a stirring century in front of their home fans,News AU,2025-03-29T07:22:44.221183
World number 12 defects to Australia,Tennis in Australia has received a massive boost after one of the top players in the world switched her allegiance to Down Under,News AU,2025-03-29T07:22:44.221183
9yo footy fan in shock after mascot push,A nineyearold boys mum has contacted police and the NRL after the South Sydney mascot didnt take kindly to his highfive request,News AU,2025-03-29T07:22:44.221183
