Title,Description,Source,Fetched Date
Trumps steel and aluminium tariffs take effect but UK temporarily spared from 50 levy,The order raises import taxes for USbased firms buying from other countries from today but the levy remains at 25 for the UK,BBC Business,2025-06-04T07:28:01.344562
Musk calls Trumps tax bill a disgusting abomination,Billionaire says the bill which faces a key test in the Senate undercuts efforts to slash federal spending,BBC Business,2025-06-04T07:28:01.344562
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-04T07:28:01.344562
Debt and trade issues weaken UK growth OECD says,The policy group lowers its UK economy forecast due to trade barriers and Britains very thin financial buffer,BBC Business,2025-06-04T07:28:01.344562
Tesla is not interested in producing cars in India minister,This is the first time India has publicly admitted that it has not been able to lure investment dollars from Musk,BBC Business,2025-06-04T07:28:01.344562
Trumps 50 tariffs on metals come into effect,Trump doubles down on his tariffs while sparing the UK from the latest duties,BBC Business,2025-06-04T07:28:01.344562
UK temporarily spared from Trumps 50 steel tariffs,The executive order raises import taxes for US firms buying from other countries but the levy remains at 25 for the UK,BBC Business,2025-06-04T07:28:01.344562
Oreo maker sues Aldi in US over copycat packaging,The discount supermarket is being sued in a US court accused of imitating the American biscuit brand,BBC Business,2025-06-04T07:28:01.344562
US green energy firms brace for federal funding cuts,Billions of dollars of US federal funding for green energy projects hangs in the balance,BBC Business,2025-06-04T07:28:01.344562
Winemakers finding Trumps tariffs hard to swallow,Wine producers in both France and the US are unhappy at the US presidents trade actions,BBC Business,2025-06-04T07:28:01.344562
Trump tax bill can have good and bad effects 22 May 2025,Investment Strategist Guy LeBas says the tax bill passed by the House has good and bad impacts on growth,BBC Business,2025-06-04T07:28:01.344562
The British jet engine that failed in the Valley of Death,Workers at Reaction Engines felt they were close to completing a revolutionary jet engine,BBC Business,2025-06-04T07:28:01.344562
Defamation trial begins for MyPillow boss Mike Lindell over election claims,The MyPillow boss is being sued by a former Dominion Voting Systems employee who says his reputation was irreparably tarnished,BBC Business,2025-06-04T07:28:01.344562
Pornhub pulls out of France over age verification law,Its the latest setback for the worlds most popular porn site which is also under investigation by the EU,BBC Business,2025-06-04T07:28:01.344562
UK threatens to sue Abramovich over Chelsea sale,The proceeds have been frozen since the UK government forced the clubs sale following Russias invasion of Ukraine,BBC Business,2025-06-04T07:28:01.344562
Thames Waters future in doubt after investor pulls out,The setback increases the possibility that the company will collapse into a governmentsupervised administration,BBC Business,2025-06-04T07:28:01.344562
North Face and Cartier customer data stolen in cyber attacks,They are the latest in a string of highprofile companies publicly reporting being hacked,BBC Business,2025-06-04T07:28:01.344562
Disney makes hundreds more layoffs as it cuts costs,The media giant has been under pressure as viewers move away from cable TV to streaming platforms,BBC Business,2025-06-04T07:28:01.344562
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-04T07:28:01.344562
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-04T07:28:01.344562
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-04T07:28:01.344562
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-04T07:28:01.344562
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-04T07:28:01.344562
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-04T07:28:01.344562
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-04T07:28:01.344562
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-06-04T07:28:01.344562
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-06-04T07:28:01.344562
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-06-04T07:28:01.344562
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-06-04T07:28:01.344562
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-06-04T07:28:01.344562
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-06-04T07:28:01.344562
TikTok Shop food listings in UK putting people at risk,The BBC finds food listed on TikTok shop without ingredient and allergen information,BBC Business,2025-06-04T07:28:01.344562
Tulsa plans 105m in reparations for Americas hidden massacre,A century ago a white mob burned down part of the Oklahoma city known as Black Wall Street killing hundreds,BBC Business,2025-06-04T07:28:01.344562
Bill Gates to give most of his 200bn fortune to Africa,The Microsoft founder urges young innovators to use Artificial Intelligence to improve health services,BBC Business,2025-06-04T07:28:01.344562
China says US has severely violated tariffs truce,The comments come after Trump said on Friday that China had totally violated its agreement with us,BBC Business,2025-06-04T07:28:01.344562
Quicker flights to UK and fewer delays promised in flight path redesign,Ministers say the plans could allow planes to climb more quickly during take off and descend more smoothly,BBC Business,2025-06-04T07:28:01.344562
MS bosss pay hit 7m before cyber attack chaos,Stuart Machins money is not affected by the IT disruption but it will be considered for next years pay,BBC Business,2025-06-04T07:28:01.344562
The fallout from Trumps war on Harvard will long outlast his presidency,The US presidents rampedup threats are seen by many as an attempt to reshape a stronghold of the left Could he succeed,BBC Business,2025-06-04T07:28:01.344562
Trumps tariffs not going away as deadline for deals looms top adviser says,US and Chinese counterparts may speak this week about trade Trump administration officials say,BBC Business,2025-06-04T07:28:01.344562
Defence review to send message to Moscow says Healey,At least six new factories will be built and up to 7000 UKbuilt longrange weapons will be procured,BBC Business,2025-06-04T07:28:01.344562
Sabrina Carpenter Summer Singer Announces New Single Manchild Ahead of Primavera Sound Set,This ones about you the twotime Grammy Award winner wrote in an Instagram post sharing the news of the new song,Hollywood Reporter,2025-06-04T07:28:01.801500
Sean Diddy Combs Paid to Hide Cassie Beating Video Because He Feared Career Ruin Witness Says,A security guard testified Tuesday that the fallen mogul gave him a brown paper bag stuffed with cash in order to buy what he hoped was the only copy of surveillance footage of the assault,Hollywood Reporter,2025-06-04T07:28:01.801500
The 13 Commandments of Being a Background Actor,From enduring bad haircuts to avoiding stunt people the author of Unfortunately I Was Available details the dos and donts of life as a film and TV extra,Hollywood Reporter,2025-06-04T07:28:01.801500
Faster Pussycat Singer Taime Downe Opens Up About Late Fiances Heartbreaking Death After She Went Overboard on 80s Cruise,The musician addressed the death of his fiance Kimberly Burch for the first time,Hollywood Reporter,2025-06-04T07:28:01.801500
Kneecap to Perform at 2025 Glastonbury Festival Despite Calls to Drop Band,The controversial Belfast rap group has been dropped from other summer concert events after a band member was charged with a terror offense in the UK,Hollywood Reporter,2025-06-04T07:28:01.801500
Blake Lively Cant Refile Emotional Distress Claims Against Justin Baldoni Court Rules,The ruling follows a dispute over whether the actress has to turn over medical records,Hollywood Reporter,2025-06-04T07:28:01.801500
CORE Founders Sean Penn and Ann Lee John Legend to Be Honored at 2025 Social Impact Summit Hosted by THR and Social Impact Fund,The July 24 event aims to inspire accessible and impactful philanthropy by breaking down barriers to meaningful change,Hollywood Reporter,2025-06-04T07:28:01.801500
Clio Massey Matt DArduini Tapped as Arista Records CoPresidents,The duo succeed David Massey who announced his retirement back in April,Hollywood Reporter,2025-06-04T07:28:01.801500
Gibson Launches a Search for The Iconic Marty McFly Guitar From Back to the Future,Its somewhere lost in the spacetime continuum or its in some teamsters garage Michael J Fox said in a video as Gibson will detail the search in the upcoming doc Lost to the Future,Hollywood Reporter,2025-06-04T07:28:01.801500
Tate McRae Mariah Carey and Ed Sheeran Heading to Vegas for iHeartRadio Music Festival,LL Cool J Jelly Roll Maroon 5 Lil Wayne and GloRilla are also on the lineup for the September music festival,Hollywood Reporter,2025-06-04T07:28:01.801500
UK Culture Secretary Talks AI Regulation at London Media Conference,Lisa Nandy spoke at Deloitte and Enders Analysis Media Telecoms 2025 Beyond Conference in London,Hollywood Reporter,2025-06-04T07:28:01.801500
Joe Manganiello Who Starred in Peewees Big Holiday Breaks Down in Tears Remembering Late Friend Paul Reubens I Was His Biggest Fan,During a Deal or No Deal Island chat Manganiello talked about the bond they created working together and the special message Reubens sent before his death It was just this glowing unbelievable video,Hollywood Reporter,2025-06-04T07:28:01.801500
