Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
I cant keep up Trumps changing tariffs leave shoppers feeling paralysed,The rapid change of Trumps tariff policy has shoppers wondering if they should stock up or just wait this out,BBC Business,2025-04-13T07:23:30.880791,cant keep trump changing tariff leave shopper feeling paralysed . rapid change trump tariff policy shopper wondering stock wait,0.0772,Neutral
UK takes control of British Steel under emergency powers,Business Secretary Jonathan Reynolds says nationalisation is likely next step as Parliament rushes law through,BBC Business,2025-04-13T07:23:30.880791,uk take control british steel emergency power . business secretary jonathan reynolds say nationalisation likely next step parliament rush law,-0.3818,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-13T07:23:30.880791,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
US coffee shops worried about bitter price hike after tariffs,Higher prices are worrying independent US coffee shops which import almost all their beans,BBC Business,2025-04-13T07:23:30.880791,u coffee shop worried bitter price hike tariff . higher price worrying independent u coffee shop import almost bean,-0.7506,Negative
Why Beijing is not backing down on tariffs,Amid a trade war with the US our China correspondent explains why Beijing doesnt need to change tactics,BBC Business,2025-04-13T07:23:30.880791,beijing backing tariff . amid trade war u china correspondent explains beijing doesnt need change tactic,-0.5859,Negative
Chris Mason British Steel law rushed through Parliament but it is just a stop gap,For all of Saturdays drama the governments intervention so far is just a stop gap writes our political editor,BBC Business,2025-04-13T07:23:30.880791,chris mason british steel law rushed parliament stop gap . saturday drama government intervention far stop gap writes political editor,-0.5267,Negative
Universal theme park is coming to the UK so what could it look like,Imagination should have no limit when drawing up new resorts rollercoaster and theme park experts say,BBC Business,2025-04-13T07:23:30.880791,universal theme park coming uk could look like . imagination limit drawing new resort rollercoaster theme park expert say,0.3612,Positive
Trump exempts smartphones and computers from new tariffs,It follows concerns that tech prices could skyrocket as many gadgets are made in China with the US president saying he will give more detail on Monday,BBC Business,2025-04-13T07:23:30.880791,trump exempts smartphones computer new tariff . follows concern tech price could skyrocket many gadget made china u president saying give detail monday,0.0,Neutral
Week in Markets 11 Apr 2025,A weekly summary of the big stories from financial markets around the world,BBC Business,2025-04-13T07:23:30.880791,week market 11 apr 2025. weekly summary big story financial market around world,0.0,Neutral
Do we need cocoafree chocolate and is it nice,Cocoa prices are soaring so new chocolate firms are looking at an alternative ingredient,BBC Business,2025-04-13T07:23:30.880791,need cocoafree chocolate nice . cocoa price soaring new chocolate firm looking alternative ingredient,0.4215,Positive
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-04-13T07:23:30.880791,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-13T07:23:30.880791,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
OpenAI sues Elon Musk claiming badfaith tactics,Claim follows Mr Musks own lawsuit earlier this year against OpenAIs Sam Altman,BBC Business,2025-04-13T07:23:30.880791,openai sue elon musk claiming badfaith tactic . claim follows mr musk lawsuit earlier year openais sam altman,-0.2263,Neutral
UK MPs approve emergency law to save British Steel as PM Starmer meets workers,This bill allows the business secretary to direct the board and staff of British Steel as work can start soon,BBC Business,2025-04-13T07:23:30.880791,uk mp approve emergency law save british steel pm starmer meet worker . bill allows business secretary direct board staff british steel work start soon,0.1531,Neutral
Australias looming election brings housing crisis into focus,Australias housing crisis has hit its worst point in decades becoming a key issue in the upcoming election,BBC Business,2025-04-13T07:23:30.880791,australia looming election brings housing crisis focus . australia housing crisis hit worst point decade becoming key issue upcoming election,-0.93,Negative
UK economy grew more than expected in February,Analysts warn the unexpected growth could prove shortlived due to the threat of US tariffs and business tax rises,BBC Business,2025-04-13T07:23:30.880791,uk economy grew expected february . analyst warn unexpected growth could prove shortlived due threat u tariff business tax rise,-0.296,Negative
Trump had five tariff goals has he achieved any of them,The president made a partial reversal this week heres a look at where it leaves five of his key ambitions,BBC Business,2025-04-13T07:23:30.880791,trump five tariff goal achieved . president made partial reversal week here look leaf five key ambition,0.0,Neutral
Will tradeshy India gain edge in tariffdriven slowdown,Indias trade detachment may cushion it as others scramble to adjust to Trumps 90day tariff pause,BBC Business,2025-04-13T07:23:30.880791,tradeshy india gain edge tariffdriven slowdown . india trade detachment may cushion others scramble adjust trump 90day tariff pause,0.5267,Positive
