Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Biden blocks Japans Nippon Steel from buying US Steel,An executive order says the deal could have posed a risk to US national security,BBC Business,2025-01-04T07:21:30.717369,biden block japan nippon steel buying u steel . executive order say deal could posed risk u national security,-0.3818,Negative
Chinas overqualified youth taking jobs as drivers labourers and film extras,With high youth unemployment rates Chinese graduates are resorting to working as waiters cleaners and movie extras,BBC Business,2025-01-04T07:21:30.717369,china overqualified youth taking job driver labourer film extra . high youth unemployment rate chinese graduate resorting working waiter cleaner movie extra,-0.296,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-04T07:21:30.717369,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Fire devastates one of Africas largest clothes markets,Ghanas Kantamanto market has been devastated by fire with traders urging the government to help,BBC Business,2025-01-04T07:21:30.717369,fire devastates one africa largest clothes market . ghana kantamanto market devastated fire trader urging government help,-0.872,Negative
Apple AI alert falsely claimed Luke Littler had already won darts final,An AIgenerated notification says the teen has won the tournament before the final is even played,BBC Business,2025-01-04T07:21:30.717369,apple ai alert falsely claimed luke littler already dart final . aigenerated notification say teen tournament final even played,0.5574,Positive
Why does Britain face flight chaos during bad weather,Delays and cancellations related to British weather may become more common,BBC Business,2025-01-04T07:21:30.717369,britain face flight chaos bad weather . delay cancellation related british weather may become common,-0.8591,Negative
Apple to pay 95m to settle Siri listening lawsuit,The tech giant denies wrongdoing after being accused of eavesdropping on customers,BBC Business,2025-01-04T07:21:30.717369,apple pay 95m settle siri listening lawsuit . tech giant denies wrongdoing accused eavesdropping customer,-0.743,Negative
Musk misinformed on grooming gangs says UK minister,The Conservatives have also criticised the billionaire for sharing things that are factually inaccurate,BBC Business,2025-01-04T07:21:30.717369,musk misinformed grooming gang say uk minister . conservative also criticised billionaire sharing thing factually inaccurate,-0.3818,Negative
How Trump and Musks interventions prompt fresh diplomatic challenge,Politicians are navigating how to deal with the social media presence of Donald Trump and Elon Musk,BBC Business,2025-01-04T07:21:30.717369,trump musk intervention prompt fresh diplomatic challenge . politician navigating deal social medium presence donald trump elon musk,0.3818,Positive
Swedens green industry hopes hit by Northvolt woes,Financial problems at battery maker Northvolt have shaken hopes for Swedens green industry sector,BBC Business,2025-01-04T07:21:30.717369,sweden green industry hope hit northvolt woe . financial problem battery maker northvolt shaken hope sweden green industry sector,-0.0,Neutral
Robinhood CEO Crypto under relentless assault 19 Dec 2024,The CEO of online investing platform Robinhood says the Trump administration will be very good for business,BBC Business,2025-01-04T07:21:30.717369,robinhood ceo crypto relentless assault 19 dec 2024. ceo online investing platform robinhood say trump administration good business,-0.1779,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-04T07:21:30.717369,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-04T07:21:30.717369,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Nick Clegg leaves Meta ahead of Trumps return as US president,He will be replaced by Republican Joel Kaplan a former White House deputy chief of staff under President Bush,BBC Business,2025-01-04T07:21:30.717369,nick clegg leaf meta ahead trump return u president . replaced republican joel kaplan former white house deputy chief staff president bush,0.0,Neutral
Slovakia threatens to cut benefit for Ukrainians,A dispute between Slovakia and Ukraine over Russian natural gas transit has been escalating,BBC Business,2025-01-04T07:21:30.717369,slovakia threatens cut benefit ukrainian . dispute slovakia ukraine russian natural gas transit escalating,-0.2263,Neutral
Why Apple is offering rare iPhone discounts in China,Rival technology giant Huawei has also cut smartphone prices in the runup to the Lunar New Year holiday,BBC Business,2025-01-04T07:21:30.717369,apple offering rare iphone discount china . rival technology giant huawei also cut smartphone price runup lunar new year holiday,0.1531,Neutral
How a homemade snack empowered Indian women,The Lijjat cooperative run by women employs more than 45000 people and is famous for its crispy poppadoms,BBC Business,2025-01-04T07:21:30.717369,homemade snack empowered indian woman . lijjat cooperative run woman employ 45000 people famous crispy poppadoms,0.0,Neutral
Court strikes down US net neutrality rules,The ruling marks a significant moment in the long running battle over how to regulate internet providers,BBC Business,2025-01-04T07:21:30.717369,court strike u net neutrality rule . ruling mark significant moment long running battle regulate internet provider,-0.3182,Negative
Rosita Missoni cofounder of Italian label dies aged 93,Lombardys president who confirmed the news says Missonis death is a great loss for Italy,BBC Business,2025-01-04T07:21:30.717369,rosita missoni cofounder italian label dy aged 93. lombardy president confirmed news say missonis death great loss italy,-0.2732,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-04T07:21:30.717369,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-04T07:21:30.717369,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-04T07:21:30.717369,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-04T07:21:30.717369,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-04T07:21:30.717369,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-04T07:21:30.717369,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-04T07:21:30.717369,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-01-04T07:21:30.717369,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
