Title,Description,Source,Fetched Date
US delays higher tariffs but announces new taxes for some countries,Trump says the US will impose a raft of levies after pausing his Liberation Day tariffs,BBC Business,2025-07-08T07:29:14.956428
Poisoned water and scarred hills The BBC visits the worlds rare earths capital in China,China has paid a steep price for mining the rare earth metals the world wants,BBC Business,2025-07-08T07:29:14.956428
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-07-08T07:29:14.956428
Trump calls Musks new political party ridiculous,The US president and Tesla boss were close allies before a dramatic falling out in recent weeks,BBC Business,2025-07-08T07:29:14.956428
How tariffs are shifting global supply chains,Trumps 90day pause on his sweeping tariffs plan is about to expire But already some firms are radically changing how they work,BBC Business,2025-07-08T07:29:14.956428
Trump threatens extra 10 tariff on nations siding with Brics,The president said the levy will apply to any country aligning themselves with the AntiAmerican policies of Brics,BBC Business,2025-07-08T07:29:14.956428
Workplace misconduct and discrimination NDAs to be banned in the UK,The government plans to change the law to void confidentiality agreements that silence staff,BBC Business,2025-07-08T07:29:14.956428
How Trumps tariff chaos could reshape Asias businesses,The US presidents tough stance on global trade is shaking up the regions crucial supply chains,BBC Business,2025-07-08T07:29:14.956428
Why the worlds superyachts are getting bigger and bigger,Billionaires and multimillionaires around the globe are trading up for more space and luxury,BBC Business,2025-07-08T07:29:14.956428
The bridge changing lives and boosting business,The resund bridge which connects Denmark and Sweden is celebrating 25 years since its opening,BBC Business,2025-07-08T07:29:14.956428
Expert says investor behaviour subdued 7 Jul 2025,Investment advisor tells the BBC that repeated announcements from the White House have become hard to rely upon,BBC Business,2025-07-08T07:29:14.956428
Why little Lithuania has big plans for space tech,Lithuania has a promising space tech sector but it wants more government support,BBC Business,2025-07-08T07:29:14.956428
Not getting a summer job Here are eight ways to change that,Grace Pickett 18 says its frustrating so many parttime jobs require previous experience,BBC Business,2025-07-08T07:29:14.956428
Trump signs sweeping tax and spending bill into law,A signing ceremony at the White House on Friday afternoon kicked off celebrations for 4 July,BBC Business,2025-07-08T07:29:14.956428
Elon Musk says he is launching new political party,The worlds richest man says he is setting up a new political organisation called the America Party,BBC Business,2025-07-08T07:29:14.956428
Is there gold in them Indian artisans up in arms over Pradas sandals,Artisans who make Kolhapuri sandals are demanding better recognition after Prada failed to acknowledge design roots,BBC Business,2025-07-08T07:29:14.956428
US debt is now 37tn should we be worried,President Trumps budget bill will add to the US debt pile but is there a limit to how much the rest of the world will lend Uncle Sam,BBC Business,2025-07-08T07:29:14.956428
Pride in London returns as events struggle with falling funds,UK Pride organisers tell the BBC that less sponsorship funding and fewer volunteers are behind cancelled events,BBC Business,2025-07-08T07:29:14.956428
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-07-08T07:29:14.956428
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-07-08T07:29:14.956428
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-07-08T07:29:14.956428
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-07-08T07:29:14.956428
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-07-08T07:29:14.956428
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-07-08T07:29:14.956428
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-07-08T07:29:14.956428
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-07-08T07:29:14.956428
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-07-08T07:29:14.956428
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-07-08T07:29:14.956428
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-07-08T07:29:14.956428
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-07-08T07:29:14.956428
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-07-08T07:29:14.956428
Crying at work A sign of strength weakness or just being human,After UK Chancellor Rachel Reeves cried in parliament this week how acceptable is it to show emotion at work,BBC Business,2025-07-08T07:29:14.956428
One in 10 cars sold in UK made in China,One in 10 cars bought in the UK are Chinese owned new figures suggest,BBC Business,2025-07-08T07:29:14.956428
Trump says US to start sending out tariff letters,The move comes ahead of a deadline that may see much higher import taxes on goods coming into the US,BBC Business,2025-07-08T07:29:14.956428
What have tariffs really done to the US economy,As President Trump weighs tariff plans he will have one eye on the US economy,BBC Business,2025-07-08T07:29:14.956428
Sport agent Jonathan Barnett accused of rape in US lawsuit,Barnett denies allegations he kept the woman as a sex slave over a six year period,BBC Business,2025-07-08T07:29:14.956428
Fictional Kpop bands beat BTS and Blackpink in US charts,Songs from the film KPop Demon Hunter have surpassed the success of reallife Kpop bands BTS and Blackpink,BBC Business,2025-07-08T07:29:14.956428
Congress passes Trumps big beautiful bill cutting taxes and spending,The US president wins over sparring factions within his own party to get the bill passed after months of wrangling,BBC Business,2025-07-08T07:29:14.956428
The sale of illegal cigarettes signals a deeper problem with UK high streets,Some black market cigarettes have been found to contain dead flies and asbestos But the trade nods to a wider issue a BBC investigation has found,BBC Business,2025-07-08T07:29:14.956428
Ryanair increases size limits for free cabin bags,The increase comes as the EU mandates a universal minimum size for free underseat bags,BBC Business,2025-07-08T07:29:14.956428
Lauryn Hill Performs Strongly in Nearly Empty Stadium Until 337 am After Essence Festival Runs Way Behind,The artist took the stage at the Caesars Superdome in New Orleans as the last of eight acts Friday night,Hollywood Reporter,2025-07-08T07:29:15.158474
Shape of You Is Apple Musics MostPlayed Song,The streaming platform revealed its 500 most played songs with Drake The Weeknd and Post Malone also snagging a top five finish,Hollywood Reporter,2025-07-08T07:29:15.158474
The Best Moments From Ozzy Osbournes Back to the Beginning Farewell Concert,The daylong concert special featured standout performances from Osbourne and Black Sabbath Metallica Guns n Roses Jack Black and more,Hollywood Reporter,2025-07-08T07:29:15.158474
Live Nation Reworking New Toronto Stadium Before Coldplay Oasis Dates After Inaugural Concert Debacle,We are already making adjustments the megatour promoter said after Rogers Stadiums opening night criticism online following a June 29 Stray Kids concert,Hollywood Reporter,2025-07-08T07:29:15.158474
Kun on Latest Single Deadman and His Next Chapter Its Really Just the Beginning,The Chinese singersongwriter dropped into 88Risings Head in the Clouds festival last month to give fans a first listen to his vintage sounding new single,Hollywood Reporter,2025-07-08T07:29:15.158474
