Title,Description,Source,Fetched Date
DNA testing site 23andMe files for bankruptcy protection,The company said that it will now attempt to sell itself under the supervision of a court,BBC Business,2025-03-24T07:26:52.473559
Disneys Snow White film tops box office despite bad reviews,The film has taken an estimated 873m globally during its opening weekend according to Box Office Mojo,BBC Business,2025-03-24T07:26:52.473559
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-24T07:26:52.473559
Reeves confirms 15 cut to Civil Service running costs,Savings will be from back office and administrative roles rather than frontline services chancellor tells the BBC,BBC Business,2025-03-24T07:26:52.473559
End of hedonism Why Britain turned its back on clubbing,In the last five years around 400 clubs have closed in Britain could the lasting impact of the pandemic play a part,BBC Business,2025-03-24T07:26:52.473559
What makes a rum Jamaican Question at heart of Caribbean legal dispute,The dispute centres on whether it is acceptable to age and bottle the spirit overseas,BBC Business,2025-03-24T07:26:52.473559
Investigation ordered into power outage that closed Heathrow,Energy Secretary Ed Miliband says there are lessons to be learned after substation fire led to major flight disruption on Friday,BBC Business,2025-03-24T07:26:52.473559
Experts to investigate student loan fraud claims,The education secretary says claims of student loan fraud point to one of the biggest financial scandals in the university sector,BBC Business,2025-03-24T07:26:52.473559
Week in Markets 21 Mar 2025,A weekly summary of the big stories from financial markets around the world,BBC Business,2025-03-24T07:26:52.473559
The slow but steady advance of driverless vehicles,Robotaxi services and driverless trucks are gaining ground but progress is painstaking,BBC Business,2025-03-24T07:26:52.473559
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-24T07:26:52.473559
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-03-24T07:26:52.473559
The open secret about rare earth minerals,They are the focus of many diplomatic skirmishes but how are rare earth minerals used and where are they found,BBC Business,2025-03-24T07:26:52.473559
Canada can win trade war with US foreign affairs minister Mlanie Joly says,Canada is among the countries waiting to see what Trumps 2 April reciprocal tariffs look like,BBC Business,2025-03-24T07:26:52.473559
UK TV industry in crisis says Wolf Hall director,Funding problems meant Wolf Hall The Mirror and The Light was almost axed weeks before filming began,BBC Business,2025-03-24T07:26:52.473559
Columbia University agrees to Trump administrations demand for mask ban,The Trump administration has warned 60 universities funding may be cut if they do not address allegations of antisemitism on campuses,BBC Business,2025-03-24T07:26:52.473559
The surprising persistence of typewriters,Computers and smartphones might be where most writing is done these days but typewriters still have work to do in the US,BBC Business,2025-03-24T07:26:52.473559
