Title,Description,Source,Fetched Date
US and UK toughen sanctions on Russian oil industry,The actions are aimed at cutting off revenue Moscow is using to fund its war in Ukraine,BBC Business,2025-01-11T07:21:18.850383
Reeves pledges to make UK better off on China visit,The chancellor has been criticised for making the trip while the UK government is under pressure from rising borrowing costs,BBC Business,2025-01-11T07:21:18.850383
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-11T07:21:18.850383
MPs urge checks as Shein refuses to answer questions,The chair of a committee of MPs has written to the London Stock Exchange with concerns over the fashion retailer,BBC Business,2025-01-11T07:21:18.850383
Fewer rate cuts and higher loan costs how US jobs surprise affects you,Jobs growth in the US surged unexpected last month Thats good news for the worlds largest economy but could be punishing for the UK,BBC Business,2025-01-11T07:21:18.850383
Meta and Amazon axe diversity initiatives joining US corporate rollback,The companies are among the latest major corporations to alter their diversity programmes since Trumps reelection,BBC Business,2025-01-11T07:21:18.850383
Boeing and Google each give 1m for Trump inauguration,The US companies join other major firms donating funds for the ceremony on 20 January,BBC Business,2025-01-11T07:21:18.850383
US top court leans towards TikTok ban over security concerns,The platform with nearly 170 million American users is challenging a law that would see it banned in the US in a matter of days,BBC Business,2025-01-11T07:21:18.850383
How a viral post saved a Chinese actor from Myanmars scam centres,Many Chinese are now asking what about their loved ones still trapped in scam centres,BBC Business,2025-01-11T07:21:18.850383
Trump 20 looms large over the global economy,Donald Trumps planned tariffs are expected to greatly impact international trade in 2025,BBC Business,2025-01-11T07:21:18.850383
US stocks under pressure after jobs report 10 Jan 2025,The latest healthy US jobs report adds more uncertainty about whether the Fed will cut its key interest rate,BBC Business,2025-01-11T07:21:18.850383
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-11T07:21:18.850383
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-11T07:21:18.850383
Can young Americans live without TikTok,The BBC spoke to young people as the Supreme Court discusses a potential ban on the social media platform,BBC Business,2025-01-11T07:21:18.850383
LA wildfire damages set to cost record 135bn,Some of the most expensive properties in the US have been wiped out by the fires,BBC Business,2025-01-11T07:21:18.850383
Man told he cant recover 598m of Bitcoin from tip,James Howells tried to sue a council for access to the site or get 495m in compensation,BBC Business,2025-01-11T07:21:18.850383
UK Chancellor heads to China amid market trouble at home,The warning from a former Bank of England official comes in the wake of rising UK borrowing costs,BBC Business,2025-01-11T07:21:18.850383
Price of resale tickets to be capped under UK plans to tackle touts,The UK government is suggesting a cap on the cost of resold tickets potentially up to 30 on top of the original price,BBC Business,2025-01-11T07:21:18.850383
ExUK PM Truss sends legal threat to Starmer over claim she crashed economy,No 10 insists millions of people share Sir Keirs view of the Truss governments economic record,BBC Business,2025-01-11T07:21:18.850383
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-11T07:21:18.850383
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-11T07:21:18.850383
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-11T07:21:18.850383
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-11T07:21:18.850383
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-11T07:21:18.850383
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-11T07:21:18.850383
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-11T07:21:18.850383
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-01-11T07:21:18.850383
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-01-11T07:21:18.850383
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-01-11T07:21:18.850383
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-01-11T07:21:18.850383
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-01-11T07:21:18.850383
