Title,Description,Source,Fetched Date
Crypto expert with links to gang shot dead at Brazilian airport,Antnio Vinicius Gritzbach had recently agreed to hand over information about the Primeiro Comando da Capital group,BBC Business,2024-11-09T07:21:25.633979
China is trying to fix its economy Trump could derail those plans,Trump won the election on a platform of steep import taxes including tariffs as high as 60 on China,BBC Business,2024-11-09T07:21:25.633979
Nissan to lay off thousands of workers as sales drop,The Japanese car making giant has not yet said where in its global operations the job cuts will be made,BBC Business,2024-11-09T07:21:25.633979
US central bank boss says Trump cant fire him,The US central bank cuts interest rates as its chairman vows to stay on the job,BBC Business,2024-11-09T07:21:25.633979
Ultrarich using jets like taxis climate scientists warn,Researchers worked out the amount of planetwarming gas released by private jets over four years,BBC Business,2024-11-09T07:21:25.633979
Watchdog to review police handling of Al Fayed abuse claims,The Independent Office for Police Conduct will review two cases the Met Police investigated in 2008 and 2013,BBC Business,2024-11-09T07:21:25.633979
Are luxury beauty advent calendars a ripoff,They can cost hundreds of pounds but are these products actually worth the money,BBC Business,2024-11-09T07:21:25.633979
I gave my DNA to a testing company then it vanished,Customers of Atlas Biomed are angry and worried about whats happened to the highly sensitive data they shared,BBC Business,2024-11-09T07:21:25.633979
Bitcoin skyrockets after Trumps reelection 8 Nov 2024,Cryptocurrencies have been a big winner after Donald Trumps reelection with Bitcoin hitting record highs,BBC Business,2024-11-09T07:21:25.633979
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-09T07:21:25.633979
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-09T07:21:25.633979
Would Donald Trumps tariffs hurt US consumers,Trump claims more taxes on trade wouldnt be a cost to the US almost all economists dispute this,BBC Business,2024-11-09T07:21:25.633979
Harrods boss tells BBC he is dreadfully sorry for Al Fayed abuse,It is the first time the managing director of the luxury store has personally apologised on camera,BBC Business,2024-11-09T07:21:25.633979
Oil firm blames UK windfall tax for North Sea pullout,Texasbased Apache says the windfall tax on energy profits will make its operations uneconomic,BBC Business,2024-11-09T07:21:25.633979
