Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Trumps explosive global tariffs take effect including a 104 rate on China,European and Asian markets slump again as the US presidents taxes on goods from 60 worst offending countries kick in,BBC Business,2025-04-09T07:26:01.799534,trump explosive global tariff take effect including 104 rate china . european asian market slump u president tax good 60 worst offending country kick,-0.6705,Negative
Trumps tariffs are a blow for Vietnams economic ambitions,The tariffs are a huge blow for countries like Vietnam Thailand and Cambodia that rely on exports,BBC Business,2025-04-09T07:26:01.799534,trump tariff blow vietnam economic ambition . tariff huge blow country like vietnam thailand cambodia rely export,0.5859,Positive
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-09T07:26:01.799534,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
AI chips not ice creams ministers dig at Indian startups sparks debate,Commerce Minister Piyush Goyal says Indian startups need to focus more on deeptech innovations,BBC Business,2025-04-09T07:26:01.799534,ai chip ice cream minister dig indian startup spark debate . commerce minister piyush goyal say indian startup need focus deeptech innovation,0.5423,Positive
UK investigating claims green fuel contains virgin palm oil,The BBC finds evidence of fraud in the production of a green diesel meant to cut emissions,BBC Business,2025-04-09T07:26:01.799534,uk investigating claim green fuel contains virgin palm oil . bbc find evidence fraud production green diesel meant cut emission,-0.7096,Negative
India cuts rates as Trumps tariffs put growth at risk,Indias central bank has cut interest rates by 025 and lowered its growth projections for this year,BBC Business,2025-04-09T07:26:01.799534,india cut rate trump tariff put growth risk . india central bank cut interest rate 025 lowered growth projection year,0.34,Positive
At a glance Trumps tariffs on China EU and rest of the world,Besides a 10 rate globally some countries billed as worst offenders have higher rates including 104 for China,BBC Business,2025-04-09T07:26:01.799534,glance trump tariff china eu rest world . besides 10 rate globally country billed worst offender higher rate including 104 china,-0.765,Negative
The Canadians and Danes boycotting American products,As anger grows over Trumps tariffs apps and social media groups are helping people avoid US goods,BBC Business,2025-04-09T07:26:01.799534,canadian dane boycotting american product . anger grows trump tariff apps social medium group helping people avoid u good,-0.5423,Negative
Its Microsofts 50th birthday what comes next,Its Microsofts 50th anniversary and BBC technology editor Zoe Kleinman tours its Redmond headuarters,BBC Business,2025-04-09T07:26:01.799534,microsofts 50th birthday come next . microsofts 50th anniversary bbc technology editor zoe kleinman tour redmond headuarters,0.0,Neutral
A revolution is under way in Indias trainer industry,India wants to boost the domestic trainer industry but will small domestic makers suffer,BBC Business,2025-04-09T07:26:01.799534,revolution way india trainer industry . india want boost domestic trainer industry small domestic maker suffer,-0.128,Neutral
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-04-09T07:26:01.799534,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-09T07:26:01.799534,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
UK government considers nationalising British Steel,There are fears among ministers that the companys blast furnaces could run out of raw materials within days,BBC Business,2025-04-09T07:26:01.799534,uk government considers nationalising british steel . fear among minister company blast furnace could run raw material within day,-0.4939,Negative
BBC Verify What would a USChina trade war do to the world economy,The US president says he will hit Beijing with further tariffs as global markets continue to fall,BBC Business,2025-04-09T07:26:01.799534,bbc verify would uschina trade war world economy . u president say hit beijing tariff global market continue fall,-0.5994,Negative
Musk labels Trump trade adviser moron over Tesla comments,Peter Navarro had described Musks electric car company as a car assembler rather than manufacturer,BBC Business,2025-04-09T07:26:01.799534,musk label trump trade adviser moron tesla comment . peter navarro described musk electric car company car assembler rather manufacturer,-0.4939,Negative
Government rejects buy British campaign to combat tariffs,Ministers say telling people what to buy is not the answer to US tariffs but they will back UK manufacturers,BBC Business,2025-04-09T07:26:01.799534,government reject buy british campaign combat tariff . minister say telling people buy answer u tariff back uk manufacturer,-0.6249,Negative
