Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Australia supermarkets sued over fake discount claims,The cost of living crisis has put the grocery chains under increasing scrutiny in the past year,BBC Business,2024-09-23T07:22:52.920612,australia supermarket sued fake discount claim . cost living crisis put grocery chain increasing scrutiny past year,-0.802,Negative
Why do concert tickets now cost as much as a games console,Concert tickets have spiralled in recent years Here BBC Music Correspondent Mark Savage unpacks exactly whats behind it and its not just greed,BBC Business,2024-09-23T07:22:52.920612,concert ticket cost much game console . concert ticket spiralled recent year bbc music correspondent mark savage unpacks exactly whats behind greed,-0.6908,Negative
Amazon says workers must be in the office The UK government disagrees Who is right,Amazon is ordering its staff back to the office five days a week but the UK government is promoting flexible working,BBC Business,2024-09-23T07:22:52.920612,amazon say worker must office uk government disagrees right . amazon ordering staff back office five day week uk government promoting flexible working,0.5423,Positive
Harrods worker says Fayed complaint was brushed off by her manager,Another exHarrods worker tells the BBC her complaint about the billionaire was dismissed by bosses,BBC Business,2024-09-23T07:22:52.920612,harrod worker say fayed complaint brushed manager . another exharrods worker tell bbc complaint billionaire dismissed boss,-0.5267,Negative
A Tamagotchi comeback Toy gets first UK store as global sales double,The eggshaped toy which housed a virtual pet was one of the biggest crazes of the 90s,BBC Business,2024-09-23T07:22:52.920612,tamagotchi comeback toy get first uk store global sale double . eggshaped toy housed virtual pet one biggest craze 90,-0.1531,Neutral
Will the US presidential election define the future of crypto,Crypto currency firms are waiting to see how Novembers vote will impact upon them,BBC Business,2024-09-23T07:22:52.920612,u presidential election define future crypto . crypto currency firm waiting see november vote impact upon,0.0,Neutral
MrBeast is YouTubes biggest star now he faces 54page lawsuit,Its been another busy week for Jimmy Donaldson in what is becoming a bit of a theme for the worlds biggest YouTuber,BBC Business,2024-09-23T07:22:52.920612,mrbeast youtubes biggest star face 54page lawsuit . another busy week jimmy donaldson becoming bit theme world biggest youtuber,-0.2263,Neutral
British Airways cancels summer flights from UK airport,The airline announces it is suspending its summer 2025 operations from Southampton Airport,BBC Business,2024-09-23T07:22:52.920612,british airway cancel summer flight uk airport . airline announces suspending summer 2025 operation southampton airport,-0.25,Negative
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-23T07:22:52.920612,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-23T07:22:52.920612,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-23T07:22:52.920612,microsoft tackling ai bias . microsoft turning ai make workplace inclusive,-0.1027,Neutral
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-23T07:22:52.920612,aly raisman competing highest level . decorated u gymnast opened bbcs katty kay blocking noise trusting training winning mindset,0.5423,Positive
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-23T07:22:52.920612,jackie joynerkersees goldmedal attitude . retired athlete halloffamer opened bbcs katty kay challenge faced road olympics winning mindset saw,0.5719,Positive
