Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Boeing to axe 17000 jobs amid strike and quality concerns,The company says all jobs are at risk as it cuts 10 of its workforce,BBC Business,2024-10-12T07:20:57.329489,boeing axe 17000 job amid strike quality concern . company say job risk cut 10 workforce,-0.6249,Negative
Forty new allegations against Al Fayed made to police,The Metropolitan Police had urged people to come forward with allegations,BBC Business,2024-10-12T07:20:57.329489,forty new allegation al fayed made police . metropolitan police urged people come forward allegation,0.0,Neutral
Tesla shares slide after Cybercab robotaxi revealed,Elon Musk revealed a prototype of the longawaited robotaxi at a Hollywood film studio but investors arent wowed,BBC Business,2024-10-12T07:20:57.329489,tesla share slide cybercab robotaxi revealed . elon musk revealed prototype longawaited robotaxi hollywood film studio investor arent wowed,-0.1838,Neutral
China detains iPhone maker workers in strange case,The Taiwanese government suggested the detentions may be a case of abuse of power by Chinese police,BBC Business,2024-10-12T07:20:57.329489,china detains iphone maker worker strange case . taiwanese government suggested detention may case abuse power chinese police,-0.8176,Negative
Firms pausing hiring and investing ahead of UK government Budget,A leading business group says firms are delaying decisions wanting more clarity over the governments policies,BBC Business,2024-10-12T07:20:57.329489,firm pausing hiring investing ahead uk government budget . leading business group say firm delaying decision wanting clarity government policy,0.4019,Positive
Talks over 1bn UK port expansion ongoing after row,Reports have suggested the plan was at risk after Transport Secretary Louise Haighs comments,BBC Business,2024-10-12T07:20:57.329489,talk 1bn uk port expansion ongoing row . report suggested plan risk transport secretary louise haighs comment,-0.2732,Negative
Tata leadership to remain in the family,Ratan Tatas halfbrother Noel Tata is the new chairman of the influential Tata Trusts,BBC Business,2024-10-12T07:20:57.329489,tata leadership remain family . ratan tatas halfbrother noel tata new chairman influential tata trust,0.7351,Positive
Canada to cover cost of contraception and diabetes drugs,The government said it is the initial phase of a plan that would expand to become a publicly funded national programme,BBC Business,2024-10-12T07:20:57.329489,canada cover cost contraception diabetes drug . government said initial phase plan would expand become publicly funded national programme,0.3182,Positive
Tesla stock selloff after robotaxi launch 11 Oct 2024,The chair of the EV committee at Morningstar says its less about the technology than the timing,BBC Business,2024-10-12T07:20:57.329489,tesla stock selloff robotaxi launch 11 oct 2024. chair ev committee morningstar say less technology timing,0.0,Neutral
Harris and Trump gamble 200m on biggest prize,The Keystone State is the lynchpin of the swingstate electoral firewalls for both campaigns,BBC Business,2024-10-12T07:20:57.329489,harris trump gamble 200m biggest prize . keystone state lynchpin swingstate electoral firewall campaign,0.5106,Positive
Were barely scraping by Gen Z says money matters in US election,The rising costs of groceries and rent are driving many young voters to the polls,BBC Business,2024-10-12T07:20:57.329489,barely scraping gen z say money matter u election . rising cost grocery rent driving many young voter poll,0.0258,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-12T07:20:57.329489,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-12T07:20:57.329489,duolingo became addicting according ceo . perhaps app mastered user loyalty quite like duolingo gamified languagelearning platform 34 million people day cant put,0.7425,Positive
How Chinas crackdown turned finance highflyers into rats,Chinese authorities have been cracking down on businesses from real estate to technology to finance,BBC Business,2024-10-12T07:20:57.329489,china crackdown turned finance highflyer rat . chinese authority cracking business real estate technology finance,0.0772,Neutral
TD Bank fined 3bn in historic money laundering settlement,TD Bank has pleaded guilty to US criminal charges Prosecutors say one client laundered more than 470m in drug proceeds at the bank,BBC Business,2024-10-12T07:20:57.329489,td bank fined 3bn historic money laundering settlement . td bank pleaded guilty u criminal charge prosecutor say one client laundered 470m drug proceeds bank,-0.7351,Negative
UKlinked firms suspected of busting Russia sanctions,The government is investigating 37 companies but has yet to hand out any fines the BBC discovers,BBC Business,2024-10-12T07:20:57.329489,uklinked firm suspected busting russia sanction . government investigating 37 company yet hand fine bbc discovers,0.4767,Positive
Student finds scorpion crawling inside Shein parcel,Sofia AlonsoMossinger found the creature in a bag of boots which she had ordered online,BBC Business,2024-10-12T07:20:57.329489,student find scorpion crawling inside shein parcel . sofia alonsomossinger found creature bag boot ordered online,0.0,Neutral
EU delays introduction of border check system again,The EU pushes back introducing new biometric border checks that were due on 10 November,BBC Business,2024-10-12T07:20:57.329489,eu delay introduction border check system . eu push back introducing new biometric border check due 10 november,-0.3182,Negative
India holds state funeral for tycoon Ratan Tata,Thousands of people paid their last respects to one of Indias most respected business leaders,BBC Business,2024-10-12T07:20:57.329489,india hold state funeral tycoon ratan tata . thousand people paid last respect one india respected business leader,0.5719,Positive
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-10-12T07:20:57.329489,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-10-12T07:20:57.329489,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-10-12T07:20:57.329489,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
