Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Turmoil and trade wars dominate Chinas summer Davos,The conflict between Iran and Israel adds further uncertainty to an already strained global outlook,BBC Business,2025-06-25T07:28:55.320770,turmoil trade war dominate china summer davos . conflict iran israel add uncertainty already strained global outlook,-0.9231,Negative
This burger was made in a lab from cow cells Should it be served in UK restaurants,Labgrown beef chicken and even quail are served in restaurants in several countries around the world and soon some cultivated meats could be sold in the UK too,BBC Business,2025-06-25T07:28:55.320770,burger made lab cow cell served uk restaurant . labgrown beef chicken even quail served restaurant several country around world soon cultivated meat could sold uk,0.0,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-25T07:28:55.320770,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Best place to have herpes New Zealand advert wins top prize,The charity was awarded a Cannes Lions award for its campaign to destigmatise the infection,BBC Business,2025-06-25T07:28:55.320770,best place herpes new zealand advert win top prize . charity awarded cannes lion award campaign destigmatise infection,0.9686,Positive
Google may be forced to link to rival search platforms in the UK,The Competition and Markets Authority says it wants to open up the UK search market,BBC Business,2025-06-25T07:28:55.320770,google may forced link rival search platform uk . competition market authority say want open uk search market,-0.34,Negative
Oil prices tumble after Israel agrees to Iran ceasefire,Crude has dropped by more than 5 with prices now below the level when Israel first launched its attack,BBC Business,2025-06-25T07:28:55.320770,oil price tumble israel agrees iran ceasefire . crude dropped 5 price level israel first launched attack,-0.6705,Negative
US safety regulators contact Tesla over erratic robotaxis,Videos posted online appear to show the newly launched selfdriving cars speeding and driving in the wrong lane,BBC Business,2025-06-25T07:28:55.320770,u safety regulator contact tesla erratic robotaxis . video posted online appear show newly launched selfdriving car speeding driving wrong lane,0.0516,Neutral
IsraelIran conflict disrupts Middle East flights,Airlines scramble to cancel and reroute flights after Doha and Dubai airports shut briefly,BBC Business,2025-06-25T07:28:55.320770,israeliran conflict disrupts middle east flight . airline scramble cancel reroute flight doha dubai airport shut briefly,-0.5106,Negative
Russias economy is down but not out,The countrys economy has been surprisingly resilient but there are underlying problems,BBC Business,2025-06-25T07:28:55.320770,russia economy . country economy surprisingly resilient underlying problem,-0.128,Neutral
How China made electric vehicles mainstream,The worlds second largest economy is both the biggest producer and buyer of EVs,BBC Business,2025-06-25T07:28:55.320770,china made electric vehicle mainstream . world second largest economy biggest producer buyer ev,0.0,Neutral
Markets muted amid Middle East conflict 18 Jun 2025,Global investment expert says markets are in a wait and see mode amid escalating tensions in the Middle East,BBC Business,2025-06-25T07:28:55.320770,market muted amid middle east conflict 18 jun 2025. global investment expert say market wait see mode amid escalating tension middle east,-0.5574,Negative
Supercell boss We need to take bigger risks,The boss of mobile gaming giant Supercell says the industry needs to take bigger risks to compete,BBC Business,2025-06-25T07:28:55.320770,supercell bos need take bigger risk . bos mobile gaming giant supercell say industry need take bigger risk compete,-0.4939,Negative
How the attacks on Iran could affect oil prices and energy bills,Conflict in the Middle East often leads to higher energy prices which can feed through to inflation,BBC Business,2025-06-25T07:28:55.320770,attack iran could affect oil price energy bill . conflict middle east often lead higher energy price feed inflation,-0.296,Negative
US asks China to stop Iran from closing Strait of Hormuz,Irans Press TV had earlier reported that parliament had approved a plan to close the Strait,BBC Business,2025-06-25T07:28:55.320770,u asks china stop iran closing strait hormuz . iran press tv earlier reported parliament approved plan close strait,0.1531,Neutral
What is the Strait of Hormuz and why does it matter,Irans threat to block the worlds most vital oil transit point has raised fears of major global economic consequences,BBC Business,2025-06-25T07:28:55.320770,strait hormuz matter . iran threat block world vital oil transit point raised fear major global economic consequence,-0.802,Negative
Tesla robotaxi lowkey launch in Texas,Tesla hopes to rival firms already offering driverless ridehailing in the US and around the world such as Waymo Zoox and Baidu,BBC Business,2025-06-25T07:28:55.320770,tesla robotaxi lowkey launch texas . tesla hope rival firm already offering driverless ridehailing u around world waymo zoox baidu,0.4404,Positive
Cheaper energy part of 10year plan for industry,Plans to cut energy bills by up to 25 for more than 7000 UK businesses is announced alongside other plans to boost growth,BBC Business,2025-06-25T07:28:55.320770,cheaper energy part 10year plan industry . plan cut energy bill 25 7000 uk business announced alongside plan boost growth,0.7506,Positive
FedEx founder and former boss Fred Smith dies aged 80,The Vietnam War veteran started the firm in 1973 with 14 planes before it became a global brand,BBC Business,2025-06-25T07:28:55.320770,fedex founder former bos fred smith dy aged 80. vietnam war veteran started firm 1973 14 plane became global brand,-0.5994,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-25T07:28:55.320770,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-25T07:28:55.320770,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-25T07:28:55.320770,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-25T07:28:55.320770,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-25T07:28:55.320770,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-25T07:28:55.320770,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-25T07:28:55.320770,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-06-25T07:28:55.320770,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-06-25T07:28:55.320770,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-06-25T07:28:55.320770,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-06-25T07:28:55.320770,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-06-25T07:28:55.320770,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-06-25T07:28:55.320770,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
Hundreds of Voice of America reporters fired as Trump guts outlet,The majority of VOA some 85 of its workforce has been laid off since Trump ordered it dismantled,BBC Business,2025-06-25T07:28:55.320770,hundred voice america reporter fired trump gut outlet . majority voa 85 workforce laid since trump ordered dismantled,-0.5574,Negative
Cars cash and a tycoon stirring debate in Zimbabwe,Some are beguiled by the Zimbabwean tycoons generosity others alarmed about the source of his wealth,BBC Business,2025-06-25T07:28:55.320770,car cash tycoon stirring debate zimbabwe . beguiled zimbabwean tycoon generosity others alarmed source wealth,0.6249,Positive
Analysis Russian government clearly nervous as country faces economic challenges,Russian minister Maxim Reshetnikov has warned that the countrys economy was teetering on the brink of recession,BBC Business,2025-06-25T07:28:55.320770,analysis russian government clearly nervous country face economic challenge . russian minister maxim reshetnikov warned country economy teetering brink recession,-0.4588,Negative
Telegram boss to leave fortune to over 100 children he has fathered,The technology tycoon said his children would not have access to their inheritance for 30 years,BBC Business,2025-06-25T07:28:55.320770,telegram bos leave fortune 100 child fathered . technology tycoon said child would access inheritance 30 year,-0.0516,Neutral
Shorts at work Can men now get their legs out in the office,Whether shorts are ever appropriate for the office remains a contentious topic so what should you do,BBC Business,2025-06-25T07:28:55.320770,short work men get leg office . whether short ever appropriate office remains contentious topic,-0.296,Negative
Not just smut Why its happily ever after for romance books,Despite being mocked by book critics for years the romantasy genre is booming and that means big business for publishers and bookshops,BBC Business,2025-06-25T07:28:55.320770,smut happily ever romance book . despite mocked book critic year romantasy genre booming mean big business publisher bookshop,0.8743,Positive
BBC threatens AI firm with legal action over unauthorised content use,It is first time that the BBC has taken such action regarding alleged scraping of its content for AI,BBC Business,2025-06-25T07:28:55.320770,bbc threatens ai firm legal action unauthorised content use . first time bbc taken action regarding alleged scraping content ai,-0.2732,Negative
Adorable or just weird How Labubu dolls conquered the world,The dolls have almost tripled their makers profits and according to some energised Chinese soft power,BBC Business,2025-06-25T07:28:55.320770,adorable weird labubu doll conquered world . doll almost tripled maker profit according energised chinese soft power,0.804,Positive
Trump confirms further delay to TikTok ban or sale deadline,Its the third time the date has been moved back by Trump since he took office in January,BBC Business,2025-06-25T07:28:55.320770,trump confirms delay tiktok ban sale deadline . third time date moved back trump since took office january,-0.7096,Negative
Pedro Pascal Looks Back on Calling JK Rowling a Heinous Loser for AntiTrans Comments Bullies Make Me Fing Sick,The one thing that I would say I agonized over a little bit was just Am I helping the actor said,Hollywood Reporter,2025-06-25T07:28:56.195644,pedro pascal look back calling jk rowling heinous loser antitrans comment bully make fing sick . one thing would say agonized little bit helping actor said,-0.8828,Negative
Brandy and Monica Announce FirstEver CoHeadlining Tour,The duo will embark on The Boy Is Mine Tour starting in October with Kelly Rowland Muni Long and Jamal Roberts tapped as supporting acts,Hollywood Reporter,2025-06-25T07:28:56.195644,brandy monica announce firstever coheadlining tour . duo embark boy mine tour starting october kelly rowland muni long jamal robert tapped supporting act,0.4404,Positive
Diego Luna Slams Trumps Immigration Policies Says Immigrants Are the Ones Who Build This Country,The multiple times that this country has had to rebuild itself immigrants were always there to pick up the slack the Mexican actordirector said on Jimmy Kimmel Live,Hollywood Reporter,2025-06-25T07:28:56.195644,diego luna slam trump immigration policy say immigrant one build country . multiple time country rebuild immigrant always pick slack mexican actordirector said jimmy kimmel live,-0.3818,Negative
Baby DONT Cry First Girl Group Hailing From Kpop Icon Psys Label Steps Into the Spotlight Exclusive,The fourmember group produced and creatively directed by Idle leader Soyeon speak with THR in their first international interview about their trainee days debuting and learning from Psy and Soyeon,Hollywood Reporter,2025-06-25T07:28:56.195644,baby dont cry first girl group hailing kpop icon psys label step spotlight exclusive . fourmember group produced creatively directed idle leader soyeon speak thr first international interview trainee day debuting learning psy soyeon,0.6761,Positive
Mick Ralphs Founding Guitarist of Bad Company and Mott The Hoople Dies at 81,Ralphs wrote hits including Cant Get Enough and Good Lovin Gone Bad,Hollywood Reporter,2025-06-25T07:28:56.195644,mick ralphs founding guitarist bad company mott hoople dy 81. ralphs wrote hit including cant get enough good lovin gone bad,-0.8558,Negative
145 People Say They Were Stabbed With Syringes at French Music Festival,Twelve people were arrested for the alleged incidents the French Interior Ministry told several outlets including CNN,Hollywood Reporter,2025-06-25T07:28:56.195644,145 people say stabbed syrinx french music festival . twelve people arrested alleged incident french interior ministry told several outlet including cnn,-0.4215,Negative
Actors Steven Weber Lori Petty Cynda Williams Mitchell Anderson Join Lineup for Pride LIVE Hollywood Festival,The inaugural pop culture festival continues through June 29 at venues across Hollywood,Hollywood Reporter,2025-06-25T07:28:56.195644,actor steven weber lori petty cynda williams mitchell anderson join lineup pride live hollywood festival . inaugural pop culture festival continues june 29 venue across hollywood,0.8481,Positive
Cardi B Finally Announces New Album Am I the Drama,Cardis long anticipated followup to 2018s Invasion of Privacy will release on Sept 19,Hollywood Reporter,2025-06-25T07:28:56.195644,cardi b finally announces new album drama . cardis long anticipated followup 2018s invasion privacy release sept 19,0.0,Neutral
The Hollywood Reporter Nabs 10 SoCal Journalism Awards,The entertainment news outlet took home two wins for best magazine feature one for best entertainment commentary and a firstever nod in the best headline category,Hollywood Reporter,2025-06-25T07:28:56.195644,hollywood reporter nabs 10 socal journalism award . entertainment news outlet took home two win best magazine feature one best entertainment commentary firstever nod best headline category,0.9788,Positive
