Title,Description,Source,Fetched Date
Aviation authority says Boeing fuel switches are safe during crash probe,A preliminary investigation found the switches had been turned off in Junes fatal Air India crash,BBC Business,2025-07-14T07:32:14.074824
Bank boss ready to cut rates if job market slows,Andrew Bailey tells the Times he believes the path is downward on interest rates,BBC Business,2025-07-14T07:32:14.074824
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-07-14T07:32:14.074824
Inside the Congolese mine vital to mobile phones as rebels give BBC rare access,The US wants rights to DR Congos minerals but one vital mine is still in rebel hands,BBC Business,2025-07-14T07:32:14.074824
Al Fayedowned London penthouse has leaky roofs and noisy lifts,An exclusive Park Lane address owned by the Fayed family is at the centre of an eightyear dispute,BBC Business,2025-07-14T07:32:14.074824
EU delays retaliatory trade tariffs against US,The countermeasures were set to start on Tuesday but have been pushed back to early August,BBC Business,2025-07-14T07:32:14.074824
Trumps tariffs are looming large over the UKs last surviving steel towns,The future of industrial towns like Scunthorpe and Port Talbot may rest on the wider fate of the UKs steel industry,BBC Business,2025-07-14T07:32:14.074824
Electric cars will be cheaper to buy pledges minister,The Transport Secretary says she will announce measures to cut the cost of buying an electric car,BBC Business,2025-07-14T07:32:14.074824
The deepening water shortage row between the US and Mexico,The US is accusing its southern neighbour of breaking a longheld water sharing agreement,BBC Business,2025-07-14T07:32:14.074824
I cant drink the water Life next to a US data centre,Residents in rural Georgia say the data centre next door has disrupted their water supply,BBC Business,2025-07-14T07:32:14.074824
Markets betting tariffs resolve by fall 11 Jul 2025,Expert says markets are betting that Trump will not want to cause a recession before the US midterms,BBC Business,2025-07-14T07:32:14.074824
Autofocus spectacles promise sharp vision near or far,Startup firms and researchers are working on lenses that can change their focus,BBC Business,2025-07-14T07:32:14.074824
Analysis The UK is heading for significant tax rises,Repeatedly borrowing more is not a longterm solution to rising daytoday spending pressures,BBC Business,2025-07-14T07:32:14.074824
A bridge too far Prague railway project draws criticism,The 123yearold Vysehrad railway bridge is set to be replaced but conservationists say it should stay,BBC Business,2025-07-14T07:32:14.074824
US federal judge says voiceover artists AI lawsuit can move forward,The two voice over artists allege their voices were stolen by an AI voice startup,BBC Business,2025-07-14T07:32:14.074824
More than 1000 people laid off at US State Department,The involuntary staff reductions are part of the Trump administrations efforts to reduce the federal workforce,BBC Business,2025-07-14T07:32:14.074824
Canadas Carney talked tough on Trump now some say hes backing down,Canada has made concessions to win goodwill with the White House Trump in return has threatened steeper tariffs,BBC Business,2025-07-14T07:32:14.074824
Sour taste Jellycat pulls supply leaving UK independent shop owners confused,Jellycat has stopped supplying its plush toys to around 100 independent stores in the UK,BBC Business,2025-07-14T07:32:14.074824
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-07-14T07:32:14.074824
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-07-14T07:32:14.074824
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-07-14T07:32:14.074824
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-07-14T07:32:14.074824
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-07-14T07:32:14.074824
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-07-14T07:32:14.074824
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-07-14T07:32:14.074824
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-07-14T07:32:14.074824
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-07-14T07:32:14.074824
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-07-14T07:32:14.074824
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-07-14T07:32:14.074824
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-07-14T07:32:14.074824
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-07-14T07:32:14.074824
