Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Wall Street stocks bounce back from Trump tariff losses,Investors were buoyed by a betterthanexpected jobs report and rising hope of USChina trade talks,BBC Business,2025-05-03T07:24:02.762778,wall street stock bounce back trump tariff loss . investor buoyed betterthanexpected job report rising hope uschina trade talk,0.1531,Neutral
Tariffs on car parts entering the US come into force,Import taxes were eased after carmaker outcry but its still a big tariff analysts say,BBC Business,2025-05-03T07:24:02.762778,tariff car part entering u come force . import tax eased carmaker outcry still big tariff analyst say,-0.2732,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-05-03T07:24:02.762778,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
MS supplier resorts to pen and paper after cyber attack,Whats going on behind the scenes in the aftermath of the cyber attack on MS,BBC Business,2025-05-03T07:24:02.762778,m supplier resort pen paper cyber attack . whats going behind scene aftermath cyber attack m,-0.7351,Negative
Coop cyber attack affects customer data firm admits after hackers contact BBC,The firm previously said there was no evidence that customer data was compromised,BBC Business,2025-05-03T07:24:02.762778,coop cyber attack affect customer data firm admits hacker contact bbc . firm previously said evidence customer data compromised,-0.2263,Neutral
US court rules exAbercrombie CEO unfit for trial,Mike Jeffries is mentally incompetent and will spend time in hospital to see if his condition improves a judge rules,BBC Business,2025-05-03T07:24:02.762778,u court rule exabercrombie ceo unfit trial . mike jeffries mentally incompetent spend time hospital see condition improves judge rule,-0.0772,Neutral
US jobs grow by more than expected despite tariff turmoil,Employers added 177000 roles in April as the jobs market continues to prove resilient,BBC Business,2025-05-03T07:24:02.762778,u job grow expected despite tariff turmoil . employer added 177000 role april job market continues prove resilient,0.2755,Positive
Temu to stop selling goods from China directly to US customers,The online marketplace says it will move to a local fulfillment model in the US with sales handled by locally based sellers,BBC Business,2025-05-03T07:24:02.762778,temu stop selling good china directly u customer . online marketplace say move local fulfillment model u sale handled locally based seller,0.1779,Neutral
Deported gang members get second chance at call centre,In the Mexican city of Tijuana a number of firms are employing people who were removed from the US,BBC Business,2025-05-03T07:24:02.762778,deported gang member get second chance call centre . mexican city tijuana number firm employing people removed u,0.3182,Positive
We dont care A defiant China looks beyond Trumps America,Chinese exporters tell the BBC if the US doesnt want their goods other countries have money to buy them,BBC Business,2025-05-03T07:24:02.762778,dont care defiant china look beyond trump america . chinese exporter tell bbc u doesnt want good country money buy,-0.5559,Negative
Highly unlikely for tariffs to be ratcheted up expert says,David Waddell says markets have sniffed out that there are reasons to be less pessimistic in this environment,BBC Business,2025-05-03T07:24:02.762778,highly unlikely tariff ratcheted expert say . david waddell say market sniffed reason less pessimistic environment,-0.2975,Negative
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-05-03T07:24:02.762778,exgoogle exec want simplify life . marissa mayer former google yahoo executive belief ai simplify life,0.0772,Neutral
Trump signs order to block funding to public radio,Trump alleged that both organisations have produced biased and partisan news coverage,BBC Business,2025-05-03T07:24:02.762778,trump sign order block funding public radio . trump alleged organisation produced biased partisan news coverage,-0.6124,Negative
Meta threatens to cut off Facebook in Nigeria over huge fines,The social media giant has challenged demands to pay 290m over regulatory violations,BBC Business,2025-05-03T07:24:02.762778,meta threatens cut facebook nigeria huge fine . social medium giant challenged demand pay 290m regulatory violation,-0.7269,Negative
Talks or no talks Who blinks first in USChina trade war,Donald Trump and Xi Jinping are locked in a game of chicken despite wanting the same outcome,BBC Business,2025-05-03T07:24:02.762778,talk talk blink first uschina trade war . donald trump xi jinping locked game chicken despite wanting outcome,-0.5994,Negative
Apple says most USbound iPhones no longer made in China,The technology giant says US tariffs will add around 900m to its costs this quarter,BBC Business,2025-05-03T07:24:02.762778,apple say usbound iphones longer made china . technology giant say u tariff add around 900m cost quarter,0.0,Neutral
MS working day and night over cyber attack,The boss of the retailer says he is really sorry for the disruption which caused it to pause its online operations,BBC Business,2025-05-03T07:24:02.762778,m working day night cyber attack . bos retailer say really sorry disruption caused pause online operation,-0.7559,Negative
