Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
VW launches 58bn tieup with Tesla rival Rivian,The firms will share EV technology as they face slowing demand and competition from Chinese rivals,BBC Business,2024-11-13T07:22:25.579715,vw launch 58bn tieup tesla rival rivian . firm share ev technology face slowing demand competition chinese rival,0.1779,Neutral
Bali flights cancelled due to dangerous volcanic ash,Australian airlines say it is unsafe to fly after Mount Lewotobi Lakilaki spewed ash,BBC Business,2024-11-13T07:22:25.579715,bali flight cancelled due dangerous volcanic ash . australian airline say unsafe fly mount lewotobi lakilaki spewed ash,-0.6249,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-11-13T07:22:25.579715,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Seven wild moments from the turbulent story of Bitcoin,Its record price is making headlines but thats just one part of the cryptocurrencys tumultuous story,BBC Business,2024-11-13T07:22:25.579715,seven wild moment turbulent story bitcoin . record price making headline thats one part cryptocurrencys tumultuous story,0.0,Neutral
DNAtesting site 23andMe to lay off 40 of its workers,The oncepopular general DNAtesting firm holds a trove of sensitive genetic data from its customers,BBC Business,2024-11-13T07:22:25.579715,dnatesting site 23andme lay 40 worker . oncepopular general dnatesting firm hold trove sensitive genetic data customer,0.0,Neutral
Oil and gas are a gift of god says COP29 host,Azerbaijans president said countries should not be blamed for having fossil fuel reserves,BBC Business,2024-11-13T07:22:25.579715,oil gas gift god say cop29 host . azerbaijan president said country blamed fossil fuel reserve,0.2263,Neutral
Why Tesla crypto and prisons are Trump trade winners,As the dust settles on a postelection stock market rally some firms have already gained,BBC Business,2024-11-13T07:22:25.579715,tesla crypto prison trump trade winner . dust settle postelection stock market rally firm already gained,0.4767,Positive
Shell wins landmark climate case against green groups in Dutch appeal,A court throws out a ruling that the gas and oil giant cut its greenhouse gas emissions,BBC Business,2024-11-13T07:22:25.579715,shell win landmark climate case green group dutch appeal . court throw ruling gas oil giant cut greenhouse gas emission,0.4588,Positive
Will Trumps victory spark a global trade war,Trump has promised tariffs on all foreign goods If he follows through many smaller economies may be forced to respond in kind,BBC Business,2024-11-13T07:22:25.579715,trump victory spark global trade war . trump promised tariff foreign good follows many smaller economy may forced respond kind,0.4215,Positive
How Japans youngest CEO transformed Hello Kitty,As the cute character celebrates her 50th anniversary the firm behind it is now a trillion yen business,BBC Business,2024-11-13T07:22:25.579715,japan youngest ceo transformed hello kitty . cute character celebrates 50th anniversary firm behind trillion yen business,0.7717,Positive
Trumps climate rollback to deter investors 11 Nov 2024,Expert says the US will lose opportunities if it steps back from climate commitments after Trumps reelection,BBC Business,2024-11-13T07:22:25.579715,trump climate rollback deter investor 11 nov 2024. expert say u lose opportunity step back climate commitment trump reelection,0.4019,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-13T07:22:25.579715,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-13T07:22:25.579715,business transforming mental health work . cherie clonan ceo digital picnic explains free dinner burnoutpreventing day even adhd assessment boosted employee wellbeing bottom line,0.7003,Positive
Unemployment rises in UK as pay growth slows again,The rate of unemployment stood at 43 in the three months to September up from 4 the previous quarter,BBC Business,2024-11-13T07:22:25.579715,unemployment rise uk pay growth slows . rate unemployment stood 43 three month september 4 previous quarter,-0.5574,Negative
Gold prices and jobs Whats at stake in Ghanas elections,In an echo of the US the current vicepresident is up against an expresident in the 7 December vote,BBC Business,2024-11-13T07:22:25.579715,gold price job whats stake ghana election . echo u current vicepresident expresident 7 december vote,0.0,Neutral
Airlines suspend Haiti flights after plane hit by gunfire,It is the second time in weeks an aircraft has come under fire over PortauPrince as gang violence worsens,BBC Business,2024-11-13T07:22:25.579715,airline suspend haiti flight plane hit gunfire . second time week aircraft come fire portauprince gang violence worsens,-0.8979,Negative
An energy efficient home why is it so difficult,It can be hard to find good advice on how to make homes more energy efficient,BBC Business,2024-11-13T07:22:25.579715,energy efficient home difficult . hard find good advice make home energy efficient,0.8316,Positive
Bitcoin tops record 80000 as Trump nears sweep of US Congress,On the campaign trail the presidentelect pledged to make America the crypto capital of the planet,BBC Business,2024-11-13T07:22:25.579715,bitcoin top record 80000 trump nears sweep u congress . campaign trail presidentelect pledged make america crypto capital planet,0.2023,Neutral
Mattel deeply regrets porn site misprint on Wicked dolls,Recentlyreleased dolls tied to the new Wicked movie inadvertently carry the address of an adult website,BBC Business,2024-11-13T07:22:25.579715,mattel deeply regret porn site misprint wicked doll . recentlyreleased doll tied new wicked movie inadvertently carry address adult website,-0.8718,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-11-13T07:22:25.579715,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
