Title,Description,Source,Fetched Date
Bubble tea chain bigger than Starbucks sees shares jump on debut,Mixues shares rose by 40 as they started trading on the Hong Kong Stock Exchange,BBC Business,2025-03-03T07:24:57.641554
Ban on Indias stock market SheWolf puts regulators on the spot,Indias market regulator recently banned a dozen financial influencers from giving trading advice,BBC Business,2025-03-03T07:24:57.641554
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-03T07:24:57.641554
Crypto prices rally after Trump backs five coins for crypto reserve,Trump named five cryptocurrencies he wanted in a potential national reserve so the US could become the Crypto Capital of the World,BBC Business,2025-03-03T07:24:57.641554
In the US DEI is under attack But under a different name it might live on,Donald Trump has promised to terminate diversity programmes But a rebrand might yet save them,BBC Business,2025-03-03T07:24:57.641554
ExBarclays boss with Epstein links seeks to clear name,Jes Staley wants to overturn a decision by the UK regulator banning him from holding a senior role in the City,BBC Business,2025-03-03T07:24:57.641554
Diversity backlash Is masculine energy coming to the UK,Donald Trump has scrapped federal diversity initiatives and many US firms have too will UK companies follow suit,BBC Business,2025-03-03T07:24:57.641554
Switzerland targets rich tourists but at what cost,Switzerlands already upmarket tourism sector is trying to attract more high rollers,BBC Business,2025-03-03T07:24:57.641554
What we know about USUkraine minerals deal,The White House said the deal which would give the US access to mineral deposits was not signed on Friday,BBC Business,2025-03-03T07:24:57.641554
Analysis Any Starmer deal with Trump is all about avoiding tariffs,A deal to avoid further trade barriers appears very much on the cards but challenges remain,BBC Business,2025-03-03T07:24:57.641554
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-03T07:24:57.641554
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-03-03T07:24:57.641554
US judge says mass firings of some federal workers likely illegal,Thousands of workers have been fired by the Trump administration as part of its effort to slash the federal workforce,BBC Business,2025-03-03T07:24:57.641554
Deal to buy Prince Andrews business unravels,A financial lifeline for Prince Andrew from the sale of PitchPalace seems unlikely to go ahead,BBC Business,2025-03-03T07:24:57.641554
Microsoft announces Skype will close in May,The internet chat and phone service which is owned by Microsoft made the announcement on X,BBC Business,2025-03-03T07:24:57.641554
UKUS trade deal could mean tariffs not necessary says Trump,The US president says a trade deal could happen very quickly and avoid taxes on UK imports,BBC Business,2025-03-03T07:24:57.641554
Free trade deal with India could come this year EU Commission chief,The two sides discussed ways to further strengthen the IndoEU strategic partnership,BBC Business,2025-03-03T07:24:57.641554
Trump says US will impose additional 10 tariff on China,He also said he would move ahead with 25 tariffs on imports from Mexico and Canada which had been paused,BBC Business,2025-03-03T07:24:57.641554
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-03T07:24:57.641554
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-03-03T07:24:57.641554
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-03-03T07:24:57.641554
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-03-03T07:24:57.641554
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-03-03T07:24:57.641554
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-03-03T07:24:57.641554
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-03-03T07:24:57.641554
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-03-03T07:24:57.641554
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-03-03T07:24:57.641554
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-03-03T07:24:57.641554
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-03-03T07:24:57.641554
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-03-03T07:24:57.641554
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-03-03T07:24:57.641554
