Title,Description,Source,Fetched Date
Boeing plea deal over fatal Max crashes rejected,The deal undermines the court and involves contradictory diversity requirements a judge ruled,BBC Business,2024-12-06T07:26:39.279921
Trump tariff threat puts a strain on CanadaMexico ties,Canadian officials have suggested striking their own trade agreements with the US and Mexico has taken notice,BBC Business,2024-12-06T07:26:39.279921
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-06T07:26:39.279921
What we know about Musks costcutting mission,Elon Musk and Vivek Ramaswamy are on Capitol Hill to discuss their new advisory body So what will it do,BBC Business,2024-12-06T07:26:39.279921
Illegal Ghana gold mining causing widespread disruption,Illegal gold mining in Ghana picked up this year following an almost 30 rise in global gold prices despite military operations to shut them down,BBC Business,2024-12-06T07:26:39.279921
New photos released as NYPD hunt insurance boss killer,Police are still working to determine a motive in the slaying of insurance executive Brian Thompson,BBC Business,2024-12-06T07:26:39.279921
Who was Brian Thompson healthcare CEO gunned down in New York,Police are still searching for the suspect who shot dead the UnitedHealthcare CEO in Manhattan on Wednesday,BBC Business,2024-12-06T07:26:39.279921
What next for Bitcoin after bursting 100k barrier,The rapid increase in price has been attributed to Donald Trumps election victory can it continue,BBC Business,2024-12-06T07:26:39.279921
Why are doctors wary of wearables,Wearable tech claims to help monitor our health but many doctors remain sceptical,BBC Business,2024-12-06T07:26:39.279921
Why is vintage audio equipment booming,Music lovers are buying up old cassette CD and record players and getting them fixed,BBC Business,2024-12-06T07:26:39.279921
Markets react to Trumps pick to run SEC 5 Dec 2024,Markets react to crypto advocate Paul Atkins nomination to lead the SEC the US financial regulator,BBC Business,2024-12-06T07:26:39.279921
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-12-06T07:26:39.279921
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2024-12-06T07:26:39.279921
Mattel sued over porn site misprint on Wicked dolls,A South Carolina mother claims her daughter visited the adult website on the dolls packaging,BBC Business,2024-12-06T07:26:39.279921
Shell and Equinor to combine forces in North Sea,The energy firms say the deal will see the creation of the North Seas biggest oil and gas producer,BBC Business,2024-12-06T07:26:39.279921
Selling sex for gold in the Amazons illegal mines,Life for women among the Amazons illegal gold miners is harsh violent and can be deadly,BBC Business,2024-12-06T07:26:39.279921
NYPD hunts gunwielding assailant who killed UnitedHealthcare CEO outside hotel,Brian Thompson was targeted by a masked suspect who fled first on foot before grabbing an ebike and heading towards Central Park,BBC Business,2024-12-06T07:26:39.279921
Airbus cuts nearly 500 UK jobs to reduce costs,It has made the cuts mostly to its space division and says there are no compulsory losses planned,BBC Business,2024-12-06T07:26:39.279921
