Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
LA wildfires among costliest in US history,Analysts estimate economic losses at more than 135bn as the fires burn through some of the most expensive property in the US,BBC Business,2025-01-10T07:23:16.197820,la wildfire among costliest u history . analyst estimate economic loss 135bn fire burn expensive property u,-0.5719,Negative
UK Chancellor heads to China amid market trouble at home,The three dayvisit has been criticised by Conservatives who claim she should have cancelled the trip,BBC Business,2025-01-10T07:23:16.197820,uk chancellor head china amid market trouble home . three dayvisit criticised conservative claim cancelled trip,-0.7579,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-10T07:23:16.197820,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Price of resale tickets to be capped under UK plans to tackle touts,The UK government is suggesting a cap on the cost of resold tickets potentially up to 30 on top of the original price,BBC Business,2025-01-10T07:23:16.197820,price resale ticket capped uk plan tackle tout . uk government suggesting cap cost resold ticket potentially 30 top original price,0.3818,Positive
Trump 20 looms large over the global economy,Donald Trumps planned tariffs are expected to greatly impact international trade in 2025,BBC Business,2025-01-10T07:23:16.197820,trump 20 loom large global economy . donald trump planned tariff expected greatly impact international trade 2025,-0.2263,Neutral
Boeing and Google each give 1m for Trump inauguration,The US companies join other major firms donating funds for the ceremony on 20 January,BBC Business,2025-01-10T07:23:16.197820,boeing google give 1m trump inauguration . u company join major firm donating fund ceremony 20 january,0.296,Positive
TikTok to make final plea at Supreme Court against US ban,TikTok is hoping to win a challenge against law that would see it banned from the US this month,BBC Business,2025-01-10T07:23:16.197820,tiktok make final plea supreme court u ban . tiktok hoping win challenge law would see banned u month,0.5994,Positive
Man told he cant recover 598m of Bitcoin from tip,James Howells tried to sue a council for access to the site or get 495m in compensation,BBC Business,2025-01-10T07:23:16.197820,man told cant recover 598m bitcoin tip . james howells tried sue council access site get 495m compensation,0.0,Neutral
Why influencers are facing a pushback,Rejecting the haul culture of excessive shopping and promoting conscious consuming the deinfluencer movement is going mainstream heres why,BBC Business,2025-01-10T07:23:16.197820,influencers facing pushback . rejecting haul culture excessive shopping promoting conscious consuming deinfluencer movement going mainstream here,-0.128,Neutral
Cryptocurrencies and personal AI Tech to watch out for in 2025,Will 2025 be a hinge year for cryptocurrency and will personalised AI appear on your phone,BBC Business,2025-01-10T07:23:16.197820,cryptocurrencies personal ai tech watch 2025. 2025 hinge year cryptocurrency personalised ai appear phone,0.0,Neutral
Meta ending factchecking a political play 8 Jan 2025,Expert says Metas new policy to end third party factchecking on its platforms is a political play,BBC Business,2025-01-10T07:23:16.197820,meta ending factchecking political play 8 jan 2025. expert say metas new policy end third party factchecking platform political play,0.7579,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-10T07:23:16.197820,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-10T07:23:16.197820,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
ExUK PM Truss sends legal threat to Starmer over claim she crashed economy,No 10 insists millions of people share Sir Keirs view of the Truss governments economic record,BBC Business,2025-01-10T07:23:16.197820,exuk pm truss sends legal threat starmer claim crashed economy . 10 insists million people share sir keirs view truss government economic record,-0.1779,Neutral
Pound falls to lowest in over a year as UK borrowing costs soar,Economists have warned the rise could mean further tax hikes or spending cuts by the UK government,BBC Business,2025-01-10T07:23:16.197820,pound fall lowest year uk borrowing cost soar . economist warned rise could mean tax hike spending cut uk government,-0.7003,Negative
