Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
US and UK toughen sanctions on Russian oil industry,The actions are aimed at cutting off revenue Moscow is using to fund its war in Ukraine,BBC Business,2025-01-11T07:21:18.850383,u uk toughen sanction russian oil industry . action aimed cutting revenue moscow using fund war ukraine,-0.6486,Negative
Reeves pledges to make UK better off on China visit,The chancellor has been criticised for making the trip while the UK government is under pressure from rising borrowing costs,BBC Business,2025-01-11T07:21:18.850383,reef pledge make uk better china visit . chancellor criticised making trip uk government pressure rising borrowing cost,-0.2732,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-11T07:21:18.850383,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
MPs urge checks as Shein refuses to answer questions,The chair of a committee of MPs has written to the London Stock Exchange with concerns over the fashion retailer,BBC Business,2025-01-11T07:21:18.850383,mp urge check shein refuse answer question . chair committee mp written london stock exchange concern fashion retailer,-0.296,Negative
Fewer rate cuts and higher loan costs how US jobs surprise affects you,Jobs growth in the US surged unexpected last month Thats good news for the worlds largest economy but could be punishing for the UK,BBC Business,2025-01-11T07:21:18.850383,fewer rate cut higher loan cost u job surprise affect . job growth u surged unexpected last month thats good news world largest economy could punishing uk,0.2263,Neutral
Meta and Amazon axe diversity initiatives joining US corporate rollback,The companies are among the latest major corporations to alter their diversity programmes since Trumps reelection,BBC Business,2025-01-11T07:21:18.850383,meta amazon axe diversity initiative joining u corporate rollback . company among latest major corporation alter diversity programme since trump reelection,0.0772,Neutral
Boeing and Google each give 1m for Trump inauguration,The US companies join other major firms donating funds for the ceremony on 20 January,BBC Business,2025-01-11T07:21:18.850383,boeing google give 1m trump inauguration . u company join major firm donating fund ceremony 20 january,0.296,Positive
US top court leans towards TikTok ban over security concerns,The platform with nearly 170 million American users is challenging a law that would see it banned in the US in a matter of days,BBC Business,2025-01-11T07:21:18.850383,u top court lean towards tiktok ban security concern . platform nearly 170 million american user challenging law would see banned u matter day,-0.4019,Negative
How a viral post saved a Chinese actor from Myanmars scam centres,Many Chinese are now asking what about their loved ones still trapped in scam centres,BBC Business,2025-01-11T07:21:18.850383,viral post saved chinese actor myanmar scam centre . many chinese asking loved one still trapped scam centre,-0.6249,Negative
Trump 20 looms large over the global economy,Donald Trumps planned tariffs are expected to greatly impact international trade in 2025,BBC Business,2025-01-11T07:21:18.850383,trump 20 loom large global economy . donald trump planned tariff expected greatly impact international trade 2025,-0.2263,Neutral
US stocks under pressure after jobs report 10 Jan 2025,The latest healthy US jobs report adds more uncertainty about whether the Fed will cut its key interest rate,BBC Business,2025-01-11T07:21:18.850383,u stock pressure job report 10 jan 2025. latest healthy u job report add uncertainty whether fed cut key interest rate,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-11T07:21:18.850383,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-11T07:21:18.850383,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
