Title,Description,Source,Fetched Date
Shares slide in Asia as Trump tariffs loom,The US president suggests the new import taxes he is set to announce this week will hit all countries,BBC Business,2025-03-31T07:26:34.314276
Starmer and Trump discuss productive negotiations on economic deal,The call comes after sources at No 10 say the government is prepared to retaliate against US tariffs if needed,BBC Business,2025-03-31T07:26:34.314276
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-31T07:26:34.314276
Musk gives away 1m cheques ahead of Wisconsins Supreme Court election,The states attorney general tried to block the giveaway arguing it was an illegal bid to buy votes,BBC Business,2025-03-31T07:26:34.314276
Trump wants India to buy US corn but heres why it probably wont,India feeds over a billion people yet low yields and poor infrastructure keep agriculture lagging,BBC Business,2025-03-31T07:26:34.314276
Primark boss resigns after error of judgement,Paul Marchant leaves after an allegation about his behaviour towards a woman in a social environment,BBC Business,2025-03-31T07:26:34.314276
AI was enemy No 1 during Hollywood strikes Now its in Oscarwinning films,Tech companies say AI will make productions cheaper and faster but many in Hollywood think it will replace their jobs,BBC Business,2025-03-31T07:26:34.314276
The Swedish city fined for missing an environmental target,Gothenburg has to pay a financial penalty if it misses certain annual sustainability goals,BBC Business,2025-03-31T07:26:34.314276
Week in Markets 28 Mar 2025,A weekly summary of the big stories from financial markets around the world,BBC Business,2025-03-31T07:26:34.314276
Bringing Japanese efficiency to Londons tube system,The Tokyo Metro will begin operating the Elizabeth Line in London later this year,BBC Business,2025-03-31T07:26:34.314276
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-31T07:26:34.314276
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-03-31T07:26:34.314276
Al Fayed estate faces legal action from alleged victims,The women worked as nannies or private air stewards for the late billionaire and former owner of Harrods,BBC Business,2025-03-31T07:26:34.314276
Trump says he couldnt care less about higher car prices,Trump says he hopes foreign carmakers raise prices as it means people will buy USmade cars,BBC Business,2025-03-31T07:26:34.314276
The US firms backing Trumps fight over trade,Businesses think Trump is right about unfair trade But are the US presidents reciprocal tariffs the answer,BBC Business,2025-03-31T07:26:34.314276
UK prepared to retaliate against US tariffs No 10 sources say,The UK is in lastminute negotiations with the White House ahead of US tariffs being implemented,BBC Business,2025-03-31T07:26:34.314276
Why British boarding schools are so eager to open in Nigeria,With UK school fees rising Nigerias elite can now choose to give their offspring a British education at home,BBC Business,2025-03-31T07:26:34.314276
Japan chain shuts eateries after pests found in food,Sukiya announced the temporary closure after customers found an insect and a rat in their food,BBC Business,2025-03-31T07:26:34.314276
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-31T07:26:34.314276
