Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Boeing boss in lastditch plea as strike vote looms,New chief executive tells staff that a strike would put the embattled firms recovery in jeopardy,BBC Business,2024-09-12T07:22:07.750825,boeing bos lastditch plea strike vote loom . new chief executive tell staff strike would put embattled firm recovery jeopardy,-0.7184,Negative
US inflation falls to lowest in over three years,Consumer prices in the US rose 25 over the 12 months to August the slowest pace since February 2021,BBC Business,2024-09-12T07:22:07.750825,u inflation fall lowest three year . consumer price u rose 25 12 month august slowest pace since february 2021,-0.3818,Negative
Iconic firm Campbell Soup set to drop soup from name,Executives at the 155year old firm plan to change its name to reflect its growing line of products,BBC Business,2024-09-12T07:22:07.750825,iconic firm campbell soup set drop soup name . executive 155year old firm plan change name reflect growing line product,-0.1027,Neutral
UK chancellor warns hard decisions ahead in Budget,Rachel Reeves says tough choices will have to be made over tax spending and welfare,BBC Business,2024-09-12T07:22:07.750825,uk chancellor warns hard decision ahead budget . rachel reef say tough choice made tax spending welfare,-0.3182,Negative
Passengers stranded after strike at main Kenya airport,A protest against plans to lease JKIA Kenyas main airport to an Indian company sparks disruption,BBC Business,2024-09-12T07:22:07.750825,passenger stranded strike main kenya airport . protest plan lease jkia kenya main airport indian company spark disruption,-0.4767,Negative
Firm wins trademark case against easyJet owner,The airlines owner says he will appeal against the ruling which found there was no infringement,BBC Business,2024-09-12T07:22:07.750825,firm win trademark case easyjet owner . airline owner say appeal ruling found infringement,0.1779,Neutral
Rightmove rejects 56bn offer from Murdochs firm,The property listing website said the offer from its Australian rival was wholly opportunistic,BBC Business,2024-09-12T07:22:07.750825,rightmove reject 56bn offer murdoch firm . property listing website said offer australian rival wholly opportunistic,-0.4215,Negative
Chelsea ownership rift exposed and explained,BBC Sport explores the split between Chelseas coowners Todd Boehly and Clearlake Capital led by Behdad Eghbali,BBC Business,2024-09-12T07:22:07.750825,chelsea ownership rift exposed explained . bbc sport explores split chelseas coowners todd boehly clearlake capital led behdad eghbali,-0.0772,Neutral
Kakeibo The Japanese art of saving money,Kakeibo a centuryold Japanese technique for budgeting is a nononsense way to take charge of your finances,BBC Business,2024-09-12T07:22:07.750825,kakeibo japanese art saving money . kakeibo centuryold japanese technique budgeting nononsense way take charge finance,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-12T07:22:07.750825,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-12T07:22:07.750825,microsoft tackling ai bias . microsoft turning ai make workplace inclusive,-0.1027,Neutral
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-12T07:22:07.750825,aly raisman competing highest level . decorated u gymnast opened bbcs katty kay blocking noise trusting training winning mindset,0.5423,Positive
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-12T07:22:07.750825,jackie joynerkersees goldmedal attitude . retired athlete halloffamer opened bbcs katty kay challenge faced road olympics winning mindset saw,0.5719,Positive
Sony reveals much more expensive and powerful PlayStation 5 Pro,UK gamers will have to shell out 69999 when the upgraded console launches on 7 November,BBC Business,2024-09-12T07:22:07.750825,sony reveals much expensive powerful playstation 5 pro . uk gamers shell 69999 upgraded console launch 7 november,0.4215,Positive
UK sells peaches from Fukushima nuclear disaster region,Harrods sale of the fruit is part of efforts to restore trust after the 2011 radiation leak,BBC Business,2024-09-12T07:22:07.750825,uk sell peach fukushima nuclear disaster region . harrod sale fruit part effort restore trust 2011 radiation leak,-0.25,Negative
Apple told to pay Ireland 13bn in tax by EU,The European Court of Justice upheld a 2016 decision that said Apple received unlawful aid from Ireland,BBC Business,2024-09-12T07:22:07.750825,apple told pay ireland 13bn tax eu . european court justice upheld 2016 decision said apple received unlawful aid ireland,0.4588,Positive
EU court rules Google must pay 24bn fine,Google loses its appeal against the fine handed down for its shopping comparison service,BBC Business,2024-09-12T07:22:07.750825,eu court rule google must pay 24bn fine . google loses appeal fine handed shopping comparison service,-0.0258,Neutral
GB News owner buys Spectator magazine for 100m,The rightleaning political magazine has been sold to the hedge fund tycoon Sir Paul Marshall,BBC Business,2024-09-12T07:22:07.750825,gb news owner buy spectator magazine 100m . rightleaning political magazine sold hedge fund tycoon sir paul marshall,0.0,Neutral
Billionaire takes off for first ever private spacewalk,The mission is the first of three funded by payments processing business founder Jared Isaacman,BBC Business,2024-09-12T07:22:07.750825,billionaire take first ever private spacewalk . mission first three funded payment processing business founder jared isaacman,0.0,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-12T07:22:07.750825,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-12T07:22:07.750825,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-12T07:22:07.750825,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-12T07:22:07.750825,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-12T07:22:07.750825,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-12T07:22:07.750825,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-12T07:22:07.750825,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-12T07:22:07.750825,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-12T07:22:07.750825,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-12T07:22:07.750825,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-12T07:22:07.750825,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-12T07:22:07.750825,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-12T07:22:07.750825,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
John Lewis says recovery on track as losses narrow,Sales at its department stores fell in what it calls a challenging market but revenues at Waitrose grew,BBC Business,2024-09-12T07:22:07.750825,john lewis say recovery track loss narrow . sale department store fell call challenging market revenue waitrose grew,-0.1779,Neutral
Bank and chemist closures leave High Streets with holes,Chemists pubs and banks made up half of High Street closures in the first six months of 2024 data suggests,BBC Business,2024-09-12T07:22:07.750825,bank chemist closure leave high street hole . chemist pub bank made half high street closure first six month 2024 data suggests,-0.0516,Neutral
How quickly are prices rising in the UK,The rate at which prices are rising has nudged back above the Bank of Englands target of 2,BBC Business,2024-09-12T07:22:07.750825,quickly price rising uk . rate price rising nudged back bank england target 2,0.0,Neutral
How much is the winter fuel payment and how can I still claim it,Plans to change winter fuel payments have highlighted the problem of unclaimed pensioner benefits,BBC Business,2024-09-12T07:22:07.750825,much winter fuel payment still claim . plan change winter fuel payment highlighted problem unclaimed pensioner benefit,0.0772,Neutral
