Title,Description,Source,Fetched Date
Trump to extend US TikTok ban deadline White House says,The app was supposed to be banned in the US after its Chinese owner refused to sell it by a January deadline,BBC Business,2025-06-18T07:28:19.657956
Amazon boss says AI will replace jobs at tech giant,Andy Jassy tells staff to embrace artificial intelligence AI as he warns the workforce will get smaller,BBC Business,2025-06-18T07:28:19.657956
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-18T07:28:19.657956
Starmer to announce new sanctions targeting Russia,No 10 says G7 allies back the measures but Donald Trump indicates the US will not impose more sanctions now,BBC Business,2025-06-18T07:28:19.657956
Venice activists plan to disrupt Jeff Bezoss wedding,The Amazon founder and Lauren Snchez are due to tie the knot next week as activists say Venice is being turned into an asset for the rich and famous,BBC Business,2025-06-18T07:28:19.657956
Musks X sues New York state over social media hate speech law,The New York law requires social media companies to disclose how they monitor hate speech extremism and other contentious content,BBC Business,2025-06-18T07:28:19.657956
A look at the key items in Trumps big beautiful bill,The tax and spending bill which must still pass in the Senate includes sweeping changes to the tax code Social Security and more,BBC Business,2025-06-18T07:28:19.657956
Trump signs order confirming parts of UKUS tariff deal,The pact between the US and UK means tariffs will be reduced on certain goods such as cars entering the US,BBC Business,2025-06-18T07:28:19.657956
Can shoes be made in the US without cheap labour,American production is possible but it often needs to be automated to be cost effective,BBC Business,2025-06-18T07:28:19.657956
Indian scientists search for the perfect apple,India cant grow enough apples to meet demand but farmers are struggling to raise production,BBC Business,2025-06-18T07:28:19.657956
Expert says there is resilience in US economy 17 Jun 2025,Despite economic concerns the market should remain buoyant,BBC Business,2025-06-18T07:28:19.657956
Why Ukraine is one of the worlds most digital countries,Despite the war Ukraine has developed of the most advanced systems for digital government services,BBC Business,2025-06-18T07:28:19.657956
Experts question whether 499 gold Trump phone can be USmade,It is the latest plan by US President Donald Trumps family that looks to cash in on his name,BBC Business,2025-06-18T07:28:19.657956
UK watchdog fines 23andMe for profoundly damaging data breach,The fine comes as the DNA testing firm which filed for bankruptcy in March is set to be sold to a new owner,BBC Business,2025-06-18T07:28:19.657956
Mali begins building Russianbacked gold refinery,Mali will have a majority stake in the plant asserting its economic sovereignty the military leader says,BBC Business,2025-06-18T07:28:19.657956
Social media now main source of news in US research suggests,A report also finds rightleaning audiences on X have almost doubled in the UK since Elon Musks takeover,BBC Business,2025-06-18T07:28:19.657956
British Steel secures 500m contract to supply UK train tracks,The company will forge more than 337000 tonnes of track in a deal safeguarding its future for the next five years,BBC Business,2025-06-18T07:28:19.657956
MyPillow boss Mike Lindell loses 23m defamation case,The verdict comes after the election conspiracy theorist accused a voting equipment employee of treason,BBC Business,2025-06-18T07:28:19.657956
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-18T07:28:19.657956
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-18T07:28:19.657956
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-18T07:28:19.657956
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-18T07:28:19.657956
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-18T07:28:19.657956
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-18T07:28:19.657956
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-18T07:28:19.657956
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-06-18T07:28:19.657956
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-06-18T07:28:19.657956
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-06-18T07:28:19.657956
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-06-18T07:28:19.657956
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-06-18T07:28:19.657956
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-06-18T07:28:19.657956
How the IsraelIran conflict could affect energy prices,Conflict in the Middle East often leads to higher energy prices which can feed through to inflation,BBC Business,2025-06-18T07:28:19.657956
WhatsApp to start showing more adverts in messaging app,People who link their WhatsApp account to Facebook or Instagram will see personalised ads,BBC Business,2025-06-18T07:28:19.657956
UKs largest road tunnel project awarded 590m,Work on the Lower Thames Crossing is expected to begin in 2026 and finish by 2032,BBC Business,2025-06-18T07:28:19.657956
Son of Este Lauder who took the brand global dies aged 92,Leonard Lauder joined his parents company in 1958 and served as chief executive for 17 years,BBC Business,2025-06-18T07:28:19.657956
Race to mine metals for EV batteries threatens marine paradise,Photographs appear to show how nickel mining damaged one the worlds most diverse marine environments,BBC Business,2025-06-18T07:28:19.657956
The reality behind Trumps incredible investment claims,The presidents impact on investment in the US is far more incremental than he has claimed,BBC Business,2025-06-18T07:28:19.657956
Hiding in the fields farm workers fearing deportation stay in Californias shadows,Immigration raids on American farms are having ripple effects across the agricultural industry,BBC Business,2025-06-18T07:28:19.657956
The women at the centre of Somalias construction boom,Mogadishus rapid expansion after decades of war is giving unexpected opportunities in a maledominated society,BBC Business,2025-06-18T07:28:19.657956
