Title,Description,Source,Fetched Date
Hair Its just thrown away but its gold,India is the worlds biggest exporter of human hair but it wants more of the lucrative wig market,BBC Business,2025-02-18T07:22:51.371796
Meta plans globespanning subsea internet cable,It is the latest move from Meta to invest more in global connectivity rather than its apps,BBC Business,2025-02-18T07:22:51.371796
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-02-18T07:22:51.371796
US government tries to rehire nuclear staff it fired days ago,It is having problems contacting people who were fired in Trumps blitz to shrink the federal workforce,BBC Business,2025-02-18T07:22:51.371796
Trump steel tariffs negative for UK and US says Reynolds,President Donald Trump is set to impose 25 taxes on steel entering the US without exceptions,BBC Business,2025-02-18T07:22:51.371796
S Korea removes Deepseek from app stores over privacy concerns,App stores in South Korea have removed DeepSeek over concerns about how it manages users data,BBC Business,2025-02-18T07:22:51.371796
Musk v Altman What might really be behind failed bid for OpenAI,Elon Musks goal might be hindering the growth potential of the AI firm of his rival Sam Altman experts say,BBC Business,2025-02-18T07:22:51.371796
Irish goods exports to US surge by 34,Ireland has a goodstrade surplus with the US of just over 50bn 416bn according to new data,BBC Business,2025-02-18T07:22:51.371796
Mapping Chinas influence around the Panama Canal,A closeup look at Chinese projects that worry the White House,BBC Business,2025-02-18T07:22:51.371796
Why dont Europeans buy more American cars,Trump wants US vehicles to be more popular in Europe but its a difficult market for them to crack,BBC Business,2025-02-18T07:22:51.371796
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-02-18T07:22:51.371796
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-02-18T07:22:51.371796
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-02-18T07:22:51.371796
This battle is my 9 to 5 I wont stop until I have my 620m of Bitcoin back,James Howells claimed his exgirlfriend threw out the hard drive today worth 620m in 2013,BBC Business,2025-02-18T07:22:51.371796
What happens in the worlds deepest gypsum mine,The mine is 1000ft 305m below ground and its raw materials are used in the building industry,BBC Business,2025-02-18T07:22:51.371796
Gnarly battle over 1m farmhouse as offgrid group refuse to leave,The nonhierarchical group live communally and are dedicated to sustainable living,BBC Business,2025-02-18T07:22:51.371796
Scattered antiMusk protests target Tesla dealerships,Protesters organized small TeslaTakeover demonstrations on BlueSky the rival to Musks platform X,BBC Business,2025-02-18T07:22:51.371796
What it means when Elon Musk brings his children to work,Youll sometimes see one of his children on his shoulders as billionaire Elon Musk makes public appearances,BBC Business,2025-02-18T07:22:51.371796
Is Trump right when he says the US faces unfair trade,He wants to hit back at countries that place import taxes on American goods that he thinks are too high,BBC Business,2025-02-18T07:22:51.371796
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-02-18T07:22:51.371796
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-02-18T07:22:51.371796
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-02-18T07:22:51.371796
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-02-18T07:22:51.371796
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-02-18T07:22:51.371796
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-02-18T07:22:51.371796
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-02-18T07:22:51.371796
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-02-18T07:22:51.371796
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-02-18T07:22:51.371796
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-02-18T07:22:51.371796
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-02-18T07:22:51.371796
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-02-18T07:22:51.371796
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-02-18T07:22:51.371796
Too quiet on set Hollywood pushes for more LA productions post wildfires,Januarys wildfires have exacerbated the decline of Hollywoods once booming film and television industry,BBC Business,2025-02-18T07:22:51.371796
