Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Striking Boeing workers reject 35 pay rise offer,Earlier Boeings boss warned the firm was at a crossroads as losses surged to roughly 6bn,BBC Business,2024-10-24T07:23:09.151778,striking boeing worker reject 35 pay rise offer . earlier boeings bos warned firm crossroad loss surged roughly 6bn,-0.7579,Negative
IMF warns world to avoid global trade war,Economic fears have been rising over Donald Trumps megatariff plan and rising US debts,BBC Business,2024-10-24T07:23:09.151778,imf warns world avoid global trade war . economic fear rising donald trump megatariff plan rising u debt,-0.9042,Negative
Nigeria drops charges against Binance cryptocurrency boss,Tigran Gambaryan a US citizen arrested in February will be allowed abroad to seek medical treatment,BBC Business,2024-10-24T07:23:09.151778,nigeria drop charge binance cryptocurrency bos . tigran gambaryan u citizen arrested february allowed abroad seek medical treatment,-0.6369,Negative
Ohtanis 5050 baseball sells for record 34m,The ball struck by LA Dodgers hitter Shohei Ohtani when he secured a recordbreaking 50th home run sells for 339m at auction,BBC Business,2024-10-24T07:23:09.151778,ohtanis 5050 baseball sell record 34m . ball struck la dodger hitter shohei ohtani secured recordbreaking 50th home run sell 339m auction,0.1779,Neutral
ExAbercrombie CEO used power wealth and influence to traffic vulnerable men prosecutors say,Mike Jeffries and his British partner have been arrested and charged in the alleged sex trafficking of more than a dozen victims,BBC Business,2024-10-24T07:23:09.151778,exabercrombie ceo used power wealth influence traffic vulnerable men prosecutor say . mike jeffries british partner arrested charged alleged sex trafficking dozen victim,-0.5719,Negative
Customers shocked by hefty Juul settlement payouts,He wasnt expecting much from a classaction suit against vaping firm Juul Then he got 3000,BBC Business,2024-10-24T07:23:09.151778,customer shocked hefty juul settlement payouts . wasnt expecting much classaction suit vaping firm juul got 3000,-0.3182,Negative
All aboard Tanzanias electric train breaking new ground for East Africa,An electric fast train the first in East Africa now links Tanzanias capital to its commercial hub Dar es Salaam in under four hours,BBC Business,2024-10-24T07:23:09.151778,aboard tanzania electric train breaking new ground east africa . electric fast train first east africa link tanzania capital commercial hub dar e salaam four hour,0.0258,Neutral
Starbucks boss shakes up menu to win back customers,The coffee shop chain has also promised to look at pricing and staffing to prevent bottlenecks,BBC Business,2024-10-24T07:23:09.151778,starbucks bos shake menu win back customer . coffee shop chain also promised look pricing staffing prevent bottleneck,0.6908,Positive
Election uncertainty driving gold trades 23 Oct 2024,Markets analyst Edward Moya says election uncertainty has traders heading for safe haven investments,BBC Business,2024-10-24T07:23:09.151778,election uncertainty driving gold trade 23 oct 2024. market analyst edward moya say election uncertainty trader heading safe investment,-0.2263,Neutral
Trump has the worlds richest man on his side What does Musk want,The SpaceX boss says only his fellow billionaire can save democracy but some question Musks motives,BBC Business,2024-10-24T07:23:09.151778,trump world richest man side musk want . spacex bos say fellow billionaire save democracy question musk motif,0.7845,Positive
Nerves frayed in Canada and Mexico over US trade relations,As Americans prepare to vote in the presidential election Canadians and Mexicans mull the likely impact,BBC Business,2024-10-24T07:23:09.151778,nerve frayed canada mexico u trade relation . american prepare vote presidential election canadian mexican mull likely impact,0.0,Neutral
