Title,Description,Source,Fetched Date
Striking Boeing workers reject 35 pay rise offer,Earlier Boeings boss warned the firm was at a crossroads as losses surged to roughly 6bn,BBC Business,2024-10-24T07:23:09.151778
IMF warns world to avoid global trade war,Economic fears have been rising over Donald Trumps megatariff plan and rising US debts,BBC Business,2024-10-24T07:23:09.151778
Nigeria drops charges against Binance cryptocurrency boss,Tigran Gambaryan a US citizen arrested in February will be allowed abroad to seek medical treatment,BBC Business,2024-10-24T07:23:09.151778
Ohtanis 5050 baseball sells for record 34m,The ball struck by LA Dodgers hitter Shohei Ohtani when he secured a recordbreaking 50th home run sells for 339m at auction,BBC Business,2024-10-24T07:23:09.151778
ExAbercrombie CEO used power wealth and influence to traffic vulnerable men prosecutors say,Mike Jeffries and his British partner have been arrested and charged in the alleged sex trafficking of more than a dozen victims,BBC Business,2024-10-24T07:23:09.151778
Customers shocked by hefty Juul settlement payouts,He wasnt expecting much from a classaction suit against vaping firm Juul Then he got 3000,BBC Business,2024-10-24T07:23:09.151778
All aboard Tanzanias electric train breaking new ground for East Africa,An electric fast train the first in East Africa now links Tanzanias capital to its commercial hub Dar es Salaam in under four hours,BBC Business,2024-10-24T07:23:09.151778
Starbucks boss shakes up menu to win back customers,The coffee shop chain has also promised to look at pricing and staffing to prevent bottlenecks,BBC Business,2024-10-24T07:23:09.151778
Election uncertainty driving gold trades 23 Oct 2024,Markets analyst Edward Moya says election uncertainty has traders heading for safe haven investments,BBC Business,2024-10-24T07:23:09.151778
Trump has the worlds richest man on his side What does Musk want,The SpaceX boss says only his fellow billionaire can save democracy but some question Musks motives,BBC Business,2024-10-24T07:23:09.151778
Nerves frayed in Canada and Mexico over US trade relations,As Americans prepare to vote in the presidential election Canadians and Mexicans mull the likely impact,BBC Business,2024-10-24T07:23:09.151778
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-24T07:23:09.151778
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-24T07:23:09.151778
Ubisoft confirms Prince of Persia game team disbanded,The French publisher confirms that the wellreviewed title has reached the end of its roadmap,BBC Business,2024-10-24T07:23:09.151778
Boeingmade satellite breaks up in space,The total loss of the communications satellite has affected Intelsat customers around the world,BBC Business,2024-10-24T07:23:09.151778
Budget deals struck with all departments says UK chancellor,Despite reports of internal rifts all government departments have agreed spending settlements Rachel Reeves says,BBC Business,2024-10-24T07:23:09.151778
Musk v Ambani Billionaires battle over Indias satellite internet,Musks Starlink and Mukesh Ambani are preparing to face off in Indias satellite broadband market,BBC Business,2024-10-24T07:23:09.151778
Will AI make work burnout worse,There are numerous AI tools to help simplify tasks for workers but some argue these are instead contributing to employee burnout,BBC Business,2024-10-24T07:23:09.151778
McDonalds burgers linked to E coli outbreak in the US,At least 49 people have been sickened and one person has died according to the CDC,BBC Business,2024-10-24T07:23:09.151778
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-10-24T07:23:09.151778
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-10-24T07:23:09.151778
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-10-24T07:23:09.151778
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-10-24T07:23:09.151778
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-10-24T07:23:09.151778
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-10-24T07:23:09.151778
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-10-24T07:23:09.151778
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-10-24T07:23:09.151778
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-10-24T07:23:09.151778
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-10-24T07:23:09.151778
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-10-24T07:23:09.151778
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-10-24T07:23:09.151778
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-10-24T07:23:09.151778
Giuliani must turn over 6m NYC apartment to election workers,He has a week to also hand over watches and sports memorabilia to two election Georgia workers who successfully sued him for defamation,BBC Business,2024-10-24T07:23:09.151778
HSBC splits bank between East and West in major overhaul,At the same time the banking giant named its first female finance chief in the firms 159year history,BBC Business,2024-10-24T07:23:09.151778
Reeves welcomes IMFs improved growth forecast,The global financial institution predicts stronger UK growth of 11 this year and 15 next year,BBC Business,2024-10-24T07:23:09.151778
Facebook and Instagram launch celebrity scam ad crackdown,Celebrities including Elon Musk and Martin Lewis repeatedly feature in ads for products they have not endorsed,BBC Business,2024-10-24T07:23:09.151778
How scammers duped India job seekers with a fake bank,Job scams are not uncommon in India but the setting up of a fake branch still took many by surprise,BBC Business,2024-10-24T07:23:09.151778
Blade Runner 2049 maker sues Musk over robotaxi images,Alcon Entertainment says it denied a request to use material from the film at the Tesla cybercab event,BBC Business,2024-10-24T07:23:09.151778
UK borrowing rises ahead of Budget,Official data shows borrowing the difference between spending and tax take reached 166bn last month,BBC Business,2024-10-24T07:23:09.151778
Expresident of Peru gets 20 years for corruption,Prosecutors say Alejandro Toledo took 35m in bribes from a Brazilian construction company,BBC Business,2024-10-24T07:23:09.151778
A Netflix for the village Indias startups go rural,Many Indian startups are shifting their focus to rural consumers hoping to tap into a new wave of growth,BBC Business,2024-10-24T07:23:09.151778
City of Hope Gala Delivers an Elton John Set David Blaines Magic and Surprise Cameo by Celine Dion,Dion made a surprise showing at the podium to present the nights highest honor to AEG Presents chairman and CEO Jay Marciano Highlights included a fiery trick by Blaine and hosting by Fred Armisen,Hollywood Reporter,2024-10-24T07:23:10.347302
Insane Clown Posses Violent J Hands Juggalo Vote to Kamala Harris With Daily Show Endorsement,The Comedy Central news show went to The Gathering of the Juggalos to have an audience with Violent J perhaps the counterculture communitys most influential member,Hollywood Reporter,2024-10-24T07:23:10.347302
Harris and Trumps MuchHyped Podcast Appearances Arent Transforming the Election Poll,The nontraditional media strategy may be falling flat as polling from USA TodaySuffolk University shows fewer than 30 percent of respondents heard either candidates guest spots,Hollywood Reporter,2024-10-24T07:23:10.347302
Stop Screening Your Calls Stars Are Dialing for Kamala,You dont see many celebrity ads this election cycle but a slew of actors like Jessica Alba and Patton Oswalt are making their voices heard on the other end of your telephone Plus James Patterson on how he picks his coauthors and Ursulas costume shop calls it quits,Hollywood Reporter,2024-10-24T07:23:10.347302
Menendez Resentencing Decision Moved Up to This Week LA District Attorney Says,George Gascn told CNN he moved up his timeline because of renewed public attention on the case,Hollywood Reporter,2024-10-24T07:23:10.347302
Harvey Weinstein in Court Judge Consolidates Charges for New Trial,The former mogul appeared in court Wednesday after reports of a cancer diagnosis,Hollywood Reporter,2024-10-24T07:23:10.347302
