Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
China stock rally fizzles as stimulus news disappoints,Shares fell back after a news conference by economic planners gave little in the way of details,BBC Business,2024-10-08T07:24:04.585911,china stock rally fizzle stimulus news disappoints . share fell back news conference economic planner gave little way detail,-0.1027,Neutral
US judge orders Google to open app store to rivals,It is among several remedies ordered in a case brought against the firm by Fortnitemaker Epic Games,BBC Business,2024-10-08T07:24:04.585911,u judge order google open app store rival . among several remedy ordered case brought firm fortnitemaker epic game,0.0,Neutral
Can selling off homes for 1 solve urban blight,Baltimore is allowing people to buy homes for next to nothing to try to improve neighbourhoods,BBC Business,2024-10-08T07:24:04.585911,selling home 1 solve urban blight . baltimore allowing people buy home next nothing try improve neighbourhood,-0.1546,Neutral
TGI Fridays 1000 UK jobs to go despite rescue deal,The deal to save the chain will see more than 30 of its restaurants close,BBC Business,2024-10-08T07:24:04.585911,tgi friday 1000 uk job go despite rescue deal . deal save chain see 30 restaurant close,0.1275,Neutral
Food rating lies exposed by BBC secret recording,A BBC investigation has exposed widespread deception in food hygiene ratings across east London,BBC Business,2024-10-08T07:24:04.585911,food rating lie exposed bbc secret recording . bbc investigation exposed widespread deception food hygiene rating across east london,-0.5423,Negative
For Gen Z US election is all about the economy,The rising costs of groceries and rent are driving many young voters to the polls,BBC Business,2024-10-08T07:24:04.585911,gen z u election economy . rising cost grocery rent driving many young voter poll,0.0,Neutral
Customers of failed crypto firm FTX set for refunds,The agreement will put an end to a saga that started when the firm went bankrupt in November 2022,BBC Business,2024-10-08T07:24:04.585911,customer failed crypto firm ftx set refund . agreement put end saga started firm went bankrupt november 2022,-0.5719,Negative
You might have the skills that cybersecurity wants,8 hrs ago,BBC Business,2024-10-08T07:24:04.585911,might skill cybersecurity want . 8 hr ago,0.0772,Neutral
Higher interest rates mean US should cut debt 7 Oct 2024,Expert says says Committee for a Responsible Federal Budget is right to draw attention to the government debt,BBC Business,2024-10-08T07:24:04.585911,higher interest rate mean u cut debt 7 oct 2024. expert say say committee responsible federal budget right draw attention government debt,-0.2023,Neutral
US debt would increase under Harris and soar under Trump study,Both candidates would add trillions to the national debt if their proposals were enacted according to a new analysis,BBC Business,2024-10-08T07:24:04.585911,u debt would increase harris soar trump study . candidate would add trillion national debt proposal enacted according new analysis,-0.4019,Negative
Migrants with criminal records what new US data shows,BBC Verify looks into Donald Trumps claim that Kamala Harris allowed 13000 noncitizens convicted of homicide to enter the US,BBC Business,2024-10-08T07:24:04.585911,migrant criminal record new u data show . bbc verify look donald trump claim kamala harris allowed 13000 noncitizen convicted homicide enter u,-0.5267,Negative
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-08T07:24:04.585911,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-08T07:24:04.585911,duolingo became addicting according ceo . perhaps app mastered user loyalty quite like duolingo gamified languagelearning platform 34 million people day cant put,0.7425,Positive
Maldives president in Delhi to seek aid and reboot ties,Mohamed Muizzu is expected to seek a bailout worth hundreds of millions of dollars during his India visit,BBC Business,2024-10-08T07:24:04.585911,maldives president delhi seek aid reboot tie . mohamed muizzu expected seek bailout worth hundred million dollar india visit,0.128,Neutral
Rightmove is my porn the addiction to online property search,Why are we so obsessed with looking at houses for sale online,BBC Business,2024-10-08T07:24:04.585911,rightmove porn addiction online property search . obsessed looking house sale online,-0.1779,Neutral
Excabinet secretary says 200000 job is underpaid,Lord ODonnell tells the BBC the incredibly demanding job of a top civil servant in Britain should have a higher salary,BBC Business,2024-10-08T07:24:04.585911,excabinet secretary say 200000 job underpaid . lord odonnell tell bbc incredibly demanding job top civil servant britain higher salary,-0.0334,Neutral
Bankers neither villains nor rock stars says Industry creator,The creators of BBC drama Industry discuss stereotypes of bankers and what makes their series different,BBC Business,2024-10-08T07:24:04.585911,banker neither villain rock star say industry creator . creator bbc drama industry discus stereotype banker make series different,0.1591,Neutral
Surprise surge in new US jobs in September,The jump in hiring will ease fears of a downturn but raises questions over the path for interest rates,BBC Business,2024-10-08T07:24:04.585911,surprise surge new u job september . jump hiring ease fear downturn raise question path interest rate,0.5267,Positive
Will return fees stop you clothes shopping online,Frequent returners are being hit with fees but people say it is changing how we shop,BBC Business,2024-10-08T07:24:04.585911,return fee stop clothes shopping online . frequent returners hit fee people say changing shop,-0.296,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-10-08T07:24:04.585911,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
