Title,Description,Source,Fetched Date
Volvo gives up plan to sell only EVs by 2030,The car makers decision comes as industry faces slowing demand in some major markets for electric vehicles,BBC Business,2024-09-05T07:22:46.519967
Fast fashion drove Bangladesh now its troubled economy needs more,The once booming garment industry faces an uncertain future amid political unrest and slowing demand,BBC Business,2024-09-05T07:22:46.519967
Oasis hit out at Ticketmasters dynamic pricing after backlash,The band say decisions on pricing were left entirely to their promoters and management,BBC Business,2024-09-05T07:22:46.519967
More than 440 Mitsubishi staff facing redundancy,The firm confirmed 443 jobs were at risk and blamed widespread downturn in demand for its products,BBC Business,2024-09-05T07:22:46.519967
Spotify wins case over billions of Eminem streams,The ruling comes even though Spotify did not obtain the correct licences to stream the stars music,BBC Business,2024-09-05T07:22:46.519967
Selloff erases Trump Media shares 2024 gains,Shares in Trump Media are now worth less than they were at the start of the year,BBC Business,2024-09-05T07:22:46.519967
Grenfell victims say theyre still waiting for justice after damning report,We lost friends neighbours and loved ones in the most horrific way bereaved families say,BBC Business,2024-09-05T07:22:46.519967
US plans to block Nippon Steel takeover of US Steel US media,The controversial move comes during a heated election year in the US,BBC Business,2024-09-05T07:22:46.519967
Kakeibo The Japanese art of saving money,Kakeibo a centuryold Japanese technique for budgeting is a nononsense way to take charge of your finances,BBC Business,2024-09-05T07:22:46.519967
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-05T07:22:46.519967
Why Zoom wants you to go back to the office,Zoom chief product officer Smita Hashim explains why even videochat innovators need the physical space with a little help from AI,BBC Business,2024-09-05T07:22:46.519967
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-05T07:22:46.519967
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-05T07:22:46.519967
Telegram apologises for handling of deepfake porn material,It comes days after South Korean police said they had launched an investigation into Telegram,BBC Business,2024-09-05T07:22:46.519967
Nvidia plunges almost 10 as global markets fall,The artificial intelligence chip giant saw 279bn wiped off its stock market value in New York,BBC Business,2024-09-05T07:22:46.519967
Biggest UK housing firm to build fewer homes,The house building giant built 18 fewer homes last year as profits tumbled,BBC Business,2024-09-05T07:22:46.519967
No preaching and other tactics as China woos African leaders,China is feting African leaders at a summit in Beijing aimed at strengthening ties,BBC Business,2024-09-05T07:22:46.519967
Is there a 22bn black hole in the UKs public finances,Economists say the state of public finances should not have come as a complete surprise to the new government,BBC Business,2024-09-05T07:22:46.519967
UK state pension to rise by over 400 next year,This will take the full state pension for men who have retired since 1951 and women since 1953 to around 12000 in 202526,BBC Business,2024-09-05T07:22:46.519967
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-05T07:22:46.519967
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-05T07:22:46.519967
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-05T07:22:46.519967
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-05T07:22:46.519967
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-05T07:22:46.519967
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-05T07:22:46.519967
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-05T07:22:46.519967
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-05T07:22:46.519967
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-05T07:22:46.519967
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-05T07:22:46.519967
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-05T07:22:46.519967
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-05T07:22:46.519967
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-05T07:22:46.519967
Second class letter deliveries on Saturdays could be cut,Changes to the second class service could be allowed to maintain first class deliveries for six days a week,BBC Business,2024-09-05T07:22:46.519967
Alert over potentially deadly counterfeit vodka in UK,The Food Standards Agency warns counterfeit bottles have been found to contain a dangerous substance,BBC Business,2024-09-05T07:22:46.519967
Mablethorpe permanent banking hub confirmed,Customers of all major banks will be able to carry out regular cash transactions on weekdays,BBC Business,2024-09-05T07:22:46.519967
Watchdog makes big cut to fraud compensation plans,Postsummer life admin leaves some exposed to scams campaigners say as fraud and fears grow,BBC Business,2024-09-05T07:22:46.519967
Cathay Pacific grounds planes after engine problem,The Airbus A3501000s Trent XWB97 engines were made by UKbased engineering giant RollsRoyce,BBC Business,2024-09-05T07:22:46.519967
Sanctioned Russian oligarchs take stake in largest UK oil firm,Petr Aven and Mikhail Fridman become minority shareholders after Harbour Energy buys German firm,BBC Business,2024-09-05T07:22:46.519967
Nine offshore wind farm projects awarded in UK auction,The green energy deals follow last years auction when no companies bid to build offshore wind farms,BBC Business,2024-09-05T07:22:46.519967
Will Labours plan make train tickets cheaper,What impact will Labours pledge to nationalise the railways have,BBC Business,2024-09-05T07:22:46.519967
Trial of former VW boss begins over dieselgate scandal,Martin Winterkorn who was head of the German carmaker in 2015 appeared in court on Tuesday,BBC Business,2024-09-05T07:22:46.519967
The Titanic is disintegrating Heres how it will end,The wreck of the Titanic is showing clear signs of decay on the sea floor miles below the surface What will its final fate be,BBC Earth,2024-09-05T07:22:46.586605
The largest dam removal in US history is complete,The Klamath River is free of four huge dams for the first time in generations But for the Yurok tribe the rivers restoration is only just beginning starting with 18 billion seeds,BBC Earth,2024-09-05T07:22:46.586605
The giant vehicles pushing the limits of electric power,How much energy you can pack into a battery is one limit on how big an EV can get but meet the EVs ditching batteries altogether to attain mammoth proportions,BBC Earth,2024-09-05T07:22:46.586605
Protecting Thailands famous paradise beach,Lucy Hedges is in Thailand where she explores the beach made worldfamous by Hollywood,BBC Earth,2024-09-05T07:22:46.586605
The scientists drilling into an active Icelandic volcano,Scientists are preparing to drill into the rock of an Icelandic volcano to learn more about how volcanoes behave,BBC Earth,2024-09-05T07:22:46.586605
Earths spectacular and remote capital of lightning,With storms occurring between 140 to 160 nights a year its no wonder the area is a world record holder,BBC Earth,2024-09-05T07:22:46.586605
Less is more Can degrowth save the world,The degrowth movement questions the feasibility of the idea of endless economic growth on a finite planet,BBC Earth,2024-09-05T07:22:46.586605
How fixing how we farm might stop the next pandemic,Land use for food and agriculture around the world is putting pressure on climate and biodiversity,BBC Earth,2024-09-05T07:22:46.586605
How electric vehicles could improve our mental health,Noise and air pollution are major threats and EVs can therefore offer a promising solution,BBC Earth,2024-09-05T07:22:46.586605
How greening our cities can reduce heat stress,Heat is the most deadly extreme weather phenomenon and cities are seeking ways to cool their urban cores,BBC Earth,2024-09-05T07:22:46.586605
How climate chaos is threatening the real Paddington bear,Drought forces the real Paddington Bear into deadly conflict with cattle farmers in the Andes,BBC Earth,2024-09-05T07:22:46.586605
