Title,Description,Source,Fetched Date
Bitcoin crosses 100k and seven other wild moments in its history,Its record price is making headlines but thats just one part of the cryptocurrencys tumultuous story,BBC Business,2024-12-05T07:27:12.313379
Indias blockbuster drugs to take on deadly superbugs,A number of promising new drugs from India show potential to fight antibioticresistant bacteria,BBC Business,2024-12-05T07:27:12.313379
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-05T07:27:12.313379
Why are people in UK pouring milk down the drain over a cow feed additive,The new additive aims to cut down on methane emissions from cows but some have raised safety concerns,BBC Business,2024-12-05T07:27:12.313379
Airbus cuts nearly 500 UK jobs to reduce costs,It has made the cuts mostly to its space division and says there are no compulsory losses planned,BBC Business,2024-12-05T07:27:12.313379
NYPD hunts gunwielding assailant who killed UnitedHealthcare CEO outside hotel,Brian Thompson was targeted by a masked suspect who fled first on foot before grabbing an ebike and heading towards Central Park,BBC Business,2024-12-05T07:27:12.313379
Who was Brian Thompson healthcare CEO gunned down in New York,Police are still searching for the suspect who shot dead the UnitedHealth CEO in Manhattan on Wednesday,BBC Business,2024-12-05T07:27:12.313379
Selling sex for gold in the Amazons illegal mines,Life for women among the Amazons illegal gold miners is harsh violent and can be deadly,BBC Business,2024-12-05T07:27:12.313379
Why are doctors wary of wearables,Wearable tech claims to help monitor our health but many doctors remain sceptical,BBC Business,2024-12-05T07:27:12.313379
Why is vintage audio equipment booming,Music lovers are buying up old cassette CD and record players and getting them fixed,BBC Business,2024-12-05T07:27:12.313379
South Korea crisis to disrupt production 4 Dec 2024,Expert says a nationwide strike following the political crisis in South Korea could disrupt the production chain,BBC Business,2024-12-05T07:27:12.313379
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-12-05T07:27:12.313379
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2024-12-05T07:27:12.313379
Why Swedish women are quitting work,Sweden has a reputation for strong gender equality but some young women are giving up their jobs,BBC Business,2024-12-05T07:27:12.313379
Niger junta takes control of French uranium mine,Since the coup last year the junta has been trying to reduce French influence in the country,BBC Business,2024-12-05T07:27:12.313379
India police seek Starlink help over 425bn drug haul,Police say this is the first known case of the devices use to navigate and reach Indian waters,BBC Business,2024-12-05T07:27:12.313379
Telegram Uturns and joins child safety scheme,It is the latest in a series of changes announced by the platform since its founder Pavel Durov was arrested,BBC Business,2024-12-05T07:27:12.313379
Guinness supplies in UK being limited after demand soars,Guinnessmaker Diageo has placed limits on wholesale distribution of the stout to pubs in Great Britain after exceptional demand,BBC Business,2024-12-05T07:27:12.313379
Guardian and Observer journalists go on strike,Their first strike in more than 50 years concerns the proposed sale of the Sunday title to Tortoise,BBC Business,2024-12-05T07:27:12.313379
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-12-05T07:27:12.313379
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-12-05T07:27:12.313379
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-12-05T07:27:12.313379
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-12-05T07:27:12.313379
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-12-05T07:27:12.313379
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-12-05T07:27:12.313379
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-12-05T07:27:12.313379
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-12-05T07:27:12.313379
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-12-05T07:27:12.313379
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-12-05T07:27:12.313379
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-12-05T07:27:12.313379
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-12-05T07:27:12.313379
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-12-05T07:27:12.313379
India taxi service sorry for drivers gunpoint robbery,A 30yearold woman said she was travelling with her sixyearold son when the driver pulled out a gun,BBC Business,2024-12-05T07:27:12.313379
