Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Dame Judi Dench and John Cena to voice Meta AI chatbot,The firm also unveiled the first working prototype of Metas augmentedreality glasses called Orion,BBC Business,2024-09-26T07:23:32.469388,dame judi dench john cena voice meta ai chatbot . firm also unveiled first working prototype metas augmentedreality glass called orion,0.0,Neutral
IMF approves 7bn loan to cashstrapped Pakistan,Pakistan has taken more than 20 loans from the IMF since 1958 and is currently its fifthlargest debtor,BBC Business,2024-09-26T07:23:32.469388,imf approves 7bn loan cashstrapped pakistan . pakistan taken 20 loan imf since 1958 currently fifthlargest debtor,0.4019,Positive
Elon Musk not invited to top UK investment summit,There is concern about his social media posts about the UK during last months riots the BBC understands,BBC Business,2024-09-26T07:23:32.469388,elon musk invited top uk investment summit . concern social medium post uk last month riot bbc understands,-0.4215,Negative
James McAvoy and Tom Brady fall for Goodbye Meta AI hoax,More than 600000 people have shared a message falsely denying Meta the right to use their images to train AI,BBC Business,2024-09-26T07:23:32.469388,james mcavoy tom brady fall goodbye meta ai hoax . 600000 people shared message falsely denying meta right use image train ai,-0.2732,Negative
Is Elon Musks Starlink a game changer for Africa,The satellite internet company is expanding across Africa but not without some controversy,BBC Business,2024-09-26T07:23:32.469388,elon musk starlink game changer africa . satellite internet company expanding across africa without controversy,0.0,Neutral
Australias lithium mining boom hit by sagging prices,Some producers have halted operations while others are increasing production hopeful of an upturn,BBC Business,2024-09-26T07:23:32.469388,australia lithium mining boom hit sagging price . producer halted operation others increasing production hopeful upturn,0.5106,Positive
Toiling on a Kenyan flower farm to send fresh roses to Europe,Women work long and gruelling hours to grow the flowers sold across Europe,BBC Business,2024-09-26T07:23:32.469388,toiling kenyan flower farm send fresh rose europe . woman work long gruelling hour grow flower sold across europe,0.3182,Positive
Boeing staff report pressure to lower standards,US lawmakers say regulators need to be tougher on Boeing to force change at the troubled company,BBC Business,2024-09-26T07:23:32.469388,boeing staff report pressure lower standard . u lawmaker say regulator need tougher boeing force change troubled company,-0.6908,Negative
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-26T07:23:32.469388,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Harris promises pragmatic approach in economic pitch to voters,Harris is seeking to chip away at Donald Trumps advantage with voters on the economy a key election issue,BBC Business,2024-09-26T07:23:32.469388,harris promise pragmatic approach economic pitch voter . harris seeking chip away donald trump advantage voter economy key election issue,0.5106,Positive
