Title,Description,Source,Fetched Date
Trump moves to close down Voice of America,More than 1300 staff placed on administrative leave as White House accuses VOA of being antiTrump radical and leftist,BBC Business,2025-03-17T07:25:54.228167
Forever 21 files for bankruptcy in the US,US stores will remain open as Forever 21s operating company begins its process of winding down,BBC Business,2025-03-17T07:25:54.228167
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-17T07:25:54.228167
Musk says first mission to Mars will launch next year,The billionaire says an unmanned mission by his SpaceX Starship vehicle will be followed by human landings as early as 2029,BBC Business,2025-03-17T07:25:54.228167
Its not a competition The collaborative video game loved by players,Josef Fares has found big success with cooperative two player games Why arent others doing the same,BBC Business,2025-03-17T07:25:54.228167
Small electric cars were said to be the future but SUVs now rule the road,Despite dire predictions of climate breakdown more Sports Utility Vehicles are being spotted on and off the roads,BBC Business,2025-03-17T07:25:54.228167
Are US tariffs bringing manufacturing back to Canada,Canadian firms are having a growing conversation about the need for more homegrown production,BBC Business,2025-03-17T07:25:54.228167
US government shutdown averted as Senate passes spending bill,The passage of the funding bill came hours before a shutdown with Democrats under fierce pressure to oppose the measure,BBC Business,2025-03-17T07:25:54.228167
The Japanese town turning cow manure into hydrogen,In Japan a smelly waste product is being reimagined as a potential clean fuel of the future that is powering cars and tractors,BBC Business,2025-03-17T07:25:54.228167
The unexpected knockon effect of Trumps minerals deal of the century,The president once derided attempts to develop new green technology as a green new scam but his deal could help boost the USs potential in the sector,BBC Business,2025-03-17T07:25:54.228167
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-17T07:25:54.228167
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-03-17T07:25:54.228167
Clothes brand gets 100 complaints a day that models are too fat,Snag clothing is cited in an online debate over whether adverts showing models who appear unhealthily fat should be banned,BBC Business,2025-03-17T07:25:54.228167
Germany is back says Merz after historic spending deal,Germanys conservative leader clinches an major financial agreement ahead of a crunch vote in parliament,BBC Business,2025-03-17T07:25:54.228167
Does cutting UK benefits work,The government is to set out details of how it will save billions of pounds from the working welfare bill,BBC Business,2025-03-17T07:25:54.228167
How Britains former top banker became Canadas prime minister,The former banker may not have been elected to office before but his experience managing global economic crises will help,BBC Business,2025-03-17T07:25:54.228167
Musks Tesla raises concern over Trump tariffs,The electric carmakers warning about tariffs comes despite its bosss key position in the Trump administration,BBC Business,2025-03-17T07:25:54.228167
Apple encrypted data row hearing begins in secret,The BBC along with civil liberties groups and some US politicians argue the case should be heard in public,BBC Business,2025-03-17T07:25:54.228167
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-17T07:25:54.228167
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-03-17T07:25:54.228167
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-03-17T07:25:54.228167
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-03-17T07:25:54.228167
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-03-17T07:25:54.228167
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-03-17T07:25:54.228167
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-03-17T07:25:54.228167
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-03-17T07:25:54.228167
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-03-17T07:25:54.228167
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-03-17T07:25:54.228167
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-03-17T07:25:54.228167
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-03-17T07:25:54.228167
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-03-17T07:25:54.228167
Gold price hits 3000 as trade tensions mount,Demand for the precious metal has surged amid economic uncertainty over the impact of the global trade war,BBC Business,2025-03-17T07:25:54.228167
UK economy shrank unexpectedly in January,A slowdown in manufacturing was one of the main reasons for the dip the Office for National Statistics says,BBC Business,2025-03-17T07:25:54.228167
Every McDonalds in UK warned over staff sexual abuse,The warning from the UKs equality watchdog comes after the extremely serious allegations uncovered by the BBC,BBC Business,2025-03-17T07:25:54.228167
The bluntspeaking Canadian taking his fight with Trump to Washington,Doug Ford meets Trumps top trade adviser as relations between the two countries hits a new low,BBC Business,2025-03-17T07:25:54.228167
Car sharing switches to electric to boost appeal,Car sharing has not taken off but will electric cars boost its appeal,BBC Business,2025-03-17T07:25:54.228167
Two judges order Trump administration to give fired workers their jobs back,The workers were laid off as part of the presidents plan to scale back the size of the US government,BBC Business,2025-03-17T07:25:54.228167
Trump threatens 200 tariff on alcohol from EU,Wine and spirits will be taxed Trump says if the EU does not remove tariffs on US whiskey,BBC Business,2025-03-17T07:25:54.228167
Huawei lobbyists held in Belgium raids over EU corruption,The prosecutors office said it raided 21 addresses in Belgium according to local media,BBC Business,2025-03-17T07:25:54.228167
Donatella steps down as Versace creative director,Versace is facing a creative shift as Prada looks to potentially buy the Italian fashion house,BBC Business,2025-03-17T07:25:54.228167
Playboi Cartis New Album Music Breaks Spotify Record,Cartis MUSIC is already making history the audio streaming giant wrote on social media,Hollywood Reporter,2025-03-17T07:25:54.629029
President Trump Signs Order to Cut Staff at Voice of America,Other US funded media organizations will be cut as well,Hollywood Reporter,2025-03-17T07:25:54.629029
PVRIS Releases 10Year Anniversary Edition of Debut Album White Noise Featuring Spiritboxs Courtney LaPlante,Lynn Gunn the bands frontwoman is now touring the anniversary album,Hollywood Reporter,2025-03-17T07:25:54.629029
Metallicas Robert Trujillo on New Apple Vision Pro Concert Its Like You Can Almost Touch It,The heavy metal legends released a new immersive concert on Friday on Apples hightech headset,Hollywood Reporter,2025-03-17T07:25:54.629029
