Title,Description,Source,Fetched Date
US Senate holds marathon vote on Trumps big beautiful bill,Senators are debating a nearly 1000page bill that is pivotal to President Donald Trumps domestic agenda,BBC Business,2025-07-01T07:30:06.366532
The bridge changing lives and boosting business,The resund bridge which connects Denmark and Sweden is celebrating 25 years since its opening,BBC Business,2025-07-01T07:30:06.366532
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-07-01T07:30:06.366532
UKUS tariff deal begins but still no news on steel,The deal will give the UK motor industry preferential treatment and cut aerospace tariffs to zero,BBC Business,2025-07-01T07:30:06.366532
One of Nigerias richest men set to be buried in Saudi Arabia,An uncle of Africas richest man Dantata left behind 21 children and 121 grand children,BBC Business,2025-07-01T07:30:06.366532
White House says Canadas Carney caved to Trump on tech tax,Carney said the tax had been dropped as part of a bigger negotiation and that CanadaUS trade talks had resumed,BBC Business,2025-07-01T07:30:06.366532
Canada drops tech tax to restart US trade talks,A new tax on technology firms is being halted after Trump threatened new tariffs on Canadian goods,BBC Business,2025-07-01T07:30:06.366532
Boeings 787 Dreamliner was deemed the safest of planes The whistleblowers were always less sure,Long before the Air India tragedy the cause of which is still to be determined people who had worked on the 787 had raised concerns about the production standards,BBC Business,2025-07-01T07:30:06.366532
The global environmental award hit by accusations of greenwashing,US business Dr Bronners has criticised the B Corp scheme for allowing in too many multinationals,BBC Business,2025-07-01T07:30:06.366532
Why your old mobile phone may be polluting Thailand,The Asian nation is importing thousands of tonnes of electronic waste per year despite a ban,BBC Business,2025-07-01T07:30:06.366532
Markets rise on Canada trade deal hopes 30 Jun 2025,Expert says the markets have moved on from the initial tariff turmoil,BBC Business,2025-07-01T07:30:06.366532
Should we be letting flies eat our food waste,In Lithuania and Australia hungry fly larvae are used to process food waste into useful protein,BBC Business,2025-07-01T07:30:06.366532
China partially lifts ban on Japanese seafood imports,It imposed the ban in 2023 over Japans release of treated waste water from the Fukushima nuclear plant,BBC Business,2025-07-01T07:30:06.366532
Trump says he has a group of very wealthy people to buy TikTok,Trump says he thinks Chinas president will probably approve a sale to the unidentified group,BBC Business,2025-07-01T07:30:06.366532
Nearly 12 million estimated to lose health coverage under Trump budget bill,The spending plan could also add nearly 33tn 24tn in debt according to nonpartisan analysis,BBC Business,2025-07-01T07:30:06.366532
A look at the key items in Trumps big beautiful bill,The tax and spending bill which is set for a Senate vote includes sweeping changes to taxes Social Security and more,BBC Business,2025-07-01T07:30:06.366532
