Title,Description,Source,Fetched Date
Canada Mexico and China face tariffs on Saturday White House says,Canadian oil will be hit with a lower levy of 10 likely by midFebruary President Trump says,BBC Business,2025-02-01T07:22:13.285551
Trumps tariffs hit China hard before this time its ready,Trump has threatened a 10 levy from 1 February but his campaign included 60 tariffs against Chinese imports,BBC Business,2025-02-01T07:22:13.285551
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-02-01T07:22:13.285551
Outlandish comments US Canada and Mexico go toetotoe over tariffs,Press Secretary Karoline Leavitt said the duties were in response to illegal fentanyl both countries allowed to distribute into the US,BBC Business,2025-02-01T07:22:13.285551
Barclays customers unable to buy essentials after major IT outage,Online banking the banks app and payments in and out of accounts are all affected,BBC Business,2025-02-01T07:22:13.285551
Canada will stand up to a bully says PM contender over Trump tariffs,Prime ministerial candidate Mark Carney says Canada will match dollar for dollar the 25 tariffs announced by Donald Trump,BBC Business,2025-02-01T07:22:13.285551
Would Donald Trumps tariffs hurt US consumers,Trump claims more taxes on trade wouldnt be a cost to the US but almost all economists dispute this,BBC Business,2025-02-01T07:22:13.285551
Takeoff or bail out The airport even Ryanair thinks is a tough sell,After Rachel Reeves pledges her support is Doncaster Sheffield Airport clear for takeoff,BBC Business,2025-02-01T07:22:13.285551
Booze oil and orange juice How Canada could fight Trump tariffs,As Justin Trudeau warns Canadians they could face difficult days ahead here are four options for retaliation,BBC Business,2025-02-01T07:22:13.285551
Five key impacts of Brexit five years on,The UK left the European Union on 31 January 2020,BBC Business,2025-02-01T07:22:13.285551
Trump using tariffs as geopolitical leverage 31 Jan 2025,Expert says President Trump may not impose the full 25 percent tariffs if he gets some concessions,BBC Business,2025-02-01T07:22:13.285551
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-02-01T07:22:13.285551
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-02-01T07:22:13.285551
Blow for Reeves as AstraZeneca ditches 450m investment,The drugs giant blames protracted talks with the government as well as differences over funding,BBC Business,2025-02-01T07:22:13.285551
ExTrafigura boss convicted of bribery in landmark case,The commodities giant went on trial in Switzerland over attempts to gain access to Angolas oil market,BBC Business,2025-02-01T07:22:13.285551
Sri Lanka eases vehicle import ban but can people afford a new car,A scarcity of vehicles to buy the countrys weak currency and high taxes have forced up prices of cars,BBC Business,2025-02-01T07:22:13.285551
Brexit has some benefits No 10 says on anniversary,But the PM wants to make Brexit work better for the British people Downing Street says,BBC Business,2025-02-01T07:22:13.285551
New nonopioid painkiller approved by US health agency,New drug suzetrigine known by its brand name Journavx has been approved to treat moderate to severe pain,BBC Business,2025-02-01T07:22:13.285551
Apple iPhone sales dip despite AI rollout,The companys signature phone has been updated with artificial intelligence but sales are down,BBC Business,2025-02-01T07:22:13.285551
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-02-01T07:22:13.285551
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-02-01T07:22:13.285551
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-02-01T07:22:13.285551
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-02-01T07:22:13.285551
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-02-01T07:22:13.285551
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-02-01T07:22:13.285551
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-02-01T07:22:13.285551
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-02-01T07:22:13.285551
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-02-01T07:22:13.285551
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-02-01T07:22:13.285551
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-02-01T07:22:13.285551
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-02-01T07:22:13.285551
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-02-01T07:22:13.285551
Farmers in bird flu panic call for UK vaccine plan,Vaccinating poultry against bird flu is still not allowed in the UK despite a rise in farm outbreaks,BBC Business,2025-02-01T07:22:13.285551
US economic growth slows despite consumers spending more,The worlds largest economy missed forecasts after expanding at 23 between October and December,BBC Business,2025-02-01T07:22:13.285551
Meta to pay 25m to settle Trump lawsuit over ban,The president sued the firm in 2021 over the suspension of his accounts after the 6 January Capitol riots,BBC Business,2025-02-01T07:22:13.285551
Trump attacks Fed after no change in interest rates,The US central bank keeps its key interest rate unchanged as it faces significant economic uncertainty,BBC Business,2025-02-01T07:22:13.285551
Leaving X can be a tricky decision for brands,Many companies have left X but its not always a simple decision,BBC Business,2025-02-01T07:22:13.285551
We were blindsided Federal workers react to buyout offer,Federal workers were told they could take part in a deferred resignation program in exchange for eightmonths of pay,BBC Business,2025-02-01T07:22:13.285551
CocaCola recalls drinks in UK due to chemical levels,The firm is recalling CocaCola products from shops but says the risk of illness is very low,BBC Business,2025-02-01T07:22:13.285551
OpenAI says Chinese rivals using its work for their AI apps,ChatGPT maker says it will need extra protection from US government following emergence of Chinese rival DeepSeek,BBC Business,2025-02-01T07:22:13.285551
Roman Abramovich could owe UK 1bn over tax dodge that helped bankroll Chelsea FC,Scheme to avoid tax on offshore billions may have been botched because money was managed from the UK BBC learns,BBC Business,2025-02-01T07:22:13.285551
Most Anticipated Concert Tours of 2025 Billie Eilish Kendrick Lamar SZA Sabrina Carpenter and More,Zayn Malik Usher Coldplay Bad Bunny Katy Perry Shakira and Ed Sheeran are also among artists hitting the road,Hollywood Reporter,2025-02-01T07:22:13.496570
An Artists Historic House In Pacific Palisades Was Lost In the Fire He Hopes to Rebuild,The colorful Eric Owen Mossdesigned 708 House became a neighborhood magnet and sparked ideas for largescale public art installations Owner Ed Massey reflects on its memory,Hollywood Reporter,2025-02-01T07:22:13.496570
Kelsea Ballerini Defends Beyoncs Country Grammy Nominations You Dont Have To Be a Country Artist To Make a Country Record,The 31yearold Grammy nominee says she doesnt understand other opinions on the matter Its amazing to have huge respected artists and other genres come in and celebrate ours,Hollywood Reporter,2025-02-01T07:22:13.496570
How Mel Gibson Became Trumps Accidental Ambassador,Plus how scorched Teslas could make fire cleanup even more challenging and how mapmakers are responding to the Gulf of America,Hollywood Reporter,2025-02-01T07:22:13.496570
My Own Private Palisades A Writer Remembers His Vanished Neighborhood,A writer who grew up in the devastated community tried and failed to save his family home But he didnt lose just a house He lost his childhood,Hollywood Reporter,2025-02-01T07:22:13.496570
Lady Gaga Performs Touching Tribute Nirvana Reunites and Musics Biggest Stars Catch Up Backstage at LA FireAid Benefit Concert,The Shallow singer closed out the starstudded benefit concert with a song she cowrote for the show with her fianc Michael Polansky,Hollywood Reporter,2025-02-01T07:22:13.496570
Laverne Cox on Trumps AntiTrans Executive Orders The Republican Party Is Worried About the Wrong 1 Percent,Cox was promoting her Prime Video series Clean Slate about a trans woman who reunites with her estranged father played by George Wallace,Hollywood Reporter,2025-02-01T07:22:13.496570
Taylor Swift Will Smith to Present at Grammys Ceremony,The Recording Academy did not reveal the category for which the superstars will appear,Hollywood Reporter,2025-02-01T07:22:13.496570
Rihanna Appearance Outshines Key Testimony at AAP Rocky Shooting Trial,The superstar singer and Rockys longtime partner caused a stir when she showed up Wednesday and she was back sitting between Rockys mother and sister on Thursday,Hollywood Reporter,2025-02-01T07:22:13.496570
Sean Diddy Combs Hit With Revised Sex Trafficking Indictment,The superseding indictment doesnt contain any new charges If convicted the rap mogul faces a maximum sentence of life in prison,Hollywood Reporter,2025-02-01T07:22:13.496570
Celebrities Fuel Super Bowl 2025s Ad Lineup Watch Ads With Chris Pratt Eugene Levy Meg Ryan Billy Crystal and More,The biggest names for the big game,Hollywood Reporter,2025-02-01T07:22:13.496570
Ben Vaughn Nashville Music Publishing Veteran Dies at 49,A beloved figure in the country music world he served as PresidentCEO of Warner Chappell,Hollywood Reporter,2025-02-01T07:22:13.496570
Latham torched for woke cricket claim,Former Labor leader and One Nation politician Mark Latham hammered the move but he was on his own,News AU,2025-02-01T07:22:15.651856
Seven wickets in an hour How Sri Lankan nightmare unfolded,Matthew Kuhnemann triggered absolute carnage as Sri Lanka collapsed in a heap losing 59 to finish their first innings And the Aussies arent finished yet FOLLOW THE ACTION LIVE,News AU,2025-02-01T07:22:15.651856
Tennis icon watches son lose to Aussie,A tennis legend was watching on as his son went down to an Aussie as Australia made a strong start to their Davis Cup campaign,News AU,2025-02-01T07:22:15.651856
