Title,Description,Source,Fetched Date
HSBC profits jump as bank set for major shakeup,Pretax profits rose to 85bn in the three months to the end of September beating analysts expectations,BBC Business,2024-10-29T07:24:17.820702
JP Morgan sues customers over viral TikTok cheque fraud,Infinite money glitch allowed the withdrawal of funds from cheques before they were cleared by the bank,BBC Business,2024-10-29T07:24:17.820702
Apples AI features roll out on iPhones but not for all,The new features include notification summaries and tools to assist users in writing messages,BBC Business,2024-10-29T07:24:17.820702
Stolen cheese might be sold abroad supplier,A supplier of cheese stolen in a 300000 scam said the business was based on trust,BBC Business,2024-10-29T07:24:17.820702
Bus fares to rise to 3 in England under new cap,The new limit replaces the existing 2 cap but some have criticised the decision,BBC Business,2024-10-29T07:24:17.820702
Can AI make life easier for people with dementia,AI projects are underway to help ease the challenges of dementia,BBC Business,2024-10-29T07:24:17.820702
Why female entrepreneurs are key to getting more women to work,A study highlights how promoting female entrepreneurship can greatly enhance womens workforce participation,BBC Business,2024-10-29T07:24:17.820702
Philadelphia prosecutor sues Musk over 1m swingstates voter lottery,The billionaire has been aggressively campaigning to help Republican candidate Donald Trump win back the White House,BBC Business,2024-10-29T07:24:17.820702
Investors question US Fed rate cut 28 Oct 2024,Expert says the strength of the dollar has prompted many to question if an earlier US Fed rate cut was necessary,BBC Business,2024-10-29T07:24:17.820702
Its rough out here Why Trump and Harris should listen to this mum of seven,Inflation and high prices are primary concerns for Sin Citys voters ahead of the 5 November vote,BBC Business,2024-10-29T07:24:17.820702
Trump has the worlds richest man on his side What does Musk want,The SpaceX boss says only his fellow billionaire can save democracy but some question Musks motives,BBC Business,2024-10-29T07:24:17.820702
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-29T07:24:17.820702
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-29T07:24:17.820702
Tariffs hurt his business Hes voting for Trump anyway,Donald Trumps call for sweeping tariffs is resonating as protectionism gains steam in the US,BBC Business,2024-10-29T07:24:17.820702
McDonalds Quarter Pounder back after E coli outbreak,The fast food giant said beef patty samples had tested negative for the bacteria,BBC Business,2024-10-29T07:24:17.820702
Worlds most indebted oil firm is headache for new Mexico leader,Claudia Sheinbaum inherits a buoyant manufacturing sector but also a troubled stateowned oil firm,BBC Business,2024-10-29T07:24:17.820702
How my investigation led to sex trafficking charges against exAbercrombie boss,Rianna Croxford digs into a cryptic Instagram comment unravelling allegations of abuse and now the multimillionaire is in court,BBC Business,2024-10-29T07:24:17.820702
My 250 Child Trust Fund is now worth only 12,Max Prince was shocked to discover that surprise fees had left him with just 1239 in his trust fund,BBC Business,2024-10-29T07:24:17.820702
