Title,Description,Source,Fetched Date
DNAtesting site 23andMe to lay off 40 of its workers,The oncepopular general DNAtesting firm holds a trove of sensitive genetic data from its customers,BBC Business,2024-11-12T07:22:15.390999
Gold prices and jobs Whats at stake in Ghanas elections,In an echo of the US the current vicepresident is up against an expresident in the 7 December vote,BBC Business,2024-11-12T07:22:15.390999
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-11-12T07:22:15.390999
Indias luxury airline Vistara flies into the sunset,Vistara is operating its last flight on Monday as it completes its merger with Air India,BBC Business,2024-11-12T07:22:15.390999
Upskilling helped us fix the staff shortage,As employers face a skill shortage some firms have turned to unusual tactics to get the right workforce,BBC Business,2024-11-12T07:22:15.390999
Airlines suspend Haiti flights after plane hit by gunfire,It is the second time in weeks an aircraft has come under fire over PortauPrince as gang violence worsens,BBC Business,2024-11-12T07:22:15.390999
Bitcoin tops record 80000 as Trump nears sweep of US Congress,On the campaign trail the presidentelect pledged to make America the crypto capital of the planet,BBC Business,2024-11-12T07:22:15.390999
Mattel deeply regrets porn site misprint on Wicked dolls,Recentlyreleased dolls tied to the new Wicked movie inadvertently carry the address of an adult website,BBC Business,2024-11-12T07:22:15.390999
Will Trumps victory spark a global trade war,Trump has promised tariffs on all foreign goods If he follows through many smaller economies may be forced to respond in kind,BBC Business,2024-11-12T07:22:15.390999
How Japans youngest CEO transformed Hello Kitty,As the cute character celebrates her 50th anniversary the firm behind it is now a trillion yen business,BBC Business,2024-11-12T07:22:15.390999
Trumps climate rollback to deter investors 11 Nov 2024,Expert says the US will lose opportunities if it steps back from climate commitments after Trumps reelection,BBC Business,2024-11-12T07:22:15.390999
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-12T07:22:15.390999
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-12T07:22:15.390999
Will new batterypowered trains replace diesel and are they safe,Manufacturers see lithium power as the future of rail travel in the UK but the trains could pose unique challenges,BBC Business,2024-11-12T07:22:15.390999
Why luxury cheese is being targeted by black market criminals,How cheese has become so valuable that its being stolen to order,BBC Business,2024-11-12T07:22:15.390999
In Russias shadow The Baltics wait for Europes strategic new railway,Building the link to western Europe has become more urgent as the Baltics see Russia as a threat,BBC Business,2024-11-12T07:22:15.390999
Return of unpredictable US president puts UK defence spending top of agenda,Politicians say were living in dangerous times and Trump is a lot less willing than Biden to pay for Europes defence,BBC Business,2024-11-12T07:22:15.390999
The UK home thats hosted royals the likes of Michael Jackson and a battle,Englands Stapleford Park has an uncertain future with liquidators appointed but also a fascinating past,BBC Business,2024-11-12T07:22:15.390999
Crypto expert with links to gang shot dead at Brazilian airport,Antnio Vinicius Gritzbach had recently agreed to hand over information about the Primeiro Comando da Capital group,BBC Business,2024-11-12T07:22:15.390999
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-11-12T07:22:15.390999
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-11-12T07:22:15.390999
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-11-12T07:22:15.390999
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-11-12T07:22:15.390999
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-11-12T07:22:15.390999
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-11-12T07:22:15.390999
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-11-12T07:22:15.390999
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-11-12T07:22:15.390999
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-11-12T07:22:15.390999
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-11-12T07:22:15.390999
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-11-12T07:22:15.390999
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-11-12T07:22:15.390999
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-11-12T07:22:15.390999
Too much debt or value for money UK students divided over tuition fee rise,University fees are rising to 9535 meaning students will be left in more debt after their course,BBC Business,2024-11-12T07:22:15.390999
Trump tariffs could cost UK 22bn of exports,The UK could face a 22bn hit to its exports if Donald Trump carries out his tariff threats researchers say,BBC Business,2024-11-12T07:22:15.390999
China is trying to fix its economy Trump could derail those plans,Trump won the election on a platform of steep import taxes including tariffs as high as 60 on China,BBC Business,2024-11-12T07:22:15.390999
DNA firm holding highly sensitive data vanishes without warning,Customers of Atlas Biomed are angry and worried about whats happened to the highly sensitive data they shared,BBC Business,2024-11-12T07:22:15.390999
Nissan to lay off thousands of workers as sales drop,The Japanese car making giant has not yet said where in its global operations the job cuts will be made,BBC Business,2024-11-12T07:22:15.390999
US central bank boss says Trump cant fire him,The US central bank cuts interest rates as its chairman vows to stay on the job,BBC Business,2024-11-12T07:22:15.390999
Ultrarich using jets like taxis climate scientists warn,Researchers worked out the amount of planetwarming gas released by private jets over four years,BBC Business,2024-11-12T07:22:15.390999
Would Donald Trumps tariffs hurt US consumers,Trump claims more taxes on trade wouldnt be a cost to the US almost all economists dispute this,BBC Business,2024-11-12T07:22:15.390999
Harrods boss tells BBC he is dreadfully sorry for Al Fayed abuse,It is the first time the managing director of the luxury store has personally apologised on camera,BBC Business,2024-11-12T07:22:15.390999
Snoop Dogg and Wife Shante Broadus Receive Surprise Honor at Give Her FlowHERS Awards Gala,Jill Scott Chloe and Halle Bailey GloRilla Doechii Saweetie Lady London and Nija were also recognized at Friday nights Femme it Forward ceremony in Los Angeles,Hollywood Reporter,2024-11-12T07:22:15.700093
How Rapper Shyne Evolved From Diddy Protg to the Belize Opposition Leader,The exBad Boy Records artist sat with The Hollywood Reporter for an indepth interview as Hulu releases The Honorable Shyne to discuss the chapters of his life forgiveness and divine intervention,Hollywood Reporter,2024-11-12T07:22:15.700093
Nicole Scherzinger Responds to Criticism for Comment on Russell Brands Make Jesus First Again Post,I made a mistake of not realizing that they could be easily interpreted as being politically related and I apologize to anyone who understandably reached that conclusion she wrote on Instagram,Hollywood Reporter,2024-11-12T07:22:15.700093
