Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Trumps eyeing Greenland but other Arctic investment is frozen,While Trump eyes Greenland Norway and Russia have put the brakes on their polar region investments,BBC Business,2025-01-06T07:24:16.557246,trump eyeing greenland arctic investment frozen . trump eye greenland norway russia put brake polar region investment,0.0,Neutral
Musk says Farage doesnt have what it takes to be Reform UK leader,Nigel Farage claims Musks call is due to a disagreement over support for farright activist Tommy Robinson,BBC Business,2025-01-06T07:24:16.557246,musk say farage doesnt take reform uk leader . nigel farage claim musk call due disagreement support farright activist tommy robinson,0.0516,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-06T07:24:16.557246,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Washington Post cartoonist quits after Bezos satire is rejected,The newspaper decided not to run Ann Telnaes cartoon of tycoons kneeling before Donald Trump,BBC Business,2025-01-06T07:24:16.557246,washington post cartoonist quits bezos satire rejected . newspaper decided run ann telnaes cartoon tycoon kneeling donald trump,-0.5106,Negative
Tanzanias fuel revolution slowed down by lack of filling stations,The authorities want vehicles to switch to gas but the transition has been hampered by a lack of filling stations,BBC Business,2025-01-06T07:24:16.557246,tanzania fuel revolution slowed lack filling station . authority want vehicle switch gas transition hampered lack filling station,-0.4588,Negative
Motorbikesized tuna sold to Tokyo sushi restaurateurs for 13m,The huge bluefin which was auctioned in Tokyo will be served at restaurants across Japan,BBC Business,2025-01-06T07:24:16.557246,motorbikesized tuna sold tokyo sushi restaurateur 13m . huge bluefin auctioned tokyo served restaurant across japan,0.3182,Positive
Tax fears hitting firms confidence says business group,Companies are facing a pressure cooker of rising costs and taxes the British Chambers of Commerce says,BBC Business,2025-01-06T07:24:16.557246,tax fear hitting firm confidence say business group . company facing pressure cooker rising cost tax british chamber commerce say,-0.2732,Negative
New York first US city to have congestion charge,The scheme has faced resistance including from Presidentelect Donald Trump,BBC Business,2025-01-06T07:24:16.557246,new york first u city congestion charge . scheme faced resistance including presidentelect donald trump,0.0,Neutral
Chinas overqualified youth taking jobs as drivers labourers and film extras,With high youth unemployment rates Chinese graduates are resorting to working as waiters cleaners and movie extras,BBC Business,2025-01-06T07:24:16.557246,china overqualified youth taking job driver labourer film extra . high youth unemployment rate chinese graduate resorting working waiter cleaner movie extra,-0.296,Negative
Why does Britain face flight chaos during bad weather,Delays and cancellations related to British weather may become more common,BBC Business,2025-01-06T07:24:16.557246,britain face flight chaos bad weather . delay cancellation related british weather may become common,-0.8591,Negative
Robinhood CEO Crypto under relentless assault 19 Dec 2024,The CEO of online investing platform Robinhood says the Trump administration will be very good for business,BBC Business,2025-01-06T07:24:16.557246,robinhood ceo crypto relentless assault 19 dec 2024. ceo online investing platform robinhood say trump administration good business,-0.1779,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-06T07:24:16.557246,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-06T07:24:16.557246,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Biden blocks Japans Nippon Steel from buying US Steel,An executive order says the deal could have posed a risk to US national security,BBC Business,2025-01-06T07:24:16.557246,biden block japan nippon steel buying u steel . executive order say deal could posed risk u national security,-0.3818,Negative
What are cold weather payments and who can get them,Cold weather payments are available to some people after seven days of belowzero temperatures,BBC Business,2025-01-06T07:24:16.557246,cold weather payment get . cold weather payment available people seven day belowzero temperature,0.0,Neutral
How to keep warm when budgets are squeezed,A cold snap across the UK comes just as energy prices have risen so here are a few tips to help you keep warm,BBC Business,2025-01-06T07:24:16.557246,keep warm budget squeezed . cold snap across uk come energy price risen tip help keep warm,0.765,Positive
Apple to pay 95m to settle Siri listening lawsuit,The tech giant denies wrongdoing after being accused of eavesdropping on customers,BBC Business,2025-01-06T07:24:16.557246,apple pay 95m settle siri listening lawsuit . tech giant denies wrongdoing accused eavesdropping customer,-0.743,Negative
Musk misinformed on grooming gangs says UK minister,The Conservatives have also criticised the billionaire for sharing things that are factually inaccurate,BBC Business,2025-01-06T07:24:16.557246,musk misinformed grooming gang say uk minister . conservative also criticised billionaire sharing thing factually inaccurate,-0.3818,Negative
Fire devastates one of Africas largest clothes markets,Ghanas Kantamanto market has been devastated by fire with traders urging the government to help,BBC Business,2025-01-06T07:24:16.557246,fire devastates one africa largest clothes market . ghana kantamanto market devastated fire trader urging government help,-0.872,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-06T07:24:16.557246,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-06T07:24:16.557246,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-06T07:24:16.557246,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-06T07:24:16.557246,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-06T07:24:16.557246,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-06T07:24:16.557246,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-06T07:24:16.557246,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
