Title,Description,Source,Fetched Date
Starbucks drops olive oil coffees as it shakes up menu,The announcement comes less than a week after the company reported falling global sales,BBC Business,2024-10-30T07:22:50.047943
How X users can earn thousands from US election misinformation and AI images,The accounts are part of proTrump and proHarris networks sharing each others content multiple times a day,BBC Business,2024-10-30T07:22:50.047943
HSBC profits jump as bank set for major shakeup,Pretax profits rose to 85bn in the three months to the end of September beating analysts expectations,BBC Business,2024-10-30T07:22:50.047943
McDonalds apologises for E coli as sales slide,Boss Chris Kempczinski says sorry for the outbreak as the burger giant faces flagging sales,BBC Business,2024-10-30T07:22:50.047943
Jeff Bezos defends Washington Posts end to election endorsements,The newspaper owners comments follow the reported loss of subscribers and editorial staff resignations,BBC Business,2024-10-30T07:22:50.047943
TikTok founder becomes Chinas richest man,Zhang Yimings fortune has leapt to almost 50bn according to a newly published rich list,BBC Business,2024-10-30T07:22:50.047943
UK chancellors big Budget will set agenda for years to come,Rachel Reeves historic first Budget will set the agenda for the Labour government for years to come,BBC Business,2024-10-30T07:22:50.047943
Adidas ends fight with Kanye West over antisemitism,The two collaborated on the Yeezy collection but cut ties due to the rappers controversial comments,BBC Business,2024-10-30T07:22:50.047943
Robust earnings expected for Googles Alphabet 29 Oct 2024,Expert says Q3 earnings for Google parent company Alphabet promise to be robust especially in Cloud and AI,BBC Business,2024-10-30T07:22:50.047943
Philadelphia prosecutor sues Musk over 1m swingstates voter lottery,The billionaire has been aggressively campaigning to help Republican candidate Donald Trump win back the White House,BBC Business,2024-10-30T07:22:50.047943
Its rough out here Why Trump and Harris should listen to this mum of seven,Inflation and high prices are primary concerns for Sin Citys voters ahead of the 5 November vote,BBC Business,2024-10-30T07:22:50.047943
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-30T07:22:50.047943
How Duolingo became so addicting according to its CEO,Perhaps no app has mastered user loyalty quite like Duolingo the gamified languagelearning platform 34 million people a day cant put down,BBC Business,2024-10-30T07:22:50.047943
Australian PM accused of seeking upgrades from Qantas boss,Albanese has said he followed the rules and was completely transparent with all disclosures,BBC Business,2024-10-30T07:22:50.047943
JP Morgan sues customers over viral TikTok cheque fraud,Infinite money glitch allowed the withdrawal of funds from cheques before they were cleared by the bank,BBC Business,2024-10-30T07:22:50.047943
Can AI make life easier for people with dementia,AI projects are underway to help ease the challenges of dementia,BBC Business,2024-10-30T07:22:50.047943
Apples AI features roll out on iPhones but not for all,The new features include notification summaries and tools to assist users in writing messages,BBC Business,2024-10-30T07:22:50.047943
Why female entrepreneurs are key to getting more women to work,A study highlights how promoting female entrepreneurship can greatly enhance womens workforce participation,BBC Business,2024-10-30T07:22:50.047943
Stolen cheese might be sold abroad supplier,A supplier of cheese stolen in a 300000 scam said the business was based on trust,BBC Business,2024-10-30T07:22:50.047943
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-10-30T07:22:50.047943
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-10-30T07:22:50.047943
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-10-30T07:22:50.047943
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-10-30T07:22:50.047943
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-10-30T07:22:50.047943
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-10-30T07:22:50.047943
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-10-30T07:22:50.047943
