Title,Description,Source,Fetched Date
A Tamagotchi comeback Toy gets first UK store as global sales double,The eggshaped toy which housed a virtual pet was one of the biggest crazes of the 90s,BBC Business,2024-09-21T07:21:15.726313
Fayed was a monster enabled by Harrods says lawyer,Lawyers representing victims say the store should take responsibility after sexual abuse allegations emerge,BBC Business,2024-09-21T07:21:15.726313
The crypto bros who want to crowdfund a new country,How a group of Silicon Valley tech entrepreneurs plan to create the network state,BBC Business,2024-09-21T07:21:15.726313
LinkedIn suspends AI training using UK user data,The UKs data watchdog said it raised concerns over LinkedIns approach to using UK data to train AI,BBC Business,2024-09-21T07:21:15.726313
China spent millions on this new trade route then a war got in the way,The BBC visits the border with Myanmar where a war is raging on Chinas doorstep,BBC Business,2024-09-21T07:21:15.726313
Ukraine bans Telegram use on stateissued devices,The ban affects government officials and military personnel over concerns about Russian cyberattacks,BBC Business,2024-09-21T07:21:15.726313
Flight diverted after passenger finds live mouse in meal,The furry stowaway forced a Scandinavian Airlines plane to make an emergency landing,BBC Business,2024-09-21T07:21:15.726313
Microsoft chooses infamous nuclear site for AI power,The 1979 accident at Three Mile Island had cast a shadow on nuclear power in the US for decades,BBC Business,2024-09-21T07:21:15.726313
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-21T07:21:15.726313
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-21T07:21:15.726313
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-21T07:21:15.726313
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-21T07:21:15.726313
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-21T07:21:15.726313
Sky Glass customers complain as TVs wont turn on,The company has apologised to Sky Glass and Sky Stream customers encountering issues,BBC Business,2024-09-21T07:21:15.726313
Economy worries swirl after painful UK Budget warning,Some economists have linked a drop in consumer confidence to officials warnings of a painful Budget,BBC Business,2024-09-21T07:21:15.726313
India rejects report on transfer of ammunitions to Ukraine as speculative,A Reuters report claims that Indianmade artillery shells were diverted to Ukraine by some European countries,BBC Business,2024-09-21T07:21:15.726313
Taiwan says it did not make Hezbollah pager parts,The pagers that exploded had labels pointing to a Taiwanese firm but it denied making the devices,BBC Business,2024-09-21T07:21:15.726313
Nike boss steps down as company veteran returns,The company looks to shake things up as demand for its trainers falters in international markets,BBC Business,2024-09-21T07:21:15.726313
Boeing strike My 28anhour pay isnt enough to get by,BBC News speaks to Boeing workers on the picket line about why they feel they have no choice but to strike,BBC Business,2024-09-21T07:21:15.726313
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-21T07:21:15.726313
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-21T07:21:15.726313
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-21T07:21:15.726313
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-21T07:21:15.726313
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-21T07:21:15.726313
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-21T07:21:15.726313
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-21T07:21:15.726313
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-21T07:21:15.726313
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-21T07:21:15.726313
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-21T07:21:15.726313
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-21T07:21:15.726313
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-21T07:21:15.726313
Construction giant collapse sees 2200 jobs cut,The UK operations of the construction group ISG collapsed into administration on Friday,BBC Business,2024-09-21T07:21:15.726313
Government borrowing in August highest since Covid,Higher spending on public services and benefits led to a rise in government borrowing figures show,BBC Business,2024-09-21T07:21:15.726313
Bates hits out at slow Post Office scandal payments,The campaigner says it is time for a commitment for certain claims to be paid out over the next six months,BBC Business,2024-09-21T07:21:15.726313
One in five passengers forced to stand in morning peak,Official figures show that while commuter numbers have been rising seating has barely budged,BBC Business,2024-09-21T07:21:15.726313
Nintendo sues Pokmon with guns video game firm,The Japanese company alleges that the Palworld video game infringes multiple patent rights,BBC Business,2024-09-21T07:21:15.726313
UK interest rates held at 5 but on the path down,Economists are betting on rates being held in September with a cut to come in November instead,BBC Business,2024-09-21T07:21:15.726313
Cathay Airbus fault could have caused major damage,The Hong Kong airline was forced to turn a flight around after an engine problem,BBC Business,2024-09-21T07:21:15.726313
Next may close stores if equal pay appeal fails,The High Street retailer said it expects to make nearly 1bn in fullyear profit,BBC Business,2024-09-21T07:21:15.726313
How quickly are prices rising in the UK,The rate at which prices are rising has nudged back above the Bank of Englands target of 2,BBC Business,2024-09-21T07:21:15.726313
What is the effect of bluegreen algae on wildlife,Very little is known about the effect of the cyanobacteria on wildlife,BBC Earth,2024-09-21T07:21:15.820327
The weird biology of the enormous smelly corpse plant,It stands metres high takes a decade to flower smells like death and draws huge crowds when it blooms But scientists are still unravelling the baffling lifecycle of the titan arum,BBC Earth,2024-09-21T07:21:15.820327
How New Orleans prepared itself for a hurricane,As Hurricane Francine leaves households without basic power in New Orleans a handful of community lighthouses could offer a crucial lifeline,BBC Earth,2024-09-21T07:21:15.820327
Icelands vertical farm turning algae into food,A facility near the Icelandic capital Reykjavik is using innovative verticalfarming technology to grow algae,BBC Earth,2024-09-21T07:21:15.820327
The Bahamas The last lighthouse of its kind,Reece Parkinson heads to the Bahamas where he meets a community adapting to unpredictable weather patterns,BBC Earth,2024-09-21T07:21:15.820327
Protecting Thailands famous paradise beach,Lucy Hedges is in Thailand where she explores the beach made worldfamous by Hollywood,BBC Earth,2024-09-21T07:21:15.820327
The scientists drilling into an active Icelandic volcano,Scientists are preparing to drill into the rock of an Icelandic volcano to learn more about how volcanoes behave,BBC Earth,2024-09-21T07:21:15.820327
Earths spectacular and remote capital of lightning,With storms occurring between 140 to 160 nights a year its no wonder the area is a world record holder,BBC Earth,2024-09-21T07:21:15.820327
Less is more Can degrowth save the world,The degrowth movement questions the feasibility of the idea of endless economic growth on a finite planet,BBC Earth,2024-09-21T07:21:15.820327
How fixing how we farm might stop the next pandemic,Land use for food and agriculture around the world is putting pressure on climate and biodiversity,BBC Earth,2024-09-21T07:21:15.820327
How electric vehicles could improve our mental health,Noise and air pollution are major threats and EVs can therefore offer a promising solution,BBC Earth,2024-09-21T07:21:15.820327
How greening our cities can reduce heat stress,Heat is the most deadly extreme weather phenomenon and cities are seeking ways to cool their urban cores,BBC Earth,2024-09-21T07:21:15.820327
How climate chaos is threatening the real Paddington bear,Drought forces the real Paddington Bear into deadly conflict with cattle farmers in the Andes,BBC Earth,2024-09-21T07:21:15.820327
Tidal kites New technology harnessing ocean energy,These mechanical creatures lurk beneath the waters surface and power homes in the Faroe Islands,BBC Earth,2024-09-21T07:21:15.820327
Malaysias adventure hotspot that crosses seven habitats,An 11mile hike in the Bako National Park in Malaysia transports travellers through seven distinct habitats,BBC Earth,2024-09-21T07:21:15.820327
The global phenomenon swallowing whole neighbourhoods,Giant ravines Entire communities are disappearing because of an extreme form of soil erosion,BBC Earth,2024-09-21T07:21:15.820327
A tale of the US through abandoned buildings,Two urban explorers stories of decay tell a tale of a changing American cultural landscape,BBC Earth,2024-09-21T07:21:15.820327
What makes the emperor penguin an eggcellent father,In the BBC Select documentary Penguins Spy in the Huddle we explore the world of penguin fathers,BBC Earth,2024-09-21T07:21:15.820327
The floating houses that are resilient to extreme weather,The floating houses built to withstand typhoons and flooding in the Philippines,BBC Earth,2024-09-21T07:21:15.820327
What its like to camp in Antarctica,Marc Cieslak spends a night on ice camping under the stars,BBC Earth,2024-09-21T07:21:15.820327
Why sunsets on Mars are tinted blue,The reason behind the Red Planets nickname is also why its sunrises and sunsets look pale blue,BBC Earth,2024-09-21T07:21:15.820327
Molossia A small unrecognised nation within the US,With its own currency and head of state this American micronation has become an odd tourist destination,BBC Earth,2024-09-21T07:21:15.820327
Can these 3Dprinted sea walls protect marine wildlife,One team is on a mission to create 3D printed sea walls with environmental benefits,BBC Earth,2024-09-21T07:21:15.820327
Climate a more fundamental threat than terror Lammy,Foreign Secretary David Lammy vows to put climate change at the heart of the UKs foreign policy,BBC Earth,2024-09-21T07:21:15.820327
Which is the dirty side of a hurricane,In tropical storms location matters when it comes to what damage to expect especially if youre on the dirty side of a hurricane where winds can be up to 50 stronger,BBC Earth,2024-09-21T07:21:15.820327
