Title,Description,Source,Fetched Date
Meta to pay 25m to settle Trump lawsuit over ban,The president sued the firm in 2021 over the suspension of his accounts after the 6 January Capitol riots,BBC Business,2025-01-30T07:21:36.572777
Trump attacks Fed after no change in interest rates,The US central bank keeps its key interest rate unchanged as it faces significant economic uncertainty,BBC Business,2025-01-30T07:21:36.572777
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-30T07:21:36.572777
Roman Abramovich could owe UK 1bn over tax dodge that helped bankroll Chelsea FC,Scheme to avoid tax on offshore billions may have been botched because money was managed from the UK BBC learns,BBC Business,2025-01-30T07:21:36.572777
Chancellor backs Heathrow expansion to boost UK growth,Rachel Reeves announces wideranging plans to get the UKs sluggish economy moving,BBC Business,2025-01-30T07:21:36.572777
CocaCola recalls drinks in UK due to chemical levels,The firm is recalling CocaCola products from shops but says the risk of illness is very low,BBC Business,2025-01-30T07:21:36.572777
OpenAI says Chinese rivals using its work for their AI apps,ChatGPT maker says it will need extra protection from US government following emergence of Chinese rival DeepSeek,BBC Business,2025-01-30T07:21:36.572777
Trump offers millions of federal workers eight months pay to resign,The offer is part of the presidents plan to shrink and reform the US government,BBC Business,2025-01-30T07:21:36.572777
DeepSeek shows AIs centre of power could shift away from US,The apps strong debut has shaken beliefs that the US would remain the unchallenged global AI superpower writes the BBCs Marc Cieslak,BBC Business,2025-01-30T07:21:36.572777
UK will not be able to resist Chinas tech dominance,Chinas AI success has come from policy and Chancellor Rachel Reevess recent visit to China highlights the importance of a close relationship,BBC Business,2025-01-30T07:21:36.572777
Expert predicts no Fed rate cut before June 29 Jan 2025,Mohamed ElErian chief economic adviser at Allianz says we will have to wait quite a bit for another rate cut,BBC Business,2025-01-30T07:21:36.572777
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-30T07:21:36.572777
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-30T07:21:36.572777
Garmin users say smartwatches have stopped working,Its Fenix 8 smartwatches which retail for just under 1000 are some of the devices to have issues,BBC Business,2025-01-30T07:21:36.572777
US tech stocks steady after DeepSeek AI app shock,DeepSeeks claim that its model was made at a fraction of the cost of its rivals has rocked the AI industry,BBC Business,2025-01-30T07:21:36.572777
