Title,Description,Source,Fetched Date
TrumpMusk relationship implodes with insults and threats,Elon and I had a great relationship I dont know if we will anymore Trump says threatening to cancel government contracts with Musks companies,BBC Business,2025-06-06T07:27:07.588587
India central bank delivers sharp rate cut as growth and inflation fall,Indias economy grew by 65 in the previous financial year ending March data last week showed,BBC Business,2025-06-06T07:27:07.588587
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-06T07:27:07.588587
Dr Martens profits slump by more than 90,The company says a challenging market and uncertainty about tariffs are having an effect,BBC Business,2025-06-06T07:27:07.588587
Tariffs prompt record plunge in US imports,American purchases of Canadian goods in April fell to the lowest level since 2021,BBC Business,2025-06-06T07:27:07.588587
Tesla shares tumble as TrumpMusk feud erupts,Tesla shares plunged 14 marking one of the steepest declines in months as Musk and Trump battled online,BBC Business,2025-06-06T07:27:07.588587
India leads in remittances but Trumps tax could deal a blow,Trumps proposed 35 tax on remittances by foreign workers could seriously impact top recipient India,BBC Business,2025-06-06T07:27:07.588587
Lululemon shares plunge as Trump tariffs bite,The athleisure brand joins a growing list of big firms to warn about the impact of Trumps policies,BBC Business,2025-06-06T07:27:07.588587
How airline fees have turned baggage into billions,The amount carriers now charge for luggage is raising the ire of politicians and consumer groups,BBC Business,2025-06-06T07:27:07.588587
US green energy firms brace for federal funding cuts,Billions of dollars of US federal funding for green energy projects hangs in the balance,BBC Business,2025-06-06T07:27:07.588587
Markets flat on report of XiTrump call 5 Jun 2025,Jim Thorne from WellingtonAltus Private Wealth says a US and China trade deal will happen,BBC Business,2025-06-06T07:27:07.588587
Should you be eating food products with fewer ingredients,Food firms are marketing ranges with fewer ingredients but are they healthier,BBC Business,2025-06-06T07:27:07.588587
Trump confirms China trip after very good call with Xi,The leaders of the US and China agree to further talks aimed at reaching a deal amid an ongoing trade war,BBC Business,2025-06-06T07:27:07.588587
USBoeing deal over crashes repugnant lawyer for victims families,The plane maker has agreed to pay 11bn to avoid prosecution over two fatal crashes that killed 346 people,BBC Business,2025-06-06T07:27:07.588587
Europe cuts interest rates as Trumps tariffs loom,The eurozones central bank makes its eighth cut but warns US tariffs will weigh on the economy,BBC Business,2025-06-06T07:27:07.588587
World Bank Uturn ends loan ban to Uganda over gay rights,The bank had ended all lending to Uganda two years ago because of a harsh new antiLGBTQ law,BBC Business,2025-06-06T07:27:07.588587
Stores open at midnight as fans rush to buy Nintendo Switch 2,One retailer says its the biggest gaming preorder ever but there questions over whether high prices will dent sales,BBC Business,2025-06-06T07:27:07.588587
Musk urges Americans to tell lawmakers to kill the bill,Billionaire says the bill which faces a key test in the Senate undercuts efforts to slash federal spending,BBC Business,2025-06-06T07:27:07.588587
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-06T07:27:07.588587
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-06T07:27:07.588587
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-06T07:27:07.588587
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-06T07:27:07.588587
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-06T07:27:07.588587
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-06T07:27:07.588587
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-06T07:27:07.588587
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-06-06T07:27:07.588587
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-06-06T07:27:07.588587
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-06-06T07:27:07.588587
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-06-06T07:27:07.588587
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-06-06T07:27:07.588587
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-06-06T07:27:07.588587
Musk turns on Republicans and gives Trumps big bill a harder path,The billionaires criticism could embolden Republicans who are considering voting against the tax and spending bill,BBC Business,2025-06-06T07:27:07.588587
Tanzania announces shutdown of X because of pornography,The content is contrary to the nations laws culture customs and traditions the information minister says,BBC Business,2025-06-06T07:27:07.588587
Analysis Tariff relief for UK but new clock ticking on US deal,If the UKs deal with the US is not finalised by 9 July the UKs tariff on steel will go back up to 50,BBC Business,2025-06-06T07:27:07.588587
UK chancellor announces 15bn for transport projects,Money will be spent on tram train and bus projects in England across the Midlands North and West Country,BBC Business,2025-06-06T07:27:07.588587
Trumps 50 tariffs on metals come into effect,Trump doubles down on his tariffs while sparing the UK from the latest duties,BBC Business,2025-06-06T07:27:07.588587
UK temporarily spared from Trumps 50 steel tariffs,The executive order raises import taxes for US firms buying from other countries but the levy remains at 25 for the UK,BBC Business,2025-06-06T07:27:07.588587
Oreo maker sues Aldi in US over copycat packaging,The discount supermarket is being sued in a US court accused of imitating the American biscuit brand,BBC Business,2025-06-06T07:27:07.588587
Debt and trade issues weaken UK growth OECD says,The policy group lowers its UK economy forecast due to trade barriers and Britains very thin financial buffer,BBC Business,2025-06-06T07:27:07.588587
Pornhub pulls out of France over age verification law,Its the latest setback for the worlds most popular porn site which is also under investigation by the EU,BBC Business,2025-06-06T07:27:07.588587
The Nationals Matt Berninger on Flying Solo Its Dangerous Territory But Rock and Roll Cant Kill You,The singer talked to THR about overcoming burnout his pile of Legos lyrics and the cosmic connection between sad dads and Taylor Swiftloving teenagers,Hollywood Reporter,2025-06-06T07:27:08.589614
Inaugural Pride LIVE Hollywood Fest Expands Lineup With Music Events Screenings and More,Screenings of Happy Clothes A Film About Patricia Field and The Big Johnson will be joined by events at Amoeba Music for the monthlong event,Hollywood Reporter,2025-06-06T07:27:08.589614
Will Trump Torch LAs Olympics,When the Games kicks off at the end of his term will the president use them to turn the screws on a deepblue city or will he leverage the spectacle as a lameduck victory lap,Hollywood Reporter,2025-06-06T07:27:08.589614
Colman Domingo Paul Tazewell Sean Bankhead to be Honored at Native Son Awards,Additional honorees include Derrick Adams Dr David J Johns and Phill Wilson,Hollywood Reporter,2025-06-06T07:27:08.589614
Getting to Do It for an Audience Its Like Drugs 7 Tony Nominees on Jumping Between Hollywood and Broadway,Sarah Snook Darren Criss Nicole Scherzinger Jonathan Groff Audra McDonald Cole Escola and Louis McCartney join THRs Tonys Roundtable and dish about nontrad casting pushing peoples buttons and life on the Great White Way,Hollywood Reporter,2025-06-06T07:27:08.589614
Jacob Tierney Adapting Heated Rivalry Gay Hockey Romance Novel for TV,The Letterkenny and Shoresy director wrote and is helming the sixparter based on the enemiestolovers romancer by Rachel Reid and picked up by Crave,Hollywood Reporter,2025-06-06T07:27:08.589614
Diddy Trial Forensic Video Expert and Cassie Venturas Best Friend Bolster and Hinder Prosecutions Case,Frank Piazza shut down the notion that the notorious hotel beating in 2016 was doctored while Bryana Bongolans shaky testimony on crossexamination likely did the feds no favors,Hollywood Reporter,2025-06-06T07:27:08.589614
I Dont Understand You Filmmakers on Channeling Their Own Adoption Nightmare Into the WellReceived HorrorComedy,David Joseph Craig and Brian William Crano discuss bringing the types of characters theyd like to see to the screen There was a gay Bechdel Test thing going on,Hollywood Reporter,2025-06-06T07:27:08.589614
Hollywood Invented the Attention Economy Now Its Being Devoured by It,From MrBeast to the Eras Tour creators now control the cultural conversation Hollywood once monopolized The industry that perfected obsession is now struggling to survive it,Hollywood Reporter,2025-06-06T07:27:08.589614
Harvey Weinsteins Team Wants the Jury to Believe Hes a Scapegoat of MeToo,In closing arguments attorney Arthur Aidala positioned the encounters between the former mogul and the three women as part of consensual and transactional relationships,Hollywood Reporter,2025-06-06T07:27:08.589614
Jessie J Reveals Early Breast Cancer Diagnosis,The Grammy nominee took to Instagram to share the news because she wanted to be open and share it partly because selfishly I do not talk about it enough,Hollywood Reporter,2025-06-06T07:27:08.589614
Aging CEOs Ambitious Nepo Babies and a Tech Revolution Succession in the Music Biz,Meet the new boss same as the old boss As the industry prepares for the AI takeover insiders question whos next in line at the major labels,Hollywood Reporter,2025-06-06T07:27:08.589614
