Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Trump gets 15m in ABC News defamation case,The network will also publish a statement expressing regret for statements by George Stephanopoulos,BBC Business,2024-12-15T07:23:40.513586,trump get 15m abc news defamation case . network also publish statement expressing regret statement george stephanopoulos,-0.4215,Negative
Founder of fashion chain Mango dies in cave accident,The 71yearold is remembered for his fashion leadership after the accident in caves near Barcelona,BBC Business,2024-12-15T07:23:40.513586,founder fashion chain mango dy cave accident . 71yearold remembered fashion leadership accident cave near barcelona,-0.7351,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-15T07:23:40.513586,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Canadian government moves to end weekslong postal strike,Around 55000 postal workers began striking on 15 November over pay and working conditions,BBC Business,2024-12-15T07:23:40.513586,canadian government move end weekslong postal strike . around 55000 postal worker began striking 15 november pay working condition,-0.2263,Neutral
UK doesnt have enough builders for Labours 15m homes,Builders and developers say reforms are needed to recruit more tradespeople to build the homes being promised,BBC Business,2024-12-15T07:23:40.513586,uk doesnt enough builder labour 15m home . builder developer say reform needed recruit tradespeople build home promised,0.3612,Positive
Could new super highway lure military regimes back into the West African fold,The road from Abidjan to Lagos could breathe new life into West Africas regional bloc Ecowas,BBC Business,2024-12-15T07:23:40.513586,could new super highway lure military regime back west african fold . road abidjan lagos could breathe new life west africa regional bloc ecowas,0.5994,Positive
OpenAI whistleblower found dead in San Francisco apartment,The San Francisco medical examiners office determined Suchir Balajis death to be suicide and police found no evidence of foul play,BBC Business,2024-12-15T07:23:40.513586,openai whistleblower found dead san francisco apartment . san francisco medical examiner office determined suchir balajis death suicide police found evidence foul play,-0.872,Negative
Tracing the powerful family roots of suspected killer Luigi Mangione,In his home city the accused shooters family name has meant wealth power prominence and philanthropy for decades,BBC Business,2024-12-15T07:23:40.513586,tracing powerful family root suspected killer luigi mangione . home city accused shooter family name meant wealth power prominence philanthropy decade,-0.34,Negative
Trump rings bell on record stock market but will it last,The US presidentelect comes into office with a strong economy but investors hope for more and current highs may be difficult to sustain,BBC Business,2024-12-15T07:23:40.513586,trump ring bell record stock market last . u presidentelect come office strong economy investor hope current high may difficult sustain,0.5719,Positive
Is Indias economic boom fading,The rate of Indias economic growth is still robust but the latest GDP figures signal a slowdown,BBC Business,2024-12-15T07:23:40.513586,india economic boom fading . rate india economic growth still robust latest gdp figure signal slowdown,0.6124,Positive
Nasdaq rally expected to continue in 2025 13 Dec 2024,Wealth consultancy expert Jimmy Lee predicts the stock market rally will continue throughout next year,BBC Business,2024-12-15T07:23:40.513586,nasdaq rally expected continue 2025 13 dec 2024. wealth consultancy expert jimmy lee predicts stock market rally continue throughout next year,0.4939,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-12-15T07:23:40.513586,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2024-12-15T07:23:40.513586,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
