Title,Description,Source,Fetched Date
Starbucks to hire more baristas in bid to win back customers,The move to increase staff numbers comes as the coffee shop giant continues to see sales fall,BBC Business,2025-04-30T07:26:03.897591
Xis real test is not Trumps trade war,The real battleground of the current trade war might be Chinas domestic economy,BBC Business,2025-04-30T07:26:03.897591
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-04-30T07:26:03.897591
Trump calls Bezos as Amazon says no plan to show tariff price rises,Donald Trump called Amazon founder Jeff Bezos to complain about the plan which the company said had been rejected,BBC Business,2025-04-30T07:26:03.897591
Trump eases car tariffs after firms raised concerns,The president said the move would give companies relief while they adjust their supply chains,BBC Business,2025-04-30T07:26:03.897591
Richard Branson criticises Donald Trumps tariffs,Sir Richard Branson told the BBC he wanted to make London prosperous for everybody,BBC Business,2025-04-30T07:26:03.897591
Canada will deal with Trump on our terms Carney tells BBC,Speaking exclusively to the BBC Canadas PM says he will only visit the US when there is a serious discussion to be had,BBC Business,2025-04-30T07:26:03.897591
Fifty years after the war Vietnam faces a new US threat tariffs,The South East Asian country is on a path to prosperity The USChina trade war could change that,BBC Business,2025-04-30T07:26:03.897591
How Armenia is trying to build a Silicon Valley in the Caucasus,The country is aiming to boost its technology sector by training children in tech from a young age,BBC Business,2025-04-30T07:26:03.897591
Could South America benefit from Trumps trade tariffs,Countries in the continent may see exports rise as both the US and China need new suppliers,BBC Business,2025-04-30T07:26:03.897591
Highly unlikely for tariffs to be ratcheted up expert says,David Waddell says markets have sniffed out that there are reasons to be less pessimistic in this environment,BBC Business,2025-04-30T07:26:03.897591
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-04-30T07:26:03.897591
Analysis Carney wants to lead a G7 fightback on Trump tariffs,In winning the Canadian election Mark Carney becomes the biggest economic force against the US president,BBC Business,2025-04-30T07:26:03.897591
How Spain powered back to life from unprecedented national blackout,However diversified Spains energy mix is the blackout required an enormous effort to get back up and running,BBC Business,2025-04-30T07:26:03.897591
Maltas golden passport scheme breaks EU law top court rules,The scheme lets people become citizens after paying buying or renting property of a certain value and donating to charity,BBC Business,2025-04-30T07:26:03.897591
Trainer prices will rise due to tariffs says Adidas,Adidas says trade tariffs introduced by President Donald Trump will lead to price rises for US consumers,BBC Business,2025-04-30T07:26:03.897591
Prince Andrews firm linked to controversial PPE millionaire,Documents show Doug Barrowmanlinked company owned the princes startup competition for two years,BBC Business,2025-04-30T07:26:03.897591
Australian PM dismisses warning over AAA credit rating,High public spending puts the countrys rating at risk if savings are not found analysts have said,BBC Business,2025-04-30T07:26:03.897591
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-04-30T07:26:03.897591
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-04-30T07:26:03.897591
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-04-30T07:26:03.897591
