Title,Description,Source,Fetched Date
Jaguars new electric concept car divides opinion,It comes less than a fortnight after the release of a teaser video that stirred online controversy,BBC Business,2024-12-03T07:26:59.080925
Musks record 56bn pay deal rejected for second time,The judge said the pay package would have been the largest ever for the boss of a listed company,BBC Business,2024-12-03T07:26:59.080925
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-12-03T07:26:59.080925
Trump threatens 100 tariff on Brics nations if they try to replace dollar,The presidentelect warned the group of nine nations against moving away from the dollar,BBC Business,2024-12-03T07:26:59.080925
Why are doctors wary of wearables,Wearable tech claims to help monitor our health but many doctors remain sceptical,BBC Business,2024-12-03T07:26:59.080925
Trump picks investment banker Warren Stephens as UK ambassador,The billionaire donated millions to Presidentelect Donald Trumps reelection campaign this year,BBC Business,2024-12-03T07:26:59.080925
Vietnamese tycoon loses death row appeal over worlds biggest bank fraud,She is now in a race for her life if she can pay back 75 of what she took she could be spared,BBC Business,2024-12-03T07:26:59.080925
Stellantis boss abruptly quits in boardroom clash,Carlos Tavares will leave immediately days after announcing plans to close a Vauxhall plant in Luton,BBC Business,2024-12-03T07:26:59.080925
Specialty coffee wins over tea lovers in smalltown India,Once restricted to only big cities highend specialty coffee chains are finding new customers across India,BBC Business,2024-12-03T07:26:59.080925
Why so many games are failing right now and why others are breakout hits,Making games is hard and in 2024 getting people to buy them is another challenge,BBC Business,2024-12-03T07:26:59.080925
Fear of missile use behind US curbs on China 2 Dec 2024,Expert says the key motivator behind the new US curbs on semiconductor exports to China is risk of missile use,BBC Business,2024-12-03T07:26:59.080925
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-12-03T07:26:59.080925
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2024-12-03T07:26:59.080925
Typhoo Tea to be rescued by vape maker for 10m,The firm behind ecigarette brand 88Vape will buy the tea business after it fell into administration,BBC Business,2024-12-03T07:26:59.080925
Cyber Monday How to spot a deal and not get ripped off,Experts tell us how to work out if a deal is a genuine bargain or could leave you out of pocket,BBC Business,2024-12-03T07:26:59.080925
