Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
CocaCola says it may use more plastic due to Trump tariffs,Beverage giants boss says his company may need to action if aluminium cans become more expensive,BBC Business,2025-02-12T07:22:52.787287,cocacola say may use plastic due trump tariff . beverage giant bos say company may need action aluminium can become expensive,0.0,Neutral
Goldman axes diversity rule that has served purpose,The bank ditches a policy that stopped it acting on flotations for firms with an all male all white board,BBC Business,2025-02-12T07:22:52.787287,goldman ax diversity rule served purpose . bank ditch policy stopped acting flotation firm male white board,-0.2263,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-02-12T07:22:52.787287,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Trade tariffs and visas to dominate TrumpModi talks,The leaders share a warm relationship but both will have their own wish list when they meet this week,BBC Business,2025-02-12T07:22:52.787287,trade tariff visa dominate trumpmodi talk . leader share warm relationship wish list meet week,0.6486,Positive
Germanys oncemighty car industry is in crisis What will it take to fix it,The German auto manufacturing sector is struggling Can it get back on the road to recovery,BBC Business,2025-02-12T07:22:52.787287,germany oncemighty car industry crisis take fix . german auto manufacturing sector struggling get back road recovery,-0.7845,Negative
The American goods that could rise in price from metal tariffs,Donald Trumps plans for tariffs risk raising prices for items from cars to canned food,BBC Business,2025-02-12T07:22:52.787287,american good could rise price metal tariff . donald trump plan tariff risk raising price item car canned food,0.2023,Neutral
Amazon bans number plates as illegal supply found,A BBC investigation finds seven companies on the platform selling plates without checking customers documents,BBC Business,2025-02-12T07:22:52.787287,amazon ban number plate illegal supply found . bbc investigation find seven company platform selling plate without checking customer document,-0.7351,Negative
Oil cleanup scam warnings ignored by Shell whistleblower tells BBC,The oil giant faces allegations it ignored warnings that a cleanup scheme was beset by corruption,BBC Business,2025-02-12T07:22:52.787287,oil cleanup scam warning ignored shell whistleblower tell bbc . oil giant face allegation ignored warning cleanup scheme beset corruption,-0.9022,Negative
With Trumps tariffs looming will countries scramble to cut deals,US steel suppliers have just over a month to decide how to respond before the new tariffs take effect,BBC Business,2025-02-12T07:22:52.787287,trump tariff looming country scramble cut deal . u steel supplier month decide respond new tariff take effect,-0.3818,Negative
Trumps citizenship order leaves expecting Indian immigrant parents in limbo,Thousands of Indianorigin couples in the US are anxious over Trumps plan to end birthright citizenship,BBC Business,2025-02-12T07:22:52.787287,trump citizenship order leaf expecting indian immigrant parent limbo . thousand indianorigin couple u anxious trump plan end birthright citizenship,-0.25,Negative
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-02-12T07:22:52.787287,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-02-12T07:22:52.787287,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-02-12T07:22:52.787287,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Law firm restricts AI after significant staff use,The chief technology officer of Hill Dickinson warned of the use of AI tools,BBC Business,2025-02-12T07:22:52.787287,law firm restricts ai significant staff use . chief technology officer hill dickinson warned use ai tool,-0.3818,Negative
Heathrow to expand two terminals ahead of third runway,The chief executive of the UKs largest airport will unveil plans to develop terminals two and five,BBC Business,2025-02-12T07:22:52.787287,heathrow expand two terminal ahead third runway . chief executive uk largest airport unveil plan develop terminal two five,0.3182,Positive
UK and US refuse to sign international AI declaration,It follows a warning from US VicePresident JD Vance that excessive regulation could kill a transformative industry,BBC Business,2025-02-12T07:22:52.787287,uk u refuse sign international ai declaration . follows warning u vicepresident jd vance excessive regulation could kill transformative industry,-0.8519,Negative
Trump halts prosecution of firms accused of bribery abroad,Trump has paused enforcement of an anticorruption law saying it overreached and stopped US firms from winning business overseas,BBC Business,2025-02-12T07:22:52.787287,trump halt prosecution firm accused bribery abroad . trump paused enforcement anticorruption law saying overreached stopped u firm winning business overseas,-0.4404,Negative
Canada vows swift retaliation to unjustified Trump tariffs,As top exporter of steel and aluminium to the US Canada sees new trade barriers as a threat to its economy,BBC Business,2025-02-12T07:22:52.787287,canada vow swift retaliation unjustified trump tariff . top exporter steel aluminium u canada see new trade barrier threat economy,-0.3182,Negative
BP set to scale back green investments as profits drop sharply,The oil giant is widely expected to say it will scale back on renewables later this month,BBC Business,2025-02-12T07:22:52.787287,bp set scale back green investment profit drop sharply . oil giant widely expected say scale back renewables later month,0.2023,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-02-12T07:22:52.787287,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-02-12T07:22:52.787287,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-02-12T07:22:52.787287,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-02-12T07:22:52.787287,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-02-12T07:22:52.787287,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-02-12T07:22:52.787287,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-02-12T07:22:52.787287,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-02-12T07:22:52.787287,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-02-12T07:22:52.787287,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-02-12T07:22:52.787287,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-02-12T07:22:52.787287,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-02-12T07:22:52.787287,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-02-12T07:22:52.787287,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
UK not planning to hit back at US on steel tariffs,Trade Minister Douglas Alexander said the UK would not have a kneejerk reaction but a clearheaded response,BBC Business,2025-02-12T07:22:52.787287,uk planning hit back u steel tariff . trade minister douglas alexander said uk would kneejerk reaction clearheaded response,0.0,Neutral
Trump says no exemptions with metal tariffs to start in March,The move threatens to have a big impact in Canada a major source of the metals in the US,BBC Business,2025-02-12T07:22:52.787287,trump say exemption metal tariff start march . move threatens big impact canada major source metal u,-0.3818,Negative
We are not for sale ChatGPT boss says after Musk bid,Musks attorney confirmed he had submitted the bid for all assets of the company on Monday,BBC Business,2025-02-12T07:22:52.787287,sale chatgpt bos say musk bid . musk attorney confirmed submitted bid asset company monday,0.3612,Positive
Data of four dead British teens may have been removed says TikTok,The parents of four British teenagers are suing the social media firm over the deaths of their children,BBC Business,2025-02-12T07:22:52.787287,data four dead british teen may removed say tiktok . parent four british teenager suing social medium firm death child,-0.8834,Negative
Japan ministry worker loses sensitive files on night out,The ministry employee left behind the files and his laptop after drinking with coworkers,BBC Business,2025-02-12T07:22:52.787287,japan ministry worker loses sensitive file night . ministry employee left behind file laptop drinking coworkers,-0.3182,Negative
No more minting wasteful pennies Trump tells Treasury,The US President cites rising costs as the reason for discontinuing production of the one cent coin,BBC Business,2025-02-12T07:22:52.787287,minting wasteful penny trump tell treasury . u president cite rising cost reason discontinuing production one cent coin,0.2023,Neutral
Chinas titfortat tariffs on US take effect,Beijings move comes after President Donald Trump imposed a 10 levy on goods imported from China,BBC Business,2025-02-12T07:22:52.787287,china titfortat tariff u take effect . beijing move come president donald trump imposed 10 levy good imported china,0.3818,Positive
