Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
USBoeing deal over crashes repugnant lawyer for victims families,The plane maker has agreed to pay 11bn to avoid prosecution over two fatal crashes that killed 346 people,BBC Business,2025-06-05T07:27:34.691109,usboeing deal crash repugnant lawyer victim family . plane maker agreed pay 11bn avoid prosecution two fatal crash killed 346 people,-0.9595,Negative
How airline fees have turned baggage into billions,The amount carriers now charge for luggage is raising the ire of politicians and consumer groups,BBC Business,2025-06-05T07:27:34.691109,airline fee turned baggage billion . amount carrier charge luggage raising ire politician consumer group,0.0,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-05T07:27:34.691109,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Analysis Tariff relief for UK but new clock ticking on US deal,If the UKs deal with the US is not finalised by 9 July the UKs tariff on steel will go back up to 50,BBC Business,2025-06-05T07:27:34.691109,analysis tariff relief uk new clock ticking u deal . uk deal u finalised 9 july uk tariff steel go back 50,0.4767,Positive
UK chancellor announces 15bn for transport projects,Money will be spent on tram train and bus projects in England across the Midlands North and West Country,BBC Business,2025-06-05T07:27:34.691109,uk chancellor announces 15bn transport project . money spent tram train bus project england across midland north west country,0.0,Neutral
Stores open at midnight as fans rush to buy Nintendo Switch 2,One retailer says its the biggest gaming preorder ever but there questions over whether high prices will dent sales,BBC Business,2025-06-05T07:27:34.691109,store open midnight fan rush buy nintendo switch 2. one retailer say biggest gaming preorder ever question whether high price dent sale,0.3182,Positive
Musk turns on Republicans and gives Trumps big bill a harder path,The billionaires criticism could embolden Republicans who are considering voting against the tax and spending bill,BBC Business,2025-06-05T07:27:34.691109,musk turn republican give trump big bill harder path . billionaire criticism could embolden republican considering voting tax spending bill,-0.4404,Negative
Musk urges Americans to tell lawmakers to kill the bill,Billionaire says the bill which faces a key test in the Senate undercuts efforts to slash federal spending,BBC Business,2025-06-05T07:27:34.691109,musk urge american tell lawmaker kill bill . billionaire say bill face key test senate undercut effort slash federal spending,-0.7783,Negative
US green energy firms brace for federal funding cuts,Billions of dollars of US federal funding for green energy projects hangs in the balance,BBC Business,2025-06-05T07:27:34.691109,u green energy firm brace federal funding cut . billion dollar u federal funding green energy project hang balance,0.2732,Positive
Winemakers finding Trumps tariffs hard to swallow,Wine producers in both France and the US are unhappy at the US presidents trade actions,BBC Business,2025-06-05T07:27:34.691109,winemaker finding trump tariff hard swallow . wine producer france u unhappy u president trade action,-0.4939,Negative
Trump tax bill can have good and bad effects 22 May 2025,Investment Strategist Guy LeBas says the tax bill passed by the House has good and bad impacts on growth,BBC Business,2025-06-05T07:27:34.691109,trump tax bill good bad effect 22 may 2025. investment strategist guy lebas say tax bill passed house good bad impact growth,0.1027,Neutral
The British jet engine that failed in the Valley of Death,Workers at Reaction Engines felt they were close to completing a revolutionary jet engine,BBC Business,2025-06-05T07:27:34.691109,british jet engine failed valley death . worker reaction engine felt close completing revolutionary jet engine,-0.802,Negative
Trumps 50 tariffs on metals come into effect,Trump doubles down on his tariffs while sparing the UK from the latest duties,BBC Business,2025-06-05T07:27:34.691109,trump 50 tariff metal come effect . trump double tariff sparing uk latest duty,0.0,Neutral
UK temporarily spared from Trumps 50 steel tariffs,The executive order raises import taxes for US firms buying from other countries but the levy remains at 25 for the UK,BBC Business,2025-06-05T07:27:34.691109,uk temporarily spared trump 50 steel tariff . executive order raise import tax u firm buying country levy remains 25 uk,0.0,Neutral
Oreo maker sues Aldi in US over copycat packaging,The discount supermarket is being sued in a US court accused of imitating the American biscuit brand,BBC Business,2025-06-05T07:27:34.691109,oreo maker sue aldi u copycat packaging . discount supermarket sued u court accused imitating american biscuit brand,-0.296,Negative
Debt and trade issues weaken UK growth OECD says,The policy group lowers its UK economy forecast due to trade barriers and Britains very thin financial buffer,BBC Business,2025-06-05T07:27:34.691109,debt trade issue weaken uk growth oecd say . policy group lower uk economy forecast due trade barrier britain thin financial buffer,-0.6597,Negative
Pornhub pulls out of France over age verification law,Its the latest setback for the worlds most popular porn site which is also under investigation by the EU,BBC Business,2025-06-05T07:27:34.691109,pornhub pull france age verification law . latest setback world popular porn site also investigation eu,0.4215,Positive
Tesla is not interested in producing cars in India minister,This is the first time India has publicly admitted that it has not been able to lure investment dollars from Musk,BBC Business,2025-06-05T07:27:34.691109,tesla interested producing car india minister . first time india publicly admitted able lure investment dollar musk,0.4767,Positive
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-06-05T07:27:34.691109,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-06-05T07:27:34.691109,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-06-05T07:27:34.691109,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-06-05T07:27:34.691109,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-06-05T07:27:34.691109,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-06-05T07:27:34.691109,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-06-05T07:27:34.691109,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-06-05T07:27:34.691109,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-06-05T07:27:34.691109,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-06-05T07:27:34.691109,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-06-05T07:27:34.691109,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-06-05T07:27:34.691109,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-06-05T07:27:34.691109,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
