Title,Description,Source,Fetched Date
The US firms backing Trumps fight over trade,Businesses think Trump is right about unfair trade But are the US Presidents reciprocal tariffs the answer,BBC Business,2025-03-30T07:24:24.917031
UK prepared to retaliate against US tariffs No 10 sources say,The UK is in lastminute negotiations with the White House ahead of US tariffs being implemented,BBC Business,2025-03-30T07:24:24.917031
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-30T07:24:24.917031
Disney faces US investigation over DEI practices,The probe is part of a wider crackdown on diversity and inclusion practices by the Trump administration,BBC Business,2025-03-30T07:24:24.917031
Its going to get worse US car buyers brace for sweeping auto tariffs,The prices in the wholesale market have skyrocketed already and its going to get worse one car seller tells the BBC,BBC Business,2025-03-30T07:24:24.917031
Why British boarding schools are so eager to open in Nigeria,With UK school fees rising Nigerias elite can now choose to give their offspring a British education at home,BBC Business,2025-03-30T07:24:24.917031
Japan chain shuts shops after pests found in food,Sukiya announced the temporary closure after customers found an insect and a rat in their food,BBC Business,2025-03-30T07:24:24.917031
Protesters target Musk in rallies outside showrooms,The protest is part of a global day of action against Teslas billionaire owner,BBC Business,2025-03-30T07:24:24.917031
Week in Markets 28 Mar 2025,A weekly summary of the big stories from financial markets around the world,BBC Business,2025-03-30T07:24:24.917031
Bringing Japanese efficiency to Londons tube system,The Tokyo Metro will begin operating the Elizabeth Line in London later this year,BBC Business,2025-03-30T07:24:24.917031
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-30T07:24:24.917031
The exGoogle exec who wants to simplify your life,Marissa Mayer a former Google and Yahoo executive believes AI should simplify our lives,BBC Business,2025-03-30T07:24:24.917031
Musks xAI buys his social media platform X,The move could be aimed at protecting investors who helped him buy purchase X from losing money,BBC Business,2025-03-30T07:24:24.917031
Trump respected Canadas sovereignty in call says Carney,The US president described the talks as extremely productive and said the two leaders would meet after Canada holds elections,BBC Business,2025-03-30T07:24:24.917031
