Title,Description,Source,Fetched Date
TikTok to begin appeal against being sold or banned in US,The US government wants TikTok sold or divested because it says it is a threat to national security,BBC Business,2024-09-16T07:22:48.615644
Women in tech groups cant run on inspiration alone,Groups supporting women in science technology engineering and maths are struggling for funds,BBC Business,2024-09-16T07:22:48.615644
New beanless coffee emerges but does it taste any good,Startups launch drinks that look and taste like coffee but they say are better for the environment,BBC Business,2024-09-16T07:22:48.615644
New US shipping rules target Chinas Shein and Temu,Shein and Temu have been able to ship packages under 800 to the US without facing tariffs,BBC Business,2024-09-16T07:22:48.615644
Germany to welcome Kenyans in labour deal,Germany agrees to ease some of its immigration laws to enable Kenyans find employment in the Europeans biggest economy,BBC Business,2024-09-16T07:22:48.615644
How the worlds smelliest fruit is making coffee more expensive,A perfect storm of economic and environmental factors in coffeeproducing regions is pushing up prices,BBC Business,2024-09-16T07:22:48.615644
I tried to say no repeatedly More men accuse exAbercrombie boss over sex events,New witnesses tell the BBC fresh details about the sophisticated operation they say exploited them for sex,BBC Business,2024-09-16T07:22:48.615644
Billionaire investor warns of threat to US democracy,Ray Dalio says he thinks the probability of civil war in the US is low but cannot be dismissed,BBC Business,2024-09-16T07:22:48.615644
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-16T07:22:48.615644
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-16T07:22:48.615644
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-16T07:22:48.615644
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-16T07:22:48.615644
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-16T07:22:48.615644
China raises retirement age for first time since 1950s,The plan which will set in from January has been on the cards for a few years as Chinas population ages,BBC Business,2024-09-16T07:22:48.615644
UK accounting giant PwC faces sixmonth China ban,The firm is being penalised for its role in the failure of property giant Evergrande,BBC Business,2024-09-16T07:22:48.615644
ExTicketmaster boss sentenced for hacking rival company CrowdSurge,British national Stephen Mead stole sensitive CrowdSurge data contributing to the firms collapse,BBC Business,2024-09-16T07:22:48.615644
Secondhand bedding a hit at St Andrews University,The recycled bedding has been distributed to new owners who have signed up to the scheme,BBC Business,2024-09-16T07:22:48.615644
Jared Isaacman the highschool dropout behind historic spacewalk,Jared Isaacman started his first company at age 16 and has long been passionate about flying,BBC Business,2024-09-16T07:22:48.615644
UK ban on rental bidding wars is on the way but will it work,Renter groups say the plans are a positive step but warn more action will be needed to tackle unaffordable rents,BBC Business,2024-09-16T07:22:48.615644
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-16T07:22:48.615644
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-16T07:22:48.615644
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-16T07:22:48.615644
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-16T07:22:48.615644
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-16T07:22:48.615644
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-16T07:22:48.615644
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-16T07:22:48.615644
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-16T07:22:48.615644
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-16T07:22:48.615644
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-16T07:22:48.615644
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-16T07:22:48.615644
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-16T07:22:48.615644
780000 eligible pensioners to lose out on fuel payment DWP,Pensioners aged 80 and over would take the biggest financial hit a government analysis found,BBC Business,2024-09-16T07:22:48.615644
Our winter fuel payment goes into the holiday kitty,Some pensioners say they dont need the extra cash of up to 300 and want better means testing,BBC Business,2024-09-16T07:22:48.615644
Dangers for FOMO mortgage hunters as rates fall,Competition between lenders is intense ahead of the next interest rates decision from the Bank of England,BBC Business,2024-09-16T07:22:48.615644
Titanic shipyard may run out of cash within weeks,Trade unions are calling for help to save hundreds of jobs at the historic shipbuilder Harland and Wolff,BBC Business,2024-09-16T07:22:48.615644
Census may have overestimated number of trans people in England and Wales,Language barriers may have seen some people mistakenly say they consider themselves to be trans,BBC Business,2024-09-16T07:22:48.615644
UK national debt forecast to treble over next 50 years,An ageing population climate change and geopolitical tensions all add pressure to the public finances a report says,BBC Business,2024-09-16T07:22:48.615644
Why do companies fire and rehire their workers,Controversy surrounds companies which dismiss their workers and rehire them on worse contracts,BBC Business,2024-09-16T07:22:48.615644
Union wins Tesco fire and rehire battle,The row erupted when Tesco proposed firing staff at some distribution centres and rehiring them on lower pay,BBC Business,2024-09-16T07:22:48.615644
How are renting and eviction rules changing,A new law will ban nofault evictions limit rent rises and help tenants with children or pets,BBC Business,2024-09-16T07:22:48.615644
Why humpback whales are changing course,The first humpback whale to return to the North Pacifics Salish Sea in decades tells a new story about the global threat to whale populations,BBC Earth,2024-09-16T07:22:48.681589
The fisher folk reviving Finlands moonscape,Finlands Linnunsuo wetland used to be a barren moonscape A local fishing community has transformed it into a biodiverse haven and an important carbon sink,BBC Earth,2024-09-16T07:22:48.681589
The town that should have burned but didnt,In 2017 one of Californias largest ever wildfires was steadily approaching Montecito But it had long been preparing for just such an event,BBC Earth,2024-09-16T07:22:48.681589
The Bahamas The last lighthouse of its kind,Reece Parkinson heads to the Bahamas where he meets a community adapting to unpredictable weather patterns,BBC Earth,2024-09-16T07:22:48.681589
Protecting Thailands famous paradise beach,Lucy Hedges is in Thailand where she explores the beach made worldfamous by Hollywood,BBC Earth,2024-09-16T07:22:48.681589
The scientists drilling into an active Icelandic volcano,Scientists are preparing to drill into the rock of an Icelandic volcano to learn more about how volcanoes behave,BBC Earth,2024-09-16T07:22:48.681589
Earths spectacular and remote capital of lightning,With storms occurring between 140 to 160 nights a year its no wonder the area is a world record holder,BBC Earth,2024-09-16T07:22:48.681589
Less is more Can degrowth save the world,The degrowth movement questions the feasibility of the idea of endless economic growth on a finite planet,BBC Earth,2024-09-16T07:22:48.681589
How fixing how we farm might stop the next pandemic,Land use for food and agriculture around the world is putting pressure on climate and biodiversity,BBC Earth,2024-09-16T07:22:48.681589
How electric vehicles could improve our mental health,Noise and air pollution are major threats and EVs can therefore offer a promising solution,BBC Earth,2024-09-16T07:22:48.681589
How greening our cities can reduce heat stress,Heat is the most deadly extreme weather phenomenon and cities are seeking ways to cool their urban cores,BBC Earth,2024-09-16T07:22:48.681589
How climate chaos is threatening the real Paddington bear,Drought forces the real Paddington Bear into deadly conflict with cattle farmers in the Andes,BBC Earth,2024-09-16T07:22:48.681589
Tidal kites New technology harnessing ocean energy,These mechanical creatures lurk beneath the waters surface and power homes in the Faroe Islands,BBC Earth,2024-09-16T07:22:48.681589
Malaysias adventure hotspot that crosses seven habitats,An 11mile hike in the Bako National Park in Malaysia transports travellers through seven distinct habitats,BBC Earth,2024-09-16T07:22:48.681589
The global phenomenon swallowing whole neighbourhoods,Giant ravines Entire communities are disappearing because of an extreme form of soil erosion,BBC Earth,2024-09-16T07:22:48.681589
A tale of the US through abandoned buildings,Two urban explorers stories of decay tell a tale of a changing American cultural landscape,BBC Earth,2024-09-16T07:22:48.681589
What makes the emperor penguin an eggcellent father,In the BBC Select documentary Penguins Spy in the Huddle we explore the world of penguin fathers,BBC Earth,2024-09-16T07:22:48.681589
The floating houses that are resilient to extreme weather,The floating houses built to withstand typhoons and flooding in the Philippines,BBC Earth,2024-09-16T07:22:48.681589
What its like to camp in Antarctica,Marc Cieslak spends a night on ice camping under the stars,BBC Earth,2024-09-16T07:22:48.681589
Why sunsets on Mars are tinted blue,The reason behind the Red Planets nickname is also why its sunrises and sunsets look pale blue,BBC Earth,2024-09-16T07:22:48.681589
Molossia A small unrecognised nation within the US,With its own currency and head of state this American micronation has become an odd tourist destination,BBC Earth,2024-09-16T07:22:48.681589
Can these 3Dprinted sea walls protect marine wildlife,One team is on a mission to create 3D printed sea walls with environmental benefits,BBC Earth,2024-09-16T07:22:48.681589
Ghost towns What nature does without us,Ghost towns are remnants of lost communities but also a testament to natures persistence,BBC Earth,2024-09-16T07:22:48.681589
Mystery tremors were from massive nineday tsunami,Scientists launched an investigation after being baffled by seismic signals picked up across the world,BBC Earth,2024-09-16T07:22:48.681589
I wouldnt wish it on my worst enemy The people who work inside the eye of a hurricane,As climate change makes hurricane systems more dangerous the need to understand their inner workings is greater than ever,BBC Earth,2024-09-16T07:22:48.681589
UK farmings net zero climate target in doubt,Doubts are raised over UK farmings ability to reach net zero greenhouse gas emissions by 2040,BBC Earth,2024-09-16T07:22:48.681589
The secluded life of the USs lasagne lizard,Scuba diving scientists are scouring riverbeds for the USselusive endangered hellbender also known as the snot otter to give them a fighting chance of survival,BBC Earth,2024-09-16T07:22:48.681589
The Sicilian ocean songs with a hidden message,Sicilys mysterious ocean songs contain secret messages about ancient fishing practices with ramifications for todays ecology,BBC Earth,2024-09-16T07:22:48.681589
What weve learned since the biggest oil spill in US history,Fourteen years after the BP Deepwater Horizon disaster would we fare any better at cleaning up another huge oil spill,BBC Earth,2024-09-16T07:22:48.681589
How good fire is reviving wildlife,The destruction a fire brings can be crucial for certain species to thrive Meet the conservationists reviving the ancient art of good fire,BBC Earth,2024-09-16T07:22:48.681589
The largest dam removal in US history is complete,The Klamath River is free of four huge dams for the first time in generations But for the Yurok tribe the rivers restoration is only just beginning starting with 18 billion seeds,BBC Earth,2024-09-16T07:22:48.681589
The fall foliage town that banned influencers,As hordes of photographers began descending on a small rural community to capture its vibrant autumnal colours local residents have been fighting back,BBC Earth,2024-09-16T07:22:48.681589
Trumps Campaign Says He Is Safe After Apparent Assassination Attempt at His Florida Golf Club,Donald Trumps campaign said the Republican presidential candidate was safe after gunshots were first reported in his vicinity Sunday afternoon in Florida his campaign and the Secret Service said on Sunday The US Secret Service said it was investigating and that the incident occurred shortly before 2 pm The former president is safe according to,Hollywood Reporter,2024-09-16T07:22:49.059686
HarrisWalz Campaign Responds to Trumps I Hate Taylor Swift Comments With Singers Song Lyrics,The HarrisWalz campaign referenced 28 different Taylor Swift songs in a statement Sunday morning responding to Donald Trumps I Hate Taylor Swift comments issued that same day The statement titled Trumps Bad Week Taylors Version came in response to the former presidents Sunday morning Truth Social post in which he wrote without context I HATE,Hollywood Reporter,2024-09-16T07:22:49.059686
How an Oscar Winner Made a TopSecret Benjamin Netanyahu Movie Without Anyone Finding Out,From investigations into Wikileaks and Scientology Elizabeth Holmes and the war in Afghanistan Alex Gibney has made some of the defining documentaries of our time So it makes sense hed now turn his attention as a producer to one of the defining political figures of our time longserving Israel prime minister Benjamin Netanyahu In The,Hollywood Reporter,2024-09-16T07:22:49.059686
John Legend Praises Taylor Swift for Being Willing to Take That Risk With Kamala Harris Endorsement,John Legend said hes always respected Taylor Swift for being willing to take that risk in openly sharing her political views The EGOT winner who has been vocal about his support for Kamala Harris in the upcoming presidential election recently told The Independent that he understands its more difficult for the pop superstar to speak out,Hollywood Reporter,2024-09-16T07:22:49.059686
Barbie Producer Supacell Wonka Among Production Guild of Great Britain Awards Winners,The Production Guild of Great Britain PGGB celebrated the likes of Warner Bros film Wonka Netflix series Supacell and Barbie Paddington and Harry Potter franchise producer David Heyman at its awards ceremony on Saturday night Hosted by comedian presenter and actor Patrick Kielty from Northern Ireland at The Grove Hotel in Watford near London Heyman,Hollywood Reporter,2024-09-16T07:22:49.059686
Tommy Cash Country Singer and Johnny Cashs Brother Dies at 84,Tommy Cash a country singer and the younger brother of Johnny Cash has died He was 84 The news of Cashs passing was confirmed on Saturday in a social media post by the Johnny Cash Museum in Nashville We are saddened to announce that the world lost a bright light last evening with the passing,Hollywood Reporter,2024-09-16T07:22:49.059686
