Title,Description,Source,Fetched Date
The crypto bros who want to crowdfund a new country,How a group of Silicon Valley tech entrepreneurs plan to create the network state,BBC Business,2024-09-20T07:23:24.338489
Taiwan says it did not make Hezbollah pager parts,The comments come after Taiwanese firm Gold Apollo said it did not make the devices used in the attack,BBC Business,2024-09-20T07:23:24.338489
What we know about firm linked to Lebanon pagers,BBC Verify has looked into a firm called BAC Consulting which has been linked to the pagers production,BBC Business,2024-09-20T07:23:24.338489
Alstom creates new fleet for Egypt monorail project,The trains are part of a 23 billion contract to construct and run a 61milelong monorail network,BBC Business,2024-09-20T07:23:24.338489
US firm to open Yorkshire nuclear reactor factory,South Yorkshire mayor Oliver Coppard says the plant could support hundreds of highpaying jobs,BBC Business,2024-09-20T07:23:24.338489
Nike boss steps down as company veteran returns,The company looks to shake things up as demand for its trainers falters in international markets,BBC Business,2024-09-20T07:23:24.338489
Boeing strike My 28anhour pay isnt enough to get by,BBC News speaks to Boeing workers on the picket line about why they feel they have no choice but to strike,BBC Business,2024-09-20T07:23:24.338489
Economy worries swirl after painful UK Budget warning,Some economists have linked a drop in consumer confidence to officials warnings of a painful Budget,BBC Business,2024-09-20T07:23:24.338489
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-20T07:23:24.338489
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-20T07:23:24.338489
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-20T07:23:24.338489
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-20T07:23:24.338489
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-20T07:23:24.338489
X says its return in Brazil after ban inadvertent,The social media platform formerly known as Twitter was banned in the country in August,BBC Business,2024-09-20T07:23:24.338489
UK interest rates held at 5 but on the path down,Economists are betting on rates being held in September with a cut to come in November instead,BBC Business,2024-09-20T07:23:24.338489
Cathay Airbus fault could have caused major damage,The Hong Kong airline was forced to turn a flight around after an engine problem,BBC Business,2024-09-20T07:23:24.338489
Mohamed Al Fayed accused of multiple rapes by staff,Five women who worked at the luxury store say they were raped by the billionaire BBC documentary reveals,BBC Business,2024-09-20T07:23:24.338489
US goes big with first interest rate cut in four years,The Federal Reserve has cut its key lending rate by 05 percentage points a larger cut than expected,BBC Business,2024-09-20T07:23:24.338489
Why hundreds of Samsung workers are protesting in India,About 1500 workers in Tamil Nadu state have been striking work for the past 11 days,BBC Business,2024-09-20T07:23:24.338489
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-20T07:23:24.338489
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-20T07:23:24.338489
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-20T07:23:24.338489
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-20T07:23:24.338489
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-20T07:23:24.338489
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-20T07:23:24.338489
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-20T07:23:24.338489
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-20T07:23:24.338489
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-09-20T07:23:24.338489
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-09-20T07:23:24.338489
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-09-20T07:23:24.338489
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-09-20T07:23:24.338489
Government borrowing in August highest since Covid,Higher spending on public services and benefits led to a rise in government borrowing figures show,BBC Business,2024-09-20T07:23:24.338489
Bates wants subpostmaster claims settled by March,The campaigner says it is time for a commitment for certain claims to be paid out over the next six months,BBC Business,2024-09-20T07:23:24.338489
One in five passengers forced to stand in morning peak,Official figures show that while commuter numbers have been rising seating has barely budged,BBC Business,2024-09-20T07:23:24.338489
Nintendo sues Pokmon with guns video game firm,The Japanese company alleges that the Palworld video game infringes multiple patent rights,BBC Business,2024-09-20T07:23:24.338489
Next may close stores if equal pay appeal fails,The High Street retailer said it expects to make nearly 1bn in fullyear profit,BBC Business,2024-09-20T07:23:24.338489
How quickly are prices rising in the UK,The rate at which prices are rising has nudged back above the Bank of Englands target of 2,BBC Business,2024-09-20T07:23:24.338489
When will interest rates go down again,Bank of England interest rates affect the mortgage loan and savings rates for millions of people,BBC Business,2024-09-20T07:23:24.338489
Boeing suspends jobs for thousands after strike,Boeing says it is suspending jobs for thousands of staff in the US due to a worker strike,BBC Business,2024-09-20T07:23:24.338489
TGI Fridays UK owner falls into administration,Londonlisted Hostmore has appointed Teneo as administrators to help it sell the restaurants,BBC Business,2024-09-20T07:23:24.338489
Why rivers need their curves back,For centuries meandering rivers have been straightened but experts say restoring their natural bends and curves can prevent flooding and create healthy habitats for wildlife,BBC Earth,2024-09-20T07:23:24.405195
The weird biology of the enormous smelly corpse plant,It stands metres high takes a decade to flower smells like death and draws huge crowds when it blooms But scientists are still unravelling the baffling lifecycle of the titan arum,BBC Earth,2024-09-20T07:23:24.405195
How New Orleans prepared itself for a hurricane,As Hurricane Francine leaves households without basic power in New Orleans a handful of community lighthouses could offer a crucial lifeline,BBC Earth,2024-09-20T07:23:24.405195
Icelands vertical farm turning algae into food,A facility near the Icelandic capital Reykjavik is using innovative verticalfarming technology to grow algae,BBC Earth,2024-09-20T07:23:24.405195
The Bahamas The last lighthouse of its kind,Reece Parkinson heads to the Bahamas where he meets a community adapting to unpredictable weather patterns,BBC Earth,2024-09-20T07:23:24.405195
Protecting Thailands famous paradise beach,Lucy Hedges is in Thailand where she explores the beach made worldfamous by Hollywood,BBC Earth,2024-09-20T07:23:24.405195
The scientists drilling into an active Icelandic volcano,Scientists are preparing to drill into the rock of an Icelandic volcano to learn more about how volcanoes behave,BBC Earth,2024-09-20T07:23:24.405195
Earths spectacular and remote capital of lightning,With storms occurring between 140 to 160 nights a year its no wonder the area is a world record holder,BBC Earth,2024-09-20T07:23:24.405195
Less is more Can degrowth save the world,The degrowth movement questions the feasibility of the idea of endless economic growth on a finite planet,BBC Earth,2024-09-20T07:23:24.405195
How fixing how we farm might stop the next pandemic,Land use for food and agriculture around the world is putting pressure on climate and biodiversity,BBC Earth,2024-09-20T07:23:24.405195
How electric vehicles could improve our mental health,Noise and air pollution are major threats and EVs can therefore offer a promising solution,BBC Earth,2024-09-20T07:23:24.405195
How greening our cities can reduce heat stress,Heat is the most deadly extreme weather phenomenon and cities are seeking ways to cool their urban cores,BBC Earth,2024-09-20T07:23:24.405195
How climate chaos is threatening the real Paddington bear,Drought forces the real Paddington Bear into deadly conflict with cattle farmers in the Andes,BBC Earth,2024-09-20T07:23:24.405195
Tidal kites New technology harnessing ocean energy,These mechanical creatures lurk beneath the waters surface and power homes in the Faroe Islands,BBC Earth,2024-09-20T07:23:24.405195
Malaysias adventure hotspot that crosses seven habitats,An 11mile hike in the Bako National Park in Malaysia transports travellers through seven distinct habitats,BBC Earth,2024-09-20T07:23:24.405195
The global phenomenon swallowing whole neighbourhoods,Giant ravines Entire communities are disappearing because of an extreme form of soil erosion,BBC Earth,2024-09-20T07:23:24.405195
A tale of the US through abandoned buildings,Two urban explorers stories of decay tell a tale of a changing American cultural landscape,BBC Earth,2024-09-20T07:23:24.405195
What makes the emperor penguin an eggcellent father,In the BBC Select documentary Penguins Spy in the Huddle we explore the world of penguin fathers,BBC Earth,2024-09-20T07:23:24.405195
The floating houses that are resilient to extreme weather,The floating houses built to withstand typhoons and flooding in the Philippines,BBC Earth,2024-09-20T07:23:24.405195
What its like to camp in Antarctica,Marc Cieslak spends a night on ice camping under the stars,BBC Earth,2024-09-20T07:23:24.405195
Why sunsets on Mars are tinted blue,The reason behind the Red Planets nickname is also why its sunrises and sunsets look pale blue,BBC Earth,2024-09-20T07:23:24.405195
Molossia A small unrecognised nation within the US,With its own currency and head of state this American micronation has become an odd tourist destination,BBC Earth,2024-09-20T07:23:24.405195
Can these 3Dprinted sea walls protect marine wildlife,One team is on a mission to create 3D printed sea walls with environmental benefits,BBC Earth,2024-09-20T07:23:24.405195
Climate a more fundamental threat than terror Lammy,Foreign Secretary David Lammy vows to put climate change at the heart of the UKs foreign policy,BBC Earth,2024-09-20T07:23:24.405195
Which is the dirty side of a hurricane,In tropical storms location matters when it comes to what damage to expect especially if youre on the dirty side of a hurricane where winds can be up to 50 stronger,BBC Earth,2024-09-20T07:23:24.405195
Why humpback whales are changing course,The first humpback whale to return to the North Pacifics Salish Sea in decades tells a new story about the global threat to whale populations,BBC Earth,2024-09-20T07:23:24.405195
Mystery tremors were from massive nineday tsunami,Scientists launched an investigation after being baffled by seismic signals picked up across the world,BBC Earth,2024-09-20T07:23:24.405195
The fisher folk reviving Finlands moonscape,Finlands Linnunsuo wetland used to be a barren moonscape A local fishing community has transformed it into a biodiverse haven and an important carbon sink,BBC Earth,2024-09-20T07:23:24.405195
I wouldnt wish it on my worst enemy The people who work inside the eye of a hurricane,As climate change makes hurricane systems more dangerous the need to understand their inner workings is greater than ever,BBC Earth,2024-09-20T07:23:24.405195
UK farmings net zero climate target in doubt,Doubts are raised over UK farmings ability to reach net zero greenhouse gas emissions by 2040,BBC Earth,2024-09-20T07:23:24.405195
The town that should have burned but didnt,In 2017 one of Californias largest ever wildfires was steadily approaching Montecito But it had long been preparing for just such an event,BBC Earth,2024-09-20T07:23:24.405195
The secluded life of the USs lasagne lizard,Scuba diving scientists are scouring riverbeds for the USselusive endangered hellbender also known as the snot otter to give them a fighting chance of survival,BBC Earth,2024-09-20T07:23:24.405195
Zach Bryan Apologizes for Saying He Prefers Kanye Ye West Over Taylor Swift Taylor Has Been a Force of Nature,Zach Bryan has some regrets After saying he preferred Kanye Ye West over Taylor Swift on X formerly Twitter on Tuesday the musician has since deactivated his account on the platform and shared a lengthy apology on his Instagram Stories with songs by the global superstar For the record guys I wasnt coming for Taylor,Hollywood Reporter,2024-09-20T07:23:24.695407
Margo Martindale Boards JonBent Ramsey Series at Paramount,Paramounts limited series about JonBent Ramsey continues to attract a highprofile cast The latest addition to the show is threetime Emmy winner Margo Martindale The Americans Justified Shell recur as Nedra the mother of Patsy Ramsey Melissa McCarthy and grandmother to JonBent The character is described as tough blunt outspoken and unafraid to speak her,Hollywood Reporter,2024-09-20T07:23:24.695407
How Rhode Islands Biggest Movie Showcase Became the Fyre of Film Festivals,Was RIIFF The Fyre Festival of Film Festivals Every film festival has an occasional hiccup remember the infamous screening of Reservoir Dogs at Sundance in 1992 when the lights came up before the movie ended That said according to one group of filmmakers there was something going on at the Rhode Island International Film,Hollywood Reporter,2024-09-20T07:23:24.695407
Wholl Win Best New Artist at the Grammys,At the 2024 Grammys best new artist winner Victoria Monts nomination for record of the year made her the only breakthrough contender to compete in a Big 3 category song record and album of the year This year Chappell Roan Shaboozey and Benson Boone also will comfortably stand proudly alongside veterans whove come before Not,Hollywood Reporter,2024-09-20T07:23:24.695407
Veep Cast to Reunite for Table Read of Viral Episode at WisDems Event Hosted by Stephen Colbert Exclusive,When President Joe Biden announced he was dropping his 2024 reelection bid and endorsed Vice President Kamala Harris to be the Democratic presidential nominee Veep started to see a resurgence both in Max viewership and on social media And one of the most recirculated and memed moments in the wake of the BidenHarris news was,Hollywood Reporter,2024-09-20T07:23:24.695407
Sean Diddy Combs to Remain Detained Pending Trial,Sean Combs request to overturn a prior ruling denying him release on bail has been turned down a court has ruled US District Judge Andrew Carter on Wednesday ordered Combs also known as Diddy to remain detained after he pleaded not guilty to sex trafficking and racketeering charges He will stay at Metropolitan Detention Center,Hollywood Reporter,2024-09-20T07:23:24.695407
Harvey Weinstein Pleads Not Guilty to New Sexual Assault Charge,Harvey Weinstein pleaded not guilty to one count of a criminal sexual act in the first degree Wednesday after Manhattan prosecutors arraigned the former mogul in a new indictment The charge involves forcibly engaging in oral or anal sex with another person It stems from a recent indictment returned by a grand jury and carries,Hollywood Reporter,2024-09-20T07:23:24.695407
Kay Scarpetta Series Starring Nicole Kidman Jamie Lee Curtis a Go at Amazon,Prime Video is hitting the books once again The Amazonowned streamer has greenlit Scarpetta a crime drama based on author Patricia Cornwells bestselling series of novels about Virginia medical examiner Kay Scarpetta The series in the works for more than a year landed a twoseason order at Prime Video Nicole Kidman will play the title,Hollywood Reporter,2024-09-20T07:23:24.695407
A Timeline of Sean Diddy Combs Recent Legal Troubles From Cassies Lawsuit to His Arrest,While Sean Diddy Combs became a definitive figure in hip hop as his career spread from music to fashion spirits and more climbing to the top echelons of these industries reports over the past year have made clear that rumors of his conduct behind closed doors persisted for years The first crack in the,Hollywood Reporter,2024-09-20T07:23:24.695407
Chelsea Handler Connie Britton Andy Cohen Among Artists Urging Biden and Harris to Bring Israeli Hostages Home,Chelsea Handler Connie Britton Andy Cohen Mayim Bialik Patricia Heaton Jennifer Jason Leigh Ali Landry Rebecca Minkoff Isaac Mizrahi Michael Rapaport Melissa Rivers Gail Simmons Amy Smart Constance Zimmer and Ariel Martin are among 62 performers and artists from across television film fashion reality TV and social media urging President Joe Biden and,Hollywood Reporter,2024-09-20T07:23:24.695407
Why ProIsrael Hollywood Stars Like Debra Messing and Ginnifer Goodwin Turn to Hen Mazzig for Advice,Amid the cacophony of debate surrounding the IsraelHamas War its grown virtually impossible to avoid the thoughts of Hen Mazzig As the face of the Israeli cause one might argue that hes an unlikely candidate The 34yearold influencer is gay he was out throughout his tour of service in the IDF and spends his time,Hollywood Reporter,2024-09-20T07:23:24.695407
Scandal Cast to Reunite for Kamala Harris Reproductive Freedom Bus Tour Exclusive,The Gladiators are back The cast of Scandal is reuniting this weekend in Michigan for the HarrisWalz campaigns Fighting for Reproductive Freedom Bus Tour Kerry Washington Tony Goldwyn Guillermo Daz Bellamy Young Katie Lowes Dan Bucatinsky Scott Foley Portia de Rossi George Newbern Jeff Perry and Cornelius Smith Jr will join hundreds of supporters and volunteers for,Hollywood Reporter,2024-09-20T07:23:24.695407
Indias Physics Wallah raises 210M at 28B valuation even as edtech funding remains scarce,An Indian edtech startup has secured 210 million in fresh financing amid a tough funding environment for edtech companies in the country,TechCrunch,2024-09-20T07:23:24.940738
John Mulaney skewers San Francisco tech crowd at Dreamforce,Attendees of the giant annual Dreamforce conference in San Francisco love being the butt of the joke Last year Seth Myers entertained them during a 40minute set that poked fun,TechCrunch,2024-09-20T07:23:24.940738
Indian filmmaker Ram Gopal Varma abandons human musicians for AIgenerated music,Indian filmmaker Ram Gopal Varma is ditching human musicians for artificial intelligence saying hell use only AIgenerated tunes in future projects a move that underscores AIs growing reach in creative,TechCrunch,2024-09-20T07:23:24.940738
Here is whats illegal under Californias 8 and counting new AI laws,California Governor Gavin Newsom is currently considering 38 AIrelated bills including the highly contentious SB 1047 which the states legislature sent to his desk for final approval These bills try,TechCrunch,2024-09-20T07:23:24.940738
Gaming Lyfts Citi Bike algos was a lucrative side hustle for a while,A New York Times article Thursday highlighted a lucrative side hustle that is emblematic of the times we live in gaming algorithms to earn money In this case folks figured,TechCrunch,2024-09-20T07:23:24.940738
Chipmaker Qualcomm lays off hundreds of workers in San Diego,This is the chipmakers second round of layoffs over the past year while the company recorded billions in revenue,TechCrunch,2024-09-20T07:23:24.940738
