Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Melania Trump launches her own cryptocurrency,Melania is announced a day after Presidentelect Donald Trump launched his own cryptocurrency Trump,BBC Business,2025-01-20T07:23:12.474754,melania trump launch cryptocurrency . melania announced day presidentelect donald trump launched cryptocurrency trump,0.128,Neutral
Working from home not proper work exAsda boss,Lord Rose says it harms productivity but expert says hybrid work can be as good as fulltime in the office,BBC Business,2025-01-20T07:23:12.474754,working home proper work exasda bos . lord rose say harm productivity expert say hybrid work good fulltime office,-0.1531,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-01-20T07:23:12.474754,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Toyota unit to settle emissions scandal for 16bn,The truck company will also be banned from importing its diesel engines into the US for five years,BBC Business,2025-01-20T07:23:12.474754,toyota unit settle emission scandal 16bn . truck company also banned importing diesel engine u five year,-0.7096,Negative
Has Trump promised too much on US economy,He won the election partly to fix inflation but Trump may find his pledges on prices and tariffs conflict say experts,BBC Business,2025-01-20T07:23:12.474754,trump promised much u economy . election partly fix inflation trump may find pledge price tariff conflict say expert,0.0516,Neutral
TikTok restores service in US after Trump pledge,TikTok is resuming services to its 170 million users in US after Presidentelect Donald Trump said he would give the app a reprieve,BBC Business,2025-01-20T07:23:12.474754,tiktok restores service u trump pledge . tiktok resuming service 170 million user u presidentelect donald trump said would give app reprieve,0.296,Positive
Shein backlash fails to deter shoppers I spend 20 a month,Some young shoppers will continue to buy from the fast fashion giant despite concerns over how workers are treated,BBC Business,2025-01-20T07:23:12.474754,shein backlash fails deter shopper spend 20 month . young shopper continue buy fast fashion giant despite concern worker treated,-0.4215,Negative
Trump launches cryptocurrency with price rocketing,Hours after its launch the market capitalisation for Trump reached nearly 55bn 45bn,BBC Business,2025-01-20T07:23:12.474754,trump launch cryptocurrency price rocketing . hour launch market capitalisation trump reached nearly 55bn 45bn,0.1027,Neutral
Irreplaceable The real cost of losing TikTok,With an American TikTok ban threatening the app users and creators reflect on what it did for internet culture and what their online worlds might look like without it,BBC Business,2025-01-20T07:23:12.474754,irreplaceable real cost losing tiktok . american tiktok ban threatening app user creator reflect internet culture online world might look like without,-0.7964,Negative
Three reasons Trump tariffs arent Chinas only problem,Chinas economy has hit the governments 5 growth target for 2024 in the face of multiple challenges,BBC Business,2025-01-20T07:23:12.474754,three reason trump tariff arent china problem . china economy hit government 5 growth target 2024 face multiple challenge,0.6319,Positive
Bank performance signals boost to US economy 16 Jan 2025,Jason Betz from Ameriprise Financial says that there is untapped resilience in the American economy,BBC Business,2025-01-20T07:23:12.474754,bank performance signal boost u economy 16 jan 2025. jason betz ameriprise financial say untapped resilience american economy,0.4019,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-01-20T07:23:12.474754,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-01-20T07:23:12.474754,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Mark Carney the unreliable boyfriend who ran UKs central bank,Carney is now running for the Liberal Party leadership in Canada What does his time in London tell us,BBC Business,2025-01-20T07:23:12.474754,mark carney unreliable boyfriend ran uk central bank . carney running liberal party leadership canada time london tell u,0.4019,Positive
US Supreme Court upholds TikTok ban law,A law passed last year requires TikToks Chinese parent company to sell the video platform or face a ban,BBC Business,2025-01-20T07:23:12.474754,u supreme court upholds tiktok ban law . law passed last year requires tiktoks chinese parent company sell video platform face ban,-0.5574,Negative
TikTok says it will go dark on Sunday without US government action,The Supreme Court earlier upheld a law that would ban the video app in the US unless its Chinese parentcompany sells it,BBC Business,2025-01-20T07:23:12.474754,tiktok say go dark sunday without u government action . supreme court earlier upheld law would ban video app u unless chinese parentcompany sell,-0.7596,Negative
Al Fayed claimed poor health when police investigated abuse,Pelham Spong reported to police in 2017 that Mohammed Al Fayed had assaulted her a decade before but the investigation was shut down,BBC Business,2025-01-20T07:23:12.474754,al fayed claimed poor health police investigated abuse . pelham spong reported police 2017 mohammed al fayed assaulted decade investigation shut,-0.8934,Negative
IMF warns on Trumps plans but upgrades UK outlook,Trumps policies could benefit the US but not the rest of the world the IMF says,BBC Business,2025-01-20T07:23:12.474754,imf warns trump plan upgrade uk outlook . trump policy could benefit u rest world imf say,0.3818,Positive
US grounds SpaceXs Starship after test flight explosion,The rockets upper stage disintegrated over the Caribbean forcing airline flights to alter course,BBC Business,2025-01-20T07:23:12.474754,u ground spacexs starship test flight explosion . rocket upper stage disintegrated caribbean forcing airline flight alter course,0.0,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-01-20T07:23:12.474754,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-01-20T07:23:12.474754,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-01-20T07:23:12.474754,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-01-20T07:23:12.474754,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-01-20T07:23:12.474754,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-01-20T07:23:12.474754,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-01-20T07:23:12.474754,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-01-20T07:23:12.474754,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-01-20T07:23:12.474754,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-01-20T07:23:12.474754,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-01-20T07:23:12.474754,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-01-20T07:23:12.474754,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-01-20T07:23:12.474754,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
Fears empty restaurant TikTok trend could last,There are fears that tax and wage rises mean restaurants and bars will be quieter than usual all year,BBC Business,2025-01-20T07:23:12.474754,fear empty restaurant tiktok trend could last . fear tax wage rise mean restaurant bar quieter usual year,-0.802,Negative
Americans and Chinese share jokes on alternative TikTok as US ban looms,RedNotes Chinese users say it is the first time they have been able to speak directly to Americans online,BBC Business,2025-01-20T07:23:12.474754,american chinese share joke alternative tiktok u ban loom . rednotes chinese user say first time able speak directly american online,-0.2732,Negative
Apple suspends errorstrewn AI generated news alerts,The tech giant was facing pressure to pull the feature after it made repeated mistakes summarising headlines,BBC Business,2025-01-20T07:23:12.474754,apple suspends errorstrewn ai generated news alert . tech giant facing pressure pull feature made repeated mistake summarising headline,-0.34,Negative
US FDA officially authorises Zyn nicotine pouches for sale,The pouches are used by less than 2 of US teens the FDA said in granting the application allowing them to continue to be sold,BBC Business,2025-01-20T07:23:12.474754,u fda officially authorises zyn nicotine pouch sale . pouch used less 2 u teen fda said granting application allowing continue sold,0.3182,Positive
Global growth forecast to flatline as tariffs add to strains,The World Bank predicts global economic growth of 27 this year amid concerns living standards will struggle to improve,BBC Business,2025-01-20T07:23:12.474754,global growth forecast flatline tariff add strain . world bank predicts global economic growth 27 year amid concern living standard struggle improve,0.6808,Positive
Mark Carney runs for leader of Canadas Liberal Party,The former central banker for the UK and Canada pitched himself as a someone who can help a country navigate economic challenges,BBC Business,2025-01-20T07:23:12.474754,mark carney run leader canada liberal party . former central banker uk canada pitched someone help country navigate economic challenge,0.6908,Positive
Trump will put measures in place to stop TikTok ban top adviser says,Incoming National Security Adviser Mike Waltz says the law allows a 90day grace period for the apps Chinese owner,BBC Business,2025-01-20T07:23:12.474754,trump put measure place stop tiktok ban top adviser say . incoming national security adviser mike waltz say law allows 90day grace period apps chinese owner,0.0516,Neutral
United Health boss defends firm in first earnings results since CEO killing,Sir Andrew Witty says there is heightened energy to address customers frustrations,BBC Business,2025-01-20T07:23:12.474754,united health bos defends firm first earnings result since ceo killing . sir andrew witty say heightened energy address customer frustration,-0.5574,Negative
Jeff Bezos blasts into commercial space race with rocket launch,The Amazon bosss space company is vying to challenge the dominance of Elon Musks SpaceX,BBC Business,2025-01-20T07:23:12.474754,jeff bezos blast commercial space race rocket launch . amazon boss space company vying challenge dominance elon musk spacex,0.4215,Positive
LA Realtors to the Rescue Im a Public Servant Now,The citys Alist brokers are ignoring old rivalries and working round the clock to house the citys displaced elite,Hollywood Reporter,2025-01-20T07:23:12.799537,la realtor rescue im public servant . city alist broker ignoring old rivalry working round clock house city displaced elite,0.1531,Neutral
Fire Escape Where Hollywood Is Taking Shelter,From Palm Springs to the Peninsula Hotel heres where celebrities and industry insiders are hunkering down to evade the flames,Hollywood Reporter,2025-01-20T07:23:12.799537,fire escape hollywood taking shelter . palm spring peninsula hotel here celebrity industry insider hunkering evade flame,-0.1779,Neutral
Snoop Dogg Blasted for Performing at Crypto Ball Ahead of Donald Trump Inauguration,Despite publicly vowing to roast anyone who endorsed Trump during his previous administration the rapper topped the bill at a Washington DC event honoring the presidentelect,Hollywood Reporter,2025-01-20T07:23:12.799537,snoop dogg blasted performing crypto ball ahead donald trump inauguration . despite publicly vowing roast anyone endorsed trump previous administration rapper topped bill washington dc event honoring presidentelect,0.6486,Positive
ATTNs Matthew Segal Archewell Alum Mandana Dayani Appointed to Holocaust Memorial Council Board of Trustees,Outgoing President Joe Biden made the announcement ahead of his official exit,Hollywood Reporter,2025-01-20T07:23:12.799537,attns matthew segal archewell alum mandana dayani appointed holocaust memorial council board trustee . outgoing president joe biden made announcement ahead official exit,0.4939,Positive
SoCal Fire Fund Auctioning Off Lunch With Julia Roberts and Only Murders in the Building Set Visit to Support Relief Efforts,The wildfire relief fund was launched by the CAA Foundation CORE and the Los Angeles Unified School District Education Foundation,Hollywood Reporter,2025-01-20T07:23:12.799537,socal fire fund auctioning lunch julia robert murder building set visit support relief effort . wildfire relief fund launched caa foundation core los angeles unified school district education foundation,0.5994,Positive
Donald Trump Says He Will Probably Travel to LA After Inauguration to View Wildfire Aftermath,I thought it would be better if I went as president the presidentelect told NBC News,Hollywood Reporter,2025-01-20T07:23:12.799537,donald trump say probably travel la inauguration view wildfire aftermath . thought would better went president presidentelect told nbc news,0.4404,Positive
Menendez Brothers Sentencing Postponed Due to Raging LA Wildfires,The DAs office announced Friday yet another turn in the twisted saga of the Menendez brothers,Hollywood Reporter,2025-01-20T07:23:12.799537,menendez brother sentencing postponed due raging la wildfire . da office announced friday yet another turn twisted saga menendez brother,-0.7003,Negative
This Just In TV News Still Matters,The LA fires have put oldfashioned broadcast reportage back in the spotlight with both national correspondents like NBCs Jacob Soboroff and a slew of local newscasters proving that legacy media isnt over just yet,Hollywood Reporter,2025-01-20T07:23:12.799537,tv news still matter . la fire put oldfashioned broadcast reportage back spotlight national correspondent like nbcs jacob soboroff slew local newscaster proving legacy medium isnt yet,0.0516,Neutral
What Fire Wants Understanding the Enemy,What long has been considered merely a chemical reaction perhaps is best compared to another alltoofamiliar scourge a virus,Hollywood Reporter,2025-01-20T07:23:12.799537,fire want understanding enemy . long considered merely chemical reaction perhaps best compared another alltoofamiliar scourge virus,-0.1027,Neutral
LAs Now in a Doom Era Itll Boom Again,History reminds us that this town eventually flips the script on its apocalyptic storyline,Hollywood Reporter,2025-01-20T07:23:12.799537,la doom era itll boom . history reminds u town eventually flip script apocalyptic storyline,-0.7964,Negative
Rick Caruso Tells Bill Maher He Predicted Palisades Fire Im So Sad That I Was Right,The former LA mayoral candidate said on Real Time that people should be asking Why wasnt more done to prevent the Los Angeles wildfires,Hollywood Reporter,2025-01-20T07:23:12.799537,rick caruso tell bill maher predicted palisade fire im sad right . former la mayoral candidate said real time people asking wasnt done prevent los angeles wildfire,-0.6782,Negative
Speaker Mike Johnson Suggests Conditions Needed on Federal Aid for LA Wildfires,Johnson also blasted Californias Democratic leadership saying It appears to us that state and local leaders were derelict in their duty,Hollywood Reporter,2025-01-20T07:23:12.799537,speaker mike johnson suggests condition needed federal aid la wildfire . johnson also blasted california democratic leadership saying appears u state local leader derelict duty,0.0,Neutral
