Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Mapping Chinas influence around the Panama Canal,A closeup look at Chinese projects that worry the White House,BBC Business,2025-02-15T07:20:30.530950,mapping china influence around panama canal . closeup look chinese project worry white house,-0.4404,Negative
What it means when Elon Musk brings his children to work,Youll sometimes see one of his children on his shoulders as billionaire Elon Musk makes public appearances,BBC Business,2025-02-15T07:20:30.530950,mean elon musk brings child work . youll sometimes see one child shoulder billionaire elon musk make public appearance,0.0,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-02-15T07:20:30.530950,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Five key takeaways from ModiTrump talks,Modi and Trump rekindle ties amid a global trade war balancing tariffs trade deals and strategic interests,BBC Business,2025-02-15T07:20:30.530950,five key takeaway moditrump talk . modi trump rekindle tie amid global trade war balancing tariff trade deal strategic interest,-0.2263,Neutral
Too quiet on set Hollywood pushes for more LA productions post wildfires,Januarys wildfires have exacerbated the decline of Hollywoods once booming film and television industry,BBC Business,2025-02-15T07:20:30.530950,quiet set hollywood push la production post wildfire . january wildfire exacerbated decline hollywood booming film television industry,0.0,Neutral
Why dont Europeans buy more American cars,Trump wants US vehicles to be more popular in Europe but its a difficult market for them to crack,BBC Business,2025-02-15T07:20:30.530950,dont european buy american car . trump want u vehicle popular europe difficult market crack,0.1531,Neutral
Is Trump right when he says the US faces unfair trade,He wants to hit back at countries that place import taxes on American goods that he thinks are too high,BBC Business,2025-02-15T07:20:30.530950,trump right say u face unfair trade . want hit back country place import tax american good think high,0.0258,Neutral
What weve learned about Rachel Reevess expenses and the Labour response,Senior figures defended the chancellor after we revealed her expenses were investigated before she was an MP,BBC Business,2025-02-15T07:20:30.530950,weve learned rachel reevess expense labour response . senior figure defended chancellor revealed expense investigated mp,0.0,Neutral
Why Muslims in India are opposing changes to a property law,Muslim groups say the changes are politically motivated but the government says it is responding to demands for reform,BBC Business,2025-02-15T07:20:30.530950,muslim india opposing change property law . muslim group say change politically motivated government say responding demand reform,0.3612,Positive
What is Doge and why is Musk cutting so many jobs,US President Donald Trumps new agency is tasked with slashing costs but faces opposition,BBC Business,2025-02-15T07:20:30.530950,doge musk cutting many job . u president donald trump new agency tasked slashing cost face opposition,-0.3818,Negative
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-02-15T07:20:30.530950,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-02-15T07:20:30.530950,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-02-15T07:20:30.530950,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Uber and Bolt drivers strike on Valentines Day,Thousands of drivers are taking part in the strike action over pay and working conditions a union says,BBC Business,2025-02-15T07:20:30.530950,uber bolt driver strike valentine day . thousand driver taking part strike action pay working condition union say,-0.4455,Negative
Trump tariff VAT threat raises fears of hit to UK,The surprise inclusion of VAT to calculate tariffs prompts questions over the possible impact on British businesses,BBC Business,2025-02-15T07:20:30.530950,trump tariff vat threat raise fear hit uk . surprise inclusion vat calculate tariff prompt question possible impact british business,-0.6705,Negative
