Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
In business indecision is killer Canadian firms seek certainty in tariff war,Intense USCanada negotiations for a potential new trade and security deal have hit a snag ahead of a midJuly deadline,BBC Business,2025-06-28T07:25:36.834812,business indecision killer canadian firm seek certainty tariff war . intense uscanada negotiation potential new trade security deal hit snag ahead midjuly deadline,-0.743,Negative
Trump says he is cutting off trade talks with Canada,Canada had been hoping to secure a trade deal with the US next month to avoid steep tariffs,BBC Business,2025-06-28T07:25:36.834812,trump say cutting trade talk canada . canada hoping secure trade deal u next month avoid steep tariff,0.3612,Positive
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-06-28T07:25:36.834812,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Lotus considering shifting UK production to US,The BBC understands the car maker is considering the move amid the introduction of US tariffs,BBC Business,2025-06-28T07:25:36.834812,lotus considering shifting uk production u . bbc understands car maker considering move amid introduction u tariff,0.0,Neutral
UK car production plunges to 76year low for May,Exports to the US halved as President Donald Trumps tariffs caused some UK car makers to halt shipments,BBC Business,2025-06-28T07:25:36.834812,uk car production plunge 76year low may . export u halved president donald trump tariff caused uk car maker halt shipment,-0.2732,Negative
I tell my children not to play so we save money on soap,High inflation and a costofliving crisis means many Malawians like Suzanna Kathumba face tough choices,BBC Business,2025-06-28T07:25:36.834812,tell child play save money soap . high inflation costofliving crisis mean many malawian like suzanna kathumba face tough choice,0.3612,Positive
Japan loves them And now theyre in the UK strawberries and cream sandwiches,Serving strawberries in a sandwich might sound unusual in the UK but its nothing new in Japan,BBC Business,2025-06-28T07:25:36.834812,japan love theyre uk strawberry cream sandwich . serving strawberry sandwich might sound unusual uk nothing new japan,0.6369,Positive
We cant do without these people Trumps migrant crackdown has businesses worried,President Donald Trumps crackdown on immigrants could have serious economic repercussions,BBC Business,2025-06-28T07:25:36.834812,cant without people trump migrant crackdown business worried . president donald trump crackdown immigrant could serious economic repercussion,-0.3612,Negative
Why your old mobile phone may be polluting Thailand,The Asian nation is importing thousands of tonnes of electronic waste per year despite a ban,BBC Business,2025-06-28T07:25:36.834812,old mobile phone may polluting thailand . asian nation importing thousand tonne electronic waste per year despite ban,0.032,Neutral
Russias economy is down but not out,The countrys economy has been surprisingly resilient but there are underlying problems,BBC Business,2025-06-28T07:25:36.834812,russia economy . country economy surprisingly resilient underlying problem,-0.128,Neutral
Markets near record highs despite headwinds 26 Jun 2025,Expert says investors are buying into reduced uncertainty,BBC Business,2025-06-28T07:25:36.834812,market near record high despite headwind 26 jun 2025. expert say investor buying reduced uncertainty,-0.34,Negative
