Title,Description,Source,Fetched Date
Toyota delays US electric car plans as sales slow,The Japanese car maker has become the latest industry giant to scale back its EV plans,BBC Business,2024-10-03T07:24:14.791238
The man behind Japans 170bn bid to prop up the yen,Mastao Kanda unleashed an estimated 25 trillion yen to support the currency when it slumped against the dollar,BBC Business,2024-10-03T07:24:14.791238
Blast from unexploded US bomb grounds flights at Japanese airport,The bomb is thought to have been dropped during World War Two to halt kamikaze missions,BBC Business,2024-10-03T07:24:14.791238
The gangster brought down by a shipment of bananas,Jamie Stevenson made a fortune from trafficking drugs linked to hundreds of deaths in Scotland,BBC Business,2024-10-03T07:24:14.791238
Im not playing games on US port strikes union boss says,Harold Daggett vows union is going to win as Joe Biden backs meaningful dockworker pay rise,BBC Business,2024-10-03T07:24:14.791238
How a mega dam has caused a mega power crisis for Zambia,A drought has caused an electricity crisis as Zambia heavily relies on the hydropowered Kariba Dam,BBC Business,2024-10-03T07:24:14.791238
The fierce battle over the Holy Grail of shipwrecks,Colombia and a US firm are fighting over a shipwreck in the Caribbean Sea that could be worth 18bn,BBC Business,2024-10-03T07:24:14.791238
OpenAI value surges to 157bn in funding deal,The deal makes the ChatGPTmaker one of the most valuable startups in the world,BBC Business,2024-10-03T07:24:14.791238
Expert says impact of port strikes too great 1 Oct 2024,John Drake from the US Chamber of Commerce says President Biden needs to act on US port strikes,BBC Business,2024-10-03T07:24:14.791238
Migrants with criminal records what new US data shows,BBC Verify looks into Donald Trumps claim that Kamala Harris allowed 13000 noncitizens convicted of homicide to enter the US,BBC Business,2024-10-03T07:24:14.791238
Its just a mess Left in limbo by US student loan logjam,As Democrats and Republicans fight over student debt borrowers are caught in the middle,BBC Business,2024-10-03T07:24:14.791238
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-10-03T07:24:14.791238
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-10-03T07:24:14.791238
ExHarrods director wont take top job at Fenwick,Nigel Blow who worked for Mohamed Al Fayed at Harrods for 14 years was due to start the new role this month,BBC Business,2024-10-03T07:24:14.791238
Indias iconic tramcars set to ride into Kolkata sunset,Kolkatas iconic trams are in danger of being shut down entirely But activists are fighting back,BBC Business,2024-10-03T07:24:14.791238
Irish budget repeats boomtobust mistakes watchdog warns,Finance Minister Jack Chambers announced a budget package of spending increases and tax cuts on Tuesday,BBC Business,2024-10-03T07:24:14.791238
London restaurant helping to tackle homelessness,Staff at Home Kitchen in Primrose Hill can end up with a catering qualification,BBC Business,2024-10-03T07:24:14.791238
