Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Boeing offers staff 25 pay hike in bid to avoid strike,The tentative deal comes just days ahead of a possible strike at the plane makers main factories,BBC Business,2024-09-09T07:22:18.744480,boeing offer staff 25 pay hike bid avoid strike . tentative deal come day ahead possible strike plane maker main factory,-0.5574,Negative
Googles lucrative ad tech business goes on trial,Regulators have successfully argued Google is too powerful in search now they are coming for its ad tech,BBC Business,2024-09-09T07:22:18.744480,google lucrative ad tech business go trial . regulator successfully argued google powerful search coming ad tech,0.5423,Positive
The luxury plane that took flight 75 years ago,The Bristol Brabazon laid the foundation for the development of Concorde,BBC Business,2024-09-09T07:22:18.744480,luxury plane took flight 75 year ago . bristol brabazon laid foundation development concorde,0.0,Neutral
Where will the UK bury nuclear waste for 100000 years,Britains nuclear waste needs a permanent home but finding a community willing to take it is tricky,BBC Business,2024-09-09T07:22:18.744480,uk bury nuclear waste 100000 year . britain nuclear waste need permanent home finding community willing take tricky,-0.7351,Negative
Chinese giant Chery could build cars in UK,Chery is weighing up the possibility of building cars in the UK according to a senior executive,BBC Business,2024-09-09T07:22:18.744480,chinese giant chery could build car uk . chery weighing possibility building car uk according senior executive,0.0,Neutral
Climate change leaves future of Pacific Islands tourism highly uncertain,Tourist sector bosses in the region are increasingly concerned about the impact of climate change,BBC Business,2024-09-09T07:22:18.744480,climate change leaf future pacific island tourism highly uncertain . tourist sector boss region increasingly concerned impact climate change,-0.3597,Negative
Starmer faces union pressure over UK winter fuel payment cut,Unite boss Sharon Graham suggests the government needs to be brave enough to admit they have made a mistake,BBC Business,2024-09-09T07:22:18.744480,starmer face union pressure uk winter fuel payment cut . unite bos sharon graham suggests government need brave enough admit made mistake,-0.128,Neutral
Corruption review finds red flags in more than 130 Covid contracts in UK,An anticorruption charity finds significant concerns in 153bn worth of contracts awarded during the pandemic,BBC Business,2024-09-09T07:22:18.744480,corruption review find red flag 130 covid contract uk . anticorruption charity find significant concern 153bn worth contract awarded pandemic,0.802,Positive
Kakeibo The Japanese art of saving money,Kakeibo a centuryold Japanese technique for budgeting is a nononsense way to take charge of your finances,BBC Business,2024-09-09T07:22:18.744480,kakeibo japanese art saving money . kakeibo centuryold japanese technique budgeting nononsense way take charge finance,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-09-09T07:22:18.744480,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How Microsoft is tackling AI bias,Microsoft is turning to AI to make its workplace more inclusive,BBC Business,2024-09-09T07:22:18.744480,microsoft tackling ai bias . microsoft turning ai make workplace inclusive,-0.1027,Neutral
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-09T07:22:18.744480,aly raisman competing highest level . decorated u gymnast opened bbcs katty kay blocking noise trusting training winning mindset,0.5423,Positive
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-09T07:22:18.744480,jackie joynerkersees goldmedal attitude . retired athlete halloffamer opened bbcs katty kay challenge faced road olympics winning mindset saw,0.5719,Positive
China shifts gear in Africa as it looks to a green future,China looks to invest in clean energy but it is not clear if this will shift the relationship with Africa,BBC Business,2024-09-09T07:22:18.744480,china shift gear africa look green future . china look invest clean energy clear shift relationship africa,0.7506,Positive
Boeing Starliner returns to Earth but without astronauts,The troubled spacecraft returns empty to New Mexico from the International Space Station,BBC Business,2024-09-09T07:22:18.744480,boeing starliner return earth without astronaut . troubled spacecraft return empty new mexico international space station,0.1729,Neutral
A tale of two towers how fire safety differs at luxury London highrise and Margate estate,Both buildings have had fires recently but residents on opposite ends of the economic spectrum tell of very different experiences,BBC Business,2024-09-09T07:22:18.744480,tale two tower fire safety differs luxury london highrise margate estate . building fire recently resident opposite end economic spectrum tell different experience,-0.25,Negative
Owner of OnlyFans paid 631m as subscriptions rise,Leonid Radvinskys huge earnings were revealed in the online platforms latest accounts,BBC Business,2024-09-09T07:22:18.744480,owner onlyfans paid 631m subscription rise . leonid radvinskys huge earnings revealed online platform latest account,0.3182,Positive
Selena Gomez joins billionaire celebrity rich list,The celebrity joins the billionaire ranks thanks to her Rare Beauty makeup business,BBC Business,2024-09-09T07:22:18.744480,selena gomez join billionaire celebrity rich list . celebrity join billionaire rank thanks rare beauty makeup business,0.9287,Positive
Mixed jobs report adds to US economy concerns,Employers added 142000 jobs in August figures show which was less than expected,BBC Business,2024-09-09T07:22:18.744480,mixed job report add u economy concern . employer added 142000 job august figure show less expected,0.0,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-09T07:22:18.744480,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-09T07:22:18.744480,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-09T07:22:18.744480,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-09T07:22:18.744480,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-09T07:22:18.744480,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-09T07:22:18.744480,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-09T07:22:18.744480,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-09-09T07:22:18.744480,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-09-09T07:22:18.744480,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
