Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
Nominee for agriculture secretary completes Trump cabinet,Brooke Rollins head of a proTrump rightwing think tank is his pick for agriculture secretary,BBC Business,2024-11-24T07:23:56.956226,nominee agriculture secretary completes trump cabinet . brooke rollins head protrump rightwing think tank pick agriculture secretary,0.0,Neutral
Can RFK Jr make Americas diet healthy again,Kennedys plans to ban dyes in cereals and fluoride in water could get major pushback from the food industry,BBC Business,2024-11-24T07:23:56.956226,rfk jr make america diet healthy . kennedy plan ban dye cereal fluoride water could get major pushback food industry,-0.2263,Neutral
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2024-11-24T07:23:56.956226,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
UK wants to hire EU negotiator to reset relations,The role will prepare and lead negotiations with the EU on key UK interests the job posting said,BBC Business,2024-11-24T07:23:56.956226,uk want hire eu negotiator reset relation . role prepare lead negotiation eu key uk interest job posting said,0.5106,Positive
Trump nominates Bessent to lead US Treasury in flurry of announcements,He also announces nominees for labour secretary housing secretary and surgeon general,BBC Business,2024-11-24T07:23:56.956226,trump nominates bessent lead u treasury flurry announcement . also announces nominee labour secretary housing secretary surgeon general,0.2023,Neutral
UK perfume boss admitted he ignored Russia sanctions,David Crisp told undercover agent he had ignored government edicts to sell 17m of his luxury product,BBC Business,2024-11-24T07:23:56.956226,uk perfume bos admitted ignored russia sanction . david crisp told undercover agent ignored government edict sell 17m luxury product,-0.4939,Negative
I was scammed out of 75k by Martin Lewis deepfake advert,Des Healey lost 76000 in a scam using a deepfake of Martin Lewis and Elon Musk,BBC Business,2024-11-24T07:23:56.956226,scammed 75k martin lewis deepfake advert . de healey lost 76000 scam using deepfake martin lewis elon musk,-0.7184,Negative
We had to break rules says Jaguar as radical rebrand stirs debate,The iconic carmakers rebrand has certainly caught peoples attention but will it pay off,BBC Business,2024-11-24T07:23:56.956226,break rule say jaguar radical rebrand stir debate . iconic carmaker rebrand certainly caught people attention pay,0.25,Positive
Inside South Africas ruthless gangcontrolled gold mines,Illegal miners live dangerously but make roaring profits selling gold on the black market,BBC Business,2024-11-24T07:23:56.956226,inside south africa ruthless gangcontrolled gold mine . illegal miner live dangerously make roaring profit selling gold black market,-0.5719,Negative
Is nuclear power gaining new energy,Countries around the world are building new nuclear power stations,BBC Business,2024-11-24T07:23:56.956226,nuclear power gaining new energy . country around world building new nuclear power station,0.5994,Positive
Investors wary of incoming administration 22 Nov 2024,As US shares lock in a week of gains investors are keeping an eye out for the new administrations policies,BBC Business,2024-11-24T07:23:56.956226,investor wary incoming administration 22 nov 2024. u share lock week gain investor keeping eye new administration policy,0.6808,Positive
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2024-11-24T07:23:56.956226,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
The business of transforming mental health at work,Cherie Clonan CEO of The Digital Picnic explains how free dinners burnoutpreventing days off and even ADHD assessments have boosted employee wellbeing and her bottom line,BBC Business,2024-11-24T07:23:56.956226,business transforming mental health work . cherie clonan ceo digital picnic explains free dinner burnoutpreventing day even adhd assessment boosted employee wellbeing bottom line,0.7003,Positive
How could the Apple tax windfall be spent in Ireland,The EUs highest court ruled that Apple had to pay more than 14bn to the Republic of Ireland,BBC Business,2024-11-24T07:23:56.956226,could apple tax windfall spent ireland . eu highest court ruled apple pay 14bn republic ireland,-0.1027,Neutral
Analysis Will UK chancellors difficult week cause her lasting damage,BBCs Ben Wright looks at the impact of a tricky week of scrutiny for the chancellor,BBC Business,2024-11-24T07:23:56.956226,analysis uk chancellor difficult week cause lasting damage . bbcs ben wright look impact tricky week scrutiny chancellor,-0.743,Negative
Spain fines budget airlines including Ryanair 179m,The government says charging for hand luggage and printing boarding passes at the airport are abusive practices,BBC Business,2024-11-24T07:23:56.956226,spain fine budget airline including ryanair 179m . government say charging hand luggage printing boarding pass airport abusive practice,-0.0516,Neutral
Satellite images show Russia giving N Korea oil breaking sanctions,Satellite image analysis shows several North Korean tankers visiting Russia dozens of times since March,BBC Business,2024-11-24T07:23:56.956226,satellite image show russia giving n korea oil breaking sanction . satellite image analysis show several north korean tanker visiting russia dozen time since march,0.34,Positive
The mighty material that supercharges jet engines,Hitech coatings make all sorts of high performance engineering like jet engines possible,BBC Business,2024-11-24T07:23:56.956226,mighty material supercharges jet engine . hitech coating make sort high performance engineering like jet engine possible,0.3612,Positive
Gary Gensler to leave role as SEC chairman,Donald Trump revealed plans to sack Mr Gensler on day one of his new administration,BBC Business,2024-11-24T07:23:56.956226,gary gensler leave role sec chairman . donald trump revealed plan sack mr gensler day one new administration,-0.0516,Neutral
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-11-24T07:23:56.956226,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-11-24T07:23:56.956226,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-11-24T07:23:56.956226,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-11-24T07:23:56.956226,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-11-24T07:23:56.956226,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-11-24T07:23:56.956226,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-11-24T07:23:56.956226,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2024-11-24T07:23:56.956226,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2024-11-24T07:23:56.956226,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2024-11-24T07:23:56.956226,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2024-11-24T07:23:56.956226,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2024-11-24T07:23:56.956226,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2024-11-24T07:23:56.956226,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
Temu owners shares slump as China slowdown hits sales,USlisted shares of the ecommerce giant fell nearly 11 on Thursday following the announcement,BBC Business,2024-11-24T07:23:56.956226,temu owner share slump china slowdown hit sale . uslisted share ecommerce giant fell nearly 11 thursday following announcement,0.5267,Positive
How Adanis US fraud charges impact Indias economy and politics,The charges could jeopardise the ambitions of one of the worlds richest men both at home and abroad,BBC Business,2024-11-24T07:23:56.956226,adanis u fraud charge impact india economy politics . charge could jeopardise ambition one world richest men home abroad,-0.1027,Neutral
