Title,Description,Source,Fetched Date
Top Brazil court to vote on ban of Musks X,Justice Alexandre Moraes has called on the court to vote on whether or not to uphold the suspension,BBC Business,2024-09-02T07:21:58.010901
Hiking energy tax will hit growth oil industry says,Investment will be cut and thousands of jobs put at risk if the windfall tax is raised an industry body says,BBC Business,2024-09-02T07:21:58.010901
UK and EU airports are sticking with 100ml liquid rule but why,Air travellers who hoped the era of tiny toiletries was nearly over are facing fresh disappointment,BBC Business,2024-09-02T07:21:58.010901
Collapse after collapse why Lagos buildings keep crashing down,These tragedies keep occurring in Nigerias megacity and yet noone is ever held to account,BBC Business,2024-09-02T07:21:58.010901
Musks X banned in Brazil after disinformation row,The social media giant says it refused to comply with a judges order to appoint a legal representative,BBC Business,2024-09-02T07:21:58.010901
Mlaga tourism People feel the city is collapsing,Protesting locals say hordes of tourists make the city feel like a theme park,BBC Business,2024-09-02T07:21:58.010901
A 400m reunion The potential risks and rewards of Oasis tour,After tickets for the bands reunion went on sale many are asking how much do the Gallaghers stand to make,BBC Business,2024-09-02T07:21:58.010901
A tech firm stole our voices then cloned and sold them,A voice over artist found out his voice had been taken when he heard a chatbot on a podcast using it,BBC Business,2024-09-02T07:21:58.010901
Kakeibo The Japanese art of saving money,Kakeibo a centuryold Japanese technique for budgeting is a nononsense way to take charge of your finances,BBC Business,2024-09-02T07:21:58.010901
Good Bad Billionaire,From celebs and CEOS to sport stars and tech titans find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaireListen to season two New episodes out on Mondays,BBC Business,2024-09-02T07:21:58.010901
Why Zoom wants you to go back to the office,Zoom chief product officer Smita Hashim explains why even videochat innovators need the physical space with a little help from AI,BBC Business,2024-09-02T07:21:58.010901
Aly Raisman on competing at the highest level,The decorated US gymnast opened up to the BBCs Katty Kay about blocking out the noise trusting her training and her winning mindset,BBC Business,2024-09-02T07:21:58.010901
Jackie JoynerKersees goldmedal attitude,The retired athlete and halloffamer opened up to the BBCs Katty Kay about the challenges she faced on the road to the Olympics and the winning mindset that saw her through them,BBC Business,2024-09-02T07:21:58.010901
Black tax Why some young Africans want to stop sending money home,Kenyan influencer Elsa Majimbos nowdeleted rant against giving family members cash renews a debate,BBC Business,2024-09-02T07:21:58.010901
Mining boss opposes staff leaving office for coffee,Managing director of Mineral Resources Chris Ellison wants to hold staff captive all day long,BBC Business,2024-09-02T07:21:58.010901
Will things get worse like UK PM Keir Starmer says,The prime minister says the Autumn Budget will be painful so what might be in store,BBC Business,2024-09-02T07:21:58.010901
Sober Diaries Workplace drinking culture in spotlight,An alcohol control coach tells BBC London about some of the clients she is helping,BBC Business,2024-09-02T07:21:58.010901
Workers rights to fourday week could be strengthened,Employees could get greater powers to work their contracted hours over fewer days,BBC Business,2024-09-02T07:21:58.010901
Will sustainable aviation fuels take off,Sustainable aviation fuels work but can they be made in sufficient quantity to replace fossil fuels,BBC Business,2024-09-02T07:21:58.010901
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2024-09-02T07:21:58.010901
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2024-09-02T07:21:58.010901
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2024-09-02T07:21:58.010901
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2024-09-02T07:21:58.010901
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2024-09-02T07:21:58.010901
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2024-09-02T07:21:58.010901
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2024-09-02T07:21:58.010901
