Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
What does Jack Mas return to the spotlight mean,Analysts say the Alibaba founders reemergence could signal a policy change in Beijing,BBC Business,2025-02-21T07:23:18.506444,jack ma return spotlight mean . analyst say alibaba founder reemergence could signal policy change beijing,0.0,Neutral
Exposing an Indian pharma firm fuelling West Africas opioid crisis,An Indian drug maker tells a BBC undercover team its addictive cocktail drug is very harmful but this is business,BBC Business,2025-02-21T07:23:18.506444,exposing indian pharma firm fuelling west africa opioid crisis . indian drug maker tell bbc undercover team addictive cocktail drug harmful business,-0.7351,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-02-21T07:23:18.506444,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
How an American takeover could change James Bond forever,Longserving masterminds Barbara Broccoli and Michael G Wilson give creative control to Amazon,BBC Business,2025-02-21T07:23:18.506444,american takeover could change james bond forever . longserving mastermind barbara broccoli michael g wilson give creative control amazon,0.5574,Positive
Apple gambles on new iPhone with AI features at lower cost,Apple is hoping its latest lower cost iPhone model will boost sales of its flagship device,BBC Business,2025-02-21T07:23:18.506444,apple gamble new iphone ai feature lower cost . apple hoping latest lower cost iphone model boost sale flagship device,0.3612,Positive
Passengers on crashed Toronto plane offered US30000 each,The gesture to the affected travellers all of whom survived comes with no strings attached the airline says,BBC Business,2025-02-21T07:23:18.506444,passenger crashed toronto plane offered us30000 . gesture affected traveller survived come string attached airline say,0.4019,Positive
The tiny Danish town transformed by Ozempic,American demand for weightloss drugs is supercharging Denmarks economy and transforming a small Danish community into an unlikely boomtown,BBC Business,2025-02-21T07:23:18.506444,tiny danish town transformed ozempic . american demand weightloss drug supercharging denmark economy transforming small danish community unlikely boomtown,-0.128,Neutral
Birkenstock sandals are not art says German court,The firm wanted to claim protection under copyright law to stop rivals selling copycat versions of its shoes,BBC Business,2025-02-21T07:23:18.506444,birkenstock sandal art say german court . firm wanted claim protection copyright law stop rival selling copycat version shoe,-0.296,Negative
Ros Atkins on the fight for Ukraines critical minerals,The BBCs Analysis Editor Ros Atkins looks at why the US wants access to Ukraines minerals,BBC Business,2025-02-21T07:23:18.506444,ro atkins fight ukraine critical mineral . bbcs analysis editor ro atkins look u want access ukraine mineral,-0.5574,Negative
I cried for days Office raids and arrests shock aid workers in Yemen,Humanitarian workers fear the detention of staff and cuts in funding will be a death sentence for Yemenis,BBC Business,2025-02-21T07:23:18.506444,cried day office raid arrest shock aid worker yemen . humanitarian worker fear detention staff cut funding death sentence yemeni,-0.9517,Negative
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-02-21T07:23:18.506444,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
Good Bad Billionaire,Simon Jack and Zing Tsjeng find out how the worlds billionaires made their money and then judge them Are they good bad or just another billionaire Listen to season two New episodes released on Mondays,BBC Business,2025-02-21T07:23:18.506444,good bad billionaire . simon jack zing tsjeng find world billionaire made money judge good bad another billionaire listen season two new episode released monday,-0.296,Negative
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-02-21T07:23:18.506444,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Lloyds sets aside 12bn for car loan scandal,The banking group has nearly tripled the amount it has ringfenced for potential compensation,BBC Business,2025-02-21T07:23:18.506444,lloyd set aside 12bn car loan scandal . banking group nearly tripled amount ringfenced potential compensation,-0.4404,Negative
Im not happy with Boeing Trump says over Air Force One,US president says he is looking for alternatives because Boeing is taking too long to build new planes,BBC Business,2025-02-21T07:23:18.506444,im happy boeing trump say air force one . u president say looking alternative boeing taking long build new plane,0.5719,Positive
US Fed warns Trumps tariffs may fuel inflation,The minutes from the last meeting of the e Feds rate setting committee reveal inflation concerns,BBC Business,2025-02-21T07:23:18.506444,u fed warns trump tariff may fuel inflation . minute last meeting e fed rate setting committee reveal inflation concern,-0.1027,Neutral
Georgias richest man said to be moving funds to avoid US sanctions,The proRussian businessman is reported to be moving overseas assets back to the Caucasus country,BBC Business,2025-02-21T07:23:18.506444,georgia richest man said moving fund avoid u sanction . prorussian businessman reported moving overseas asset back caucasus country,0.5719,Positive
Powerful quantum computers in years not decades says Microsoft,It says a new chip it has created could end up being as important a breakthrough as the semiconductor,BBC Business,2025-02-21T07:23:18.506444,powerful quantum computer year decade say microsoft . say new chip created could end important breakthrough semiconductor,0.6808,Positive
Trump administration trying to rehire USDA bird flu officials it fired,The cuts come as the virus is wreaking havoc on poultry farms and raising egg prices in the US,BBC Business,2025-02-21T07:23:18.506444,trump administration trying rehire usda bird flu official fired . cut come virus wreaking havoc poultry farm raising egg price u,-0.9042,Negative
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-02-21T07:23:18.506444,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-02-21T07:23:18.506444,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-02-21T07:23:18.506444,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-02-21T07:23:18.506444,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-02-21T07:23:18.506444,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-02-21T07:23:18.506444,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-02-21T07:23:18.506444,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-02-21T07:23:18.506444,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-02-21T07:23:18.506444,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-02-21T07:23:18.506444,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-02-21T07:23:18.506444,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-02-21T07:23:18.506444,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-02-21T07:23:18.506444,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
Fastfood giant KFC leaves Kentucky home for Texas,Move away from its ancestral home is part of a wider shakeup at its parent company Yum Brands,BBC Business,2025-02-21T07:23:18.506444,fastfood giant kfc leaf kentucky home texas . move away ancestral home part wider shakeup parent company yum brand,-0.1531,Neutral
UK inflation jumps on food air fares and school fees,The government admits that stemming price rises will be bumpy as inflation hit 3 in January,BBC Business,2025-02-21T07:23:18.506444,uk inflation jump food air fare school fee . government admits stemming price rise bumpy inflation hit 3 january,0.296,Positive
UK MPs criticise wealthhoarding boomers stereotype,A report from the Commons women and equalities committee says age discrimination is widespread,BBC Business,2025-02-21T07:23:18.506444,uk mp criticise wealthhoarding boomer stereotype . report common woman equality committee say age discrimination widespread,-0.6369,Negative
DeepSeek shared user data with TikTok owner ByteDance,South Koreas data protection regulator says user data was sent to the Chinese owner of TikTok,BBC Business,2025-02-21T07:23:18.506444,deepseek shared user data tiktok owner bytedance . south korea data protection regulator say user data sent chinese owner tiktok,0.34,Positive
Argentinas President Milei denies crypto fraud allegations,Javier Milei says he was acting in good faith when he posted about a crypto currency which collapsed,BBC Business,2025-02-21T07:23:18.506444,argentina president milei denies crypto fraud allegation . javier milei say acting good faith posted crypto currency collapsed,-0.4588,Negative
Everyone must go New Zealands tourism drive draws ire,What was meant as a catchy tagline has been dubbed tonedeaf amid high emigration and unemployment,BBC Business,2025-02-21T07:23:18.506444,everyone must go new zealand tourism drive draw ire . meant catchy tagline dubbed tonedeaf amid high emigration unemployment,-0.4404,Negative
Too many video games too little time but could that be changing,Bigger longer better Why the race to pack more hours into video games might be slowing,BBC Business,2025-02-21T07:23:18.506444,many video game little time could changing . bigger longer better race pack hour video game might slowing,0.4404,Positive
US government tries to rehire nuclear staff it fired days ago,It is having problems contacting people who were fired in Trumps blitz to shrink the federal workforce,BBC Business,2025-02-21T07:23:18.506444,u government try rehire nuclear staff fired day ago . problem contacting people fired trump blitz shrink federal workforce,-0.872,Negative
Meghan puts new label on jams and lifestyle range,The Duchess of Sussex reveals As Ever will be the new name for her home and cooking range,BBC Business,2025-02-21T07:23:18.506444,meghan put new label jam lifestyle range . duchess sussex reveals ever new name home cooking range,0.0,Neutral
Folk Pop and AgitProp Joan Baez Bob Dylan and Pete Seeger After A Complete Unknown,Seeger was shaped by the 1930s Baez by the 1960s and both like Dylan had a moment of decision that defined their allegiances,Hollywood Reporter,2025-02-21T07:23:19.323647,folk pop agitprop joan baez bob dylan pete seeger complete unknown . seeger shaped 1930s baez 1960s like dylan moment decision defined allegiance,0.3612,Positive
Nicole Kidman and Keith Urbans LA Home Burglarized,The couple and their kids were not home when the breakin occurred,Hollywood Reporter,2025-02-21T07:23:19.323647,nicole kidman keith urbans la home burglarized . couple kid home breakin occurred,0.0,Neutral
Blackpink Announces 10City Stadium World Tour,The Pink Venom singers are currently in the midst of a banner year as solo artists,Hollywood Reporter,2025-02-21T07:23:19.323647,blackpink announces 10city stadium world tour . pink venom singer currently midst banner year solo artist,0.0,Neutral
Doctor Who Theme and More The Legendary BBC Radiophonic Workshops Archive Is Now Available,As a kid born in the 1960s I realized there was a department at the BBC that was purely for making bonkers noises says Radiophonic Workshop archivist Mark Ayres as the Spitfire Audio suite launches,Hollywood Reporter,2025-02-21T07:23:19.323647,doctor theme legendary bbc radiophonic workshop archive available . kid born 1960s realized department bbc purely making bonkers noise say radiophonic workshop archivist mark ayres spitfire audio suite launch,0.0,Neutral
Octavia Spencer Offers Elon Musks DOGE Employees Poop Pie From The Help,Bake sale for Washington to ALL DOGE employees and supporters the Oscar winner wrote,Hollywood Reporter,2025-02-21T07:23:19.323647,octavia spencer offer elon musk doge employee poop pie help . bake sale washington doge employee supporter oscar winner wrote,0.8225,Positive
AAP Rocky Found Not Guilty of Firing Handgun at Former Friend and Avoids Years in Prison,The rapper risked more than 24 years in prison if he had been convicted,Hollywood Reporter,2025-02-21T07:23:19.323647,aap rocky found guilty firing handgun former friend avoids year prison . rapper risked 24 year prison convicted,-0.8807,Negative
FireAid Distributes 50M for Wildfire Relief Aid in First Set of Grants,The January concert which took over the Intuit Dome and Kia Forum raised an estimated 100 million,Hollywood Reporter,2025-02-21T07:23:19.323647,fireaid distributes 50m wildfire relief aid first set grant . january concert took intuit dome kia forum raised estimated 100 million,0.1027,Neutral
Pharrell Williams Gives Advice About the Pitfalls of the Music Industry at His Adidas Film Premiere Its Crazy,At a postscreening QA in Atlanta attended by Morehouse and Spelman students Williams laid down lessons about being a new artist The first 10 years is just you getting run over over and over again and thinking there arent good people in the world,Hollywood Reporter,2025-02-21T07:23:19.323647,pharrell williams give advice pitfall music industry adidas film premiere crazy . postscreening qa atlanta attended morehouse spelman student williams laid lesson new artist first 10 year getting run thinking arent good people world,-0.5867,Negative
Trumps National Endowment for the Arts Grant Restrictions Spur Backlash,Hundreds of artists wrote an open letter to the NEA expressing tremendous disappointment over grant restrictions to institutions that have DEI programs,Hollywood Reporter,2025-02-21T07:23:19.323647,trump national endowment art grant restriction spur backlash . hundred artist wrote open letter nea expressing tremendous disappointment grant restriction institution dei program,-0.3612,Negative
Justin Baldonis Lawyer Criticizes Ryan Reynolds SNL Joke Mocking Blake Lively Feud,Baldonis attorney Bryan Freedman commented on the Reynolds and Livelys SNL 50 gag,Hollywood Reporter,2025-02-21T07:23:19.323647,justin baldonis lawyer criticizes ryan reynolds snl joke mocking blake lively feud . baldonis attorney bryan freedman commented reynolds livelys snl 50 gag,-0.4019,Negative
With This White House Can Arts Funding Be Saved The Creative Coalition Has a Plan,The first National Arts Advocacy Summit in Summerlin outside Vegas included exec actors musicians and CEOs who all worked toward creating an economic blueprint to present in April to Congress and the White House,Hollywood Reporter,2025-02-21T07:23:19.323647,white house art funding saved creative coalition plan . first national art advocacy summit summerlin outside vega included exec actor musician ceo worked toward creating economic blueprint present april congress white house,0.7845,Positive
Lady Gaga Announces New Album Mayhem,The third single and music video from the singers highly anticipated album premiered during a Grammy Awards commercial break,Hollywood Reporter,2025-02-21T07:23:19.323647,lady gaga announces new album mayhem . third single music video singer highly anticipated album premiered grammy award commercial break,0.5423,Positive
Blockbuster title fight dealt crushing blow,One of most highly anticipated heavyweight world title boxing fights has been called off at the last minute in a cruel blow for fans,News AU,2025-02-21T07:23:21.019413,blockbuster title fight dealt crushing blow . one highly anticipated heavyweight world title boxing fight called last minute cruel blow fan,-0.6486,Negative
Supercars champions title defence suffers early setback,Defending Supercars champion Will Brown will start his title defence from outside the top10 on the grid after a qualifying error pushed him back in the field for the season opener,News AU,2025-02-21T07:23:21.019413,supercars champion title defence suffers early setback . defending supercars champion brown start title defence outside top10 grid qualifying error pushed back field season opener,0.5859,Positive
UnAustralian Matildas coach unleashes,Interim Matildas boss Tom Sermanni hasnt held back his criticism in the wake of Australias horror outing against Japan,News AU,2025-02-21T07:23:21.019413,unaustralian matildas coach unleashes . interim matildas bos tom sermanni hasnt held back criticism wake australia horror outing japan,-0.3169,Negative
Young Roos ready for World Cup shot,The Young Socceroos have a golden opportunity to qualify for the FIFA Under20 World Cup for the first time in 12 years,News AU,2025-02-21T07:23:21.019413,young roos ready world cup shot . young socceroos golden opportunity qualify fifa under20 world cup first time 12 year,0.6486,Positive
Not second ball Konstas backed despite wild SCG moments,A former Australia Test opener has urged patience in teenager Sam Konstas after his divisive Sheffield Shield performance for New South Wales,News AU,2025-02-21T07:23:21.019413,second ball konstas backed despite wild scg moment . former australia test opener urged patience teenager sam konstas divisive sheffield shield performance new south wale,0.0258,Neutral
Selectors to make shock Labuschagne call for opener,The Australian selectors are poised to spring a few surprises for the Champions Trophy opener against England including a big call on outofform batter Marnus Labuschagne,News AU,2025-02-21T07:23:21.019413,selector make shock labuschagne call opener . australian selector poised spring surprise champion trophy opener england including big call outofform batter marnus labuschagne,0.6597,Positive
New footage says it all in Raducanu drama,New footage of the moment that left tennis star Emma Raducanu hiding and in tears after spotting a fixated fan has been revealed,News AU,2025-02-21T07:23:21.019413,new footage say raducanu drama . new footage moment left tennis star emma raducanu hiding tear spotting fixated fan revealed,0.0258,Neutral
Tennis star hides from stalker breaks down,The tennis world has condemned a fixated fan who caused British star Emma Raducanu to hide midmatch and break down in tears,News AU,2025-02-21T07:23:21.019413,tennis star hide stalker break . tennis world condemned fixated fan caused british star emma raducanu hide midmatch break tear,-0.4588,Negative
Top picks setback for Opening Round,The top 10 pick who was 100 per cent in the frame for an Opening Round debut is now racing against the clock to be fit,News AU,2025-02-21T07:23:21.019413,top pick setback opening round . top 10 pick 100 per cent frame opening round debut racing clock fit,0.6249,Positive
Bombers really clear on expectations Merrett,Superstar midfielder Zach Merrett will captain Essendon for a third season and he believes the club is developing a clearer identity,News AU,2025-02-21T07:23:21.019413,bomber really clear expectation merrett . superstar midfielder zach merrett captain essendon third season belief club developing clearer identity,0.4391,Positive
Star on the outer after bombshell deals,The Broncos appear set to lose a star player in the wake of several blockbusters deals which have left little space in the cap,News AU,2025-02-21T07:23:21.019413,star outer bombshell deal . bronco appear set lose star player wake several blockbuster deal left little space cap,0.296,Positive
Bennetts incredible move amid Souths disaster,As the Rabbitohs lick their wounds from a shock double injury blow Wayne Bennetts incredible act came to light showing why the club will be just fine,News AU,2025-02-21T07:23:21.019413,bennett incredible move amid south disaster . rabbitohs lick wound shock double injury blow wayne bennett incredible act came light showing club fine,-0.8271,Negative
Its greed Footy divided over 12m trend,Exciting AFL and NRL offseasons with more player movement than ever has exposed a modern new reality about the footy codes,News AU,2025-02-21T07:23:21.019413,greed footy divided 12m trend . exciting afl nrl offseasons player movement ever exposed modern new reality footy code,0.0516,Neutral
Anthem singers middle finger to Trump,The USACanada political tensions took another turn on Friday when a national anthem singer delivered a direct shot at Donald Trump,News AU,2025-02-21T07:23:21.019413,anthem singer middle finger trump . usacanada political tension took another turn friday national anthem singer delivered direct shot donald trump,-0.3182,Negative
Basketball world stunned by amputation,LaVar Ball the outspoken father of NBA stars LaMelo and Lonzo Ball has been rocked by a serious medical issue,News AU,2025-02-21T07:23:21.019413,basketball world stunned amputation . lavar ball outspoken father nba star lamelo lonzo ball rocked serious medical issue,-0.1779,Neutral
Why this Italian is the man to beat at Phillip Island,Nicolo Bulega will likely be the frontrunner for the opening round of the 2025 World Superbikes series but the Ducati rider will be well aware of the unpredictability of the Phillip Island circuit,News AU,2025-02-21T07:23:21.019413,italian man beat phillip island . nicolo bulega likely frontrunner opening round 2025 world superbikes series ducati rider well aware unpredictability phillip island circuit,0.2732,Positive
Not even trying to hide Phoenix star poised for shock finals return,South East Melbourne Phoenixs hopes of an NBL finals boilover are set to receive a significant boost with star guard Derrick Walton Jr on the cusp of a surprise return from injury,News AU,2025-02-21T07:23:21.019413,even trying hide phoenix star poised shock final return . south east melbourne phoenix hope nbl final boilover set receive significant boost star guard derrick walton jr cusp surprise return injury,0.5267,Positive
Outlaw jailed bikie now a rising golf star,He was once jailed for five years for assault but Ryan Peake has put his dark past behind and is now focused on becoming a golf star,News AU,2025-02-21T07:23:21.019413,outlaw jailed bikie rising golf star . jailed five year assault ryan peake put dark past behind focused becoming golf star,-0.8225,Negative
Hong Kong sale on hold for Doomben favourite,Stalled negotiations to sell colt Penrod to Hong Kong could be a blessing in disguise ahead of his debut in the QTIS Jewel Prelude 2YO at Doomben on Saturday,News AU,2025-02-21T07:23:21.019413,hong kong sale hold doomben favourite . stalled negotiation sell colt penrod hong kong could blessing disguise ahead debut qtis jewel prelude 2yo doomben saturday,0.4404,Positive
Wallabies captain signs new deal,The Wallabies captain wants the best years of his career to be with the Queensland Reds and the Wallabies,News AU,2025-02-21T07:23:21.019413,wallaby captain sign new deal . wallaby captain want best year career queensland red wallaby,0.6705,Positive
