Title,Description,Source,Fetched Date,Combined Text,Score,Sentiment
China and Canada retaliate as Trump tariffs take effect,Fears of a trade war loom as Trump tariffs spark retaliatory action from two of the USs biggest trading partners,BBC Business,2025-03-04T07:24:49.423935,china canada retaliate trump tariff take effect . fear trade war loom trump tariff spark retaliatory action two us biggest trading partner,-0.7964,Negative
Trumps tariffs risk economic turbulence and voter backlash,Trump is making a highstakes bet that could either reap major political dividends or seriously undercut his second term,BBC Business,2025-03-04T07:24:49.423935,trump tariff risk economic turbulence voter backlash . trump making highstakes bet could either reap major political dividend seriously undercut second term,-0.4215,Negative
World of Business,Gain the leading edge with global insights for the boardroom and beyond in your inbox every Wednesday,BBC Business,2025-03-04T07:24:49.423935,world business . gain leading edge global insight boardroom beyond inbox every wednesday,0.5267,Positive
Ban on Indias stock market SheWolf puts regulators on the spot,Indias market regulator recently banned a dozen financial influencers from giving trading advice,BBC Business,2025-03-04T07:24:49.423935,ban india stock market shewolf put regulator spot . india market regulator recently banned dozen financial influencers giving trading advice,-0.6369,Negative
ExBarclays boss with Epstein links seeks to clear name,Jes Staley wants to overturn a decision by the UK regulator banning him from holding a senior role in the City,BBC Business,2025-03-04T07:24:49.423935,exbarclays bos epstein link seek clear name . jes staley want overturn decision uk regulator banning holding senior role city,0.4404,Positive
Markets sink as Trump confirms tariffs on Canada Mexico and China,The US president has repeatedly threatened to tax imports from two of the countrys closest neighbours,BBC Business,2025-03-04T07:24:49.423935,market sink trump confirms tariff canada mexico china . u president repeatedly threatened tax import two country closest neighbour,-0.4588,Negative
Six things that could get more expensive for Americans under Trump tariffs,Economists warn that new tariffs on Canadian and Mexican goods could push up prices on a wide range of products,BBC Business,2025-03-04T07:24:49.423935,six thing could get expensive american trump tariff . economist warn new tariff canadian mexican good could push price wide range product,0.3612,Positive
Bubble tea chain bigger than Starbucks sees shares jump on debut,Mixues shares rose by more than 40 in their Hong Kong Stock Exchange debut,BBC Business,2025-03-04T07:24:49.423935,bubble tea chain bigger starbucks see share jump debut . mixues share rose 40 hong kong stock exchange debut,0.5267,Positive
What we know about USUkraine minerals deal,The White House said the deal which would give the US access to mineral deposits was not signed on Friday,BBC Business,2025-03-04T07:24:49.423935,know usukraine mineral deal . white house said deal would give u access mineral deposit signed friday,0.0,Neutral
Analysis Any Starmer deal with Trump is all about avoiding tariffs,A deal to avoid further trade barriers appears very much on the cards but challenges remain,BBC Business,2025-03-04T07:24:49.423935,analysis starmer deal trump avoiding tariff . deal avoid trade barrier appears much card challenge remain,-0.5859,Negative
NYSE Opening Bell,Watch the latest from BBCs new daily business programme coming from the heart of New Yorks financial district,BBC Business,2025-03-04T07:24:49.423935,nyse opening bell . watch latest bbcs new daily business programme coming heart new york financial district,0.0,Neutral
How one product made a multimillion dollar brand,Nell Diamond CEO of Hill House Home shares how her small business skyrocketed to global success with the launch of the Nap Dress in 2019,BBC Business,2025-03-04T07:24:49.423935,one product made multimillion dollar brand . nell diamond ceo hill house home share small business skyrocketed global success launch nap dress 2019,0.8074,Positive
Diversity backlash Is masculine energy coming to the UK,Donald Trump has scrapped federal diversity initiatives and many US firms have too will UK companies follow suit,BBC Business,2025-03-04T07:24:49.423935,diversity backlash masculine energy coming uk . donald trump scrapped federal diversity initiative many u firm uk company follow suit,0.2732,Positive
Switzerland targets rich tourists but at what cost,Switzerlands already upmarket tourism sector is trying to attract more high rollers,BBC Business,2025-03-04T07:24:49.423935,switzerland target rich tourist cost . switzerland already upmarket tourism sector trying attract high roller,0.7269,Positive
Crypto prices rally after Trump backs five coins for crypto reserve,Trump named five cryptocurrencies he wanted in a potential national reserve so the US could become the Crypto Capital of the World,BBC Business,2025-03-04T07:24:49.423935,crypto price rally trump back five coin crypto reserve . trump named five cryptocurrencies wanted potential national reserve u could become crypto capital world,0.0,Neutral
In the US DEI is under attack But under a different name it might live on,Donald Trump has promised to terminate diversity programmes But a rebrand might yet save them,BBC Business,2025-03-04T07:24:49.423935,u dei attack different name might live . donald trump promised terminate diversity programme rebrand might yet save,0.3818,Positive
Playing with FIRE How to quit work and retire in your 30s,A personal finance strategy popular among millennials is helping them to quit their job and retire decades early,BBC Business,2025-03-04T07:24:49.423935,playing fire quit work retire 30 . personal finance strategy popular among millennials helping quit job retire decade early,0.5267,Positive
Boomerang CEOs Do they ever succeed,Five years after being ousted from WeWork Adam Neumann wants to rebuy the nowbankrupt business,BBC Business,2025-03-04T07:24:49.423935,boomerang ceo ever succeed . five year ousted wework adam neumann want rebuy nowbankrupt business,0.5423,Positive
How industry leaders transformed their career,The BBCs Katty Kay has spoken to successful changemakers to ask what made them pivot in their career,BBC Business,2025-03-04T07:24:49.423935,industry leader transformed career . bbcs katty kay spoken successful changemakers ask made pivot career,0.5859,Positive
Women were the original beer brewers what changed,Today the beer industry is maledominated but it wasnt always so,BBC Business,2025-03-04T07:24:49.423935,woman original beer brewer changed . today beer industry maledominated wasnt always,0.3182,Positive
How waiting alters our perception of time,Expert advice on how to get through a waiting period,BBC Business,2025-03-04T07:24:49.423935,waiting alters perception time . expert advice get waiting period,0.0,Neutral
Do the superrich deserve their wealth,Should there be a cap on billionaires wealth and their inheritances,BBC Business,2025-03-04T07:24:49.423935,superrich deserve wealth . cap billionaire wealth inheritance,0.7506,Positive
Four simple hacks to succeed in every conversation,A career coach a choreographer a chef and a dragon boat captain offer advice on giving critical feedback,BBC Business,2025-03-04T07:24:49.423935,four simple hack succeed every conversation . career coach choreographer chef dragon boat captain offer advice giving critical feedback,0.5106,Positive
Solo and hybrid work Navigating our future and new normal,Covid19 reshaped the way we live and work We rethink solo working and explore the future of worklife,BBC Business,2025-03-04T07:24:49.423935,solo hybrid work navigating future new normal . covid19 reshaped way live work rethink solo working explore future worklife,0.0,Neutral
Can supersonic flight ever be sustainable,How a new era of quiet net zero supersonic airliners could revolutionise the aviation industry,BBC Business,2025-03-04T07:24:49.423935,supersonic flight ever sustainable . new era quiet net zero supersonic airliner could revolutionise aviation industry,0.0,Neutral
Commencement speech The surprising pitfall of your passions,Students are graduating in the US this week The commencement speeches might lead them into questionable choices,BBC Business,2025-03-04T07:24:49.423935,commencement speech surprising pitfall passion . student graduating u week commencement speech might lead questionable choice,0.4404,Positive
ASMR How whispering took over the internet,We meet the creators behind the current ASMR boom,BBC Business,2025-03-04T07:24:49.423935,asmr whispering took internet . meet creator behind current asmr boom,0.0,Neutral
A desk full of descriptions for your work colleagues,These are the long lost words youve been waiting for to describe your colleagues,BBC Business,2025-03-04T07:24:49.423935,desk full description work colleague . long lost word youve waiting describe colleague,-0.3182,Negative
Veterinarian suicide rates are very high Why,Veterinarian professionals are committing suicide at a higher rate than the general population,BBC Business,2025-03-04T07:24:49.423935,veterinarian suicide rate high . veterinarian professional committing suicide higher rate general population,-0.8658,Negative
